Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1680377580103,01/04/2023 19:33:00,1680377579919,-4,01/04/2023 15:32:59,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680377645884,01/04/2023 19:34:05,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,ImmsersionSlider,2
3,1680377646091,01/04/2023 19:34:06,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,none
4,1680377646091,01/04/2023 19:34:06,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,cave searching
5,1680377646091,01/04/2023 19:34:06,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,aisha
6,1680377646091,01/04/2023 19:34:06,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,becky got punished but in the end got the reward
7,1680377646091,01/04/2023 19:34:06,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,most of the time
8,1680377646091,01/04/2023 19:34:06,1680377645750,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680377646091,01/04/2023 19:34:06,1680377645751,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680377646091,01/04/2023 19:34:06,1680377645751,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,Feedback,none
11,1680377646091,01/04/2023 19:34:06,1680377645751,-4,01/04/2023 15:34:05,128677,3,questionnaire-pv78,,28601530,BLIND,8511342,,complete,,4209fcaf-2a3c-42b0-bc6a-158f8c79a1e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1352x702,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,65833
1,1680377655020,01/04/2023 19:34:15,1680377653072,-5,01/04/2023 14:34:13,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680377736325,01/04/2023 19:35:36,1680377734116,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,ImmsersionSlider,-1
3,1680377736502,01/04/2023 19:35:36,1680377734121,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,Give more than two choices for the adventure
4,1680377736502,01/04/2023 19:35:36,1680377734121,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,archeological tomb
5,1680377736502,01/04/2023 19:35:36,1680377734122,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,aisha
6,1680377736502,01/04/2023 19:35:36,1680377734123,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,I don't really have emotions about either one.
7,1680377736502,01/04/2023 19:35:36,1680377734124,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,For the most part I tried to punish when they did what I wouldn't in the situation
8,1680377736502,01/04/2023 19:35:36,1680377734124,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680377736502,01/04/2023 19:35:36,1680377734126,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680377736502,01/04/2023 19:35:36,1680377734126,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,Feedback,n/a
11,1680377736502,01/04/2023 19:35:36,1680377734127,-5,01/04/2023 14:35:34,128677,3,questionnaire-pv78,,28601541,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,81054
1,1680377663410,01/04/2023 19:34:23,1680377663395,-4,01/04/2023 15:34:23,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680377805337,01/04/2023 19:36:45,1680377805361,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,ImmsersionSlider,3
3,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,Images related to the scenarios
4,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,in a cave or ruins
5,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,Aisha
6,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,I felt connected to both players and wanted the best for them
7,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,I thought their decisions were reasonably made and were interesting
8,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,Feedback,n/a
11,1680377806711,01/04/2023 19:36:46,1680377805362,-4,01/04/2023 15:36:45,128677,3,questionnaire-pv78,,28601545,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,141967
1,1680377678211,01/04/2023 19:34:38,1680377678234,-4,01/04/2023 15:34:38,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680377729701,01/04/2023 19:35:29,1680377729744,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,ImmsersionSlider,2
3,1680377729845,01/04/2023 19:35:29,1680377729745,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,no suggestions
4,1680377729845,01/04/2023 19:35:29,1680377729745,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,a cave
5,1680377729845,01/04/2023 19:35:29,1680377729745,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,Becky
6,1680377729845,01/04/2023 19:35:29,1680377729745,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,i liked them both
7,1680377729845,01/04/2023 19:35:29,1680377729745,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,yes
8,1680377729845,01/04/2023 19:35:29,1680377729746,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680377729845,01/04/2023 19:35:29,1680377729746,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680377729845,01/04/2023 19:35:29,1680377729746,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,Feedback,no
11,1680377729845,01/04/2023 19:35:29,1680377729746,-4,01/04/2023 15:35:29,128677,3,questionnaire-pv78,,28601550,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,51512
1,1680377680503,01/04/2023 19:34:40,1680377681226,-4,01/04/2023 15:34:41,128677,3,questionnaire-pv78,,28601552,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,1398x800,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
