Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1680458695085,02/04/2023 18:04:55,1680458695457,-5,02/04/2023 13:04:55,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458713687,02/04/2023 18:05:13,1680458714053,-5,02/04/2023 13:05:14,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,age,30
3,1680458713928,02/04/2023 18:05:13,1680458714055,-5,02/04/2023 13:05:14,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,gender,Male
4,1680458713928,02/04/2023 18:05:13,1680458714055,-5,02/04/2023 13:05:14,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,gender-quantised,1
5,1680458713928,02/04/2023 18:05:13,1680458714056,-5,02/04/2023 13:05:14,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458713928,02/04/2023 18:05:13,1680458714056,-5,02/04/2023 13:05:14,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680458713928,02/04/2023 18:05:13,1680458714056,-5,02/04/2023 13:05:14,128681,3,questionnaire-e4hl,,28614296,BLIND,8515536,,complete,,8372cb3d-81b1-4d53-ad48-db179c41e7f7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,END QUESTIONNAIRE,18599
1,1680458707146,02/04/2023 18:05:07,1680458705886,-4,02/04/2023 14:05:05,128681,3,questionnaire-e4hl,,28614301,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,958x951,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458721119,02/04/2023 18:05:21,1680458719702,-4,02/04/2023 14:05:19,128681,3,questionnaire-e4hl,,28614301,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,958x951,,Demographic_Intake,6,No,age,70
3,1680458721246,02/04/2023 18:05:21,1680458719703,-4,02/04/2023 14:05:19,128681,3,questionnaire-e4hl,,28614301,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,958x951,,Demographic_Intake,6,No,gender,Male
