Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
2,1680362350923,01/04/2023 15:19:10,1680362352573,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,ImmsersionSlider,3
3,1680362351083,01/04/2023 15:19:11,1680362352574,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,No I think it was pretty good
4,1680362351083,01/04/2023 15:19:11,1680362352574,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,an underground structure
5,1680362351083,01/04/2023 15:19:11,1680362352574,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,Emma
6,1680362351083,01/04/2023 15:19:11,1680362352574,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,"I liked them both, I thought that they made good decisions."
7,1680362351083,01/04/2023 15:19:11,1680362352574,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,I believe so
8,1680362351083,01/04/2023 15:19:11,1680362352575,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680362351083,01/04/2023 15:19:11,1680362352575,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680362351083,01/04/2023 15:19:11,1680362352575,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,Feedback,none
11,1680362351083,01/04/2023 15:19:11,1680362352575,-5,01/04/2023 10:19:12,128675,2,questionnaire-pv78,,28597613,BLIND,8509957,,complete,ytsasp,12e60968-b816-4e6f-a8d5-9f12ad2ca38b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,59207
1,1680362295202,01/04/2023 15:18:15,1680362294511,-5,01/04/2023 10:18:14,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680362367141,01/04/2023 15:19:27,1680362366477,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,ImmsersionSlider,2
3,1680362367297,01/04/2023 15:19:27,1680362366478,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,I  would have liked to have made a choice other than reward or punich
4,1680362367297,01/04/2023 15:19:27,1680362366478,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,a cave
5,1680362367297,01/04/2023 15:19:27,1680362366479,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,Emma
6,1680362367297,01/04/2023 15:19:27,1680362366479,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,I felt they made good choices
7,1680362367297,01/04/2023 15:19:27,1680362366479,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,yes
8,1680362367297,01/04/2023 15:19:27,1680362366479,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680362367297,01/04/2023 15:19:27,1680362366480,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680362367297,01/04/2023 15:19:27,1680362366480,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,Feedback,no
11,1680362367297,01/04/2023 15:19:27,1680362366480,-5,01/04/2023 10:19:26,128675,2,questionnaire-pv78,,28597615,BLIND,8509968,,complete,fibrpf,d97c86e0-b84f-4d01-b69e-38ebe3cb7527,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,949x534,1898x866,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,71969
1,1680362296251,01/04/2023 15:18:16,1680362296902,-4,01/04/2023 11:18:16,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680362425458,01/04/2023 15:20:25,1680362426009,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,ImmsersionSlider,1
3,1680362425576,01/04/2023 15:20:25,1680362426010,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,I think adding pictures of the scenery would help it be even more immersive.
4,1680362425576,01/04/2023 15:20:25,1680362426010,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,It was underground passageways and caves.
5,1680362425576,01/04/2023 15:20:25,1680362426010,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,Becky
6,1680362425576,01/04/2023 15:20:25,1680362426011,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,I thought that they were both curious and proactive when it came to checking out the area or defending themselves.
7,1680362425576,01/04/2023 15:20:25,1680362426011,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,I think they made reasonable decisions. 
8,1680362425576,01/04/2023 15:20:25,1680362426011,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680362425576,01/04/2023 15:20:25,1680362426011,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680362425576,01/04/2023 15:20:25,1680362426011,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,Feedback,no
11,1680362425576,01/04/2023 15:20:25,1680362426011,-4,01/04/2023 11:20:26,128675,2,questionnaire-pv78,,28597616,BLIND,8509959,,complete,altqhf,a9dfdfab-d3f9-4f78-928d-1857127ff88c,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1745x874,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,129109
1,1680362305350,01/04/2023 15:18:25,1680362304562,-7,01/04/2023 08:18:24,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680362394692,01/04/2023 15:19:54,1680362393656,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,ImmsersionSlider,1
3,1680362394874,01/04/2023 15:19:54,1680362393670,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,N/A
4,1680362394874,01/04/2023 15:19:54,1680362393670,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,Archaeologists in a cave
5,1680362394874,01/04/2023 15:19:54,1680362393670,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,Emma
6,1680362394874,01/04/2023 15:19:54,1680362393670,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,ExitQ_PlayFeeling,I thought both did what I would expect them to do. I only used the punishment once just to see what would happen.
7,1680362394874,01/04/2023 15:19:54,1680362393670,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,ExitQ_PlayDecisions,"Yes, I thought they responded reasonably to the scenario."
8,1680362394874,01/04/2023 15:19:54,1680362393671,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,Debriefing,Yes
9,1680362394874,01/04/2023 15:19:54,1680362393671,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,Debriefing-quantised,1
10,1680362394874,01/04/2023 15:19:54,1680362393671,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,Feedback,N/A
11,1680362394874,01/04/2023 15:19:54,1680362393671,-7,01/04/2023 08:19:53,128675,2,questionnaire-pv78,,28597619,BLIND,8509956,,complete,rhaouk,036f5a55-2740-4984-95e2-eed8853ac514,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x649,,Exit Questions / Debriefing,5,No,END QUESTIONNAIRE,89109
1,1680362307860,01/04/2023 15:18:27,1680362307963,-6,01/04/2023 09:18:27,128675,2,questionnaire-pv78,,28597621,BLIND,8509969,,complete,kpecen,aac65f55-8aa2-4a40-976d-b3a56b14b3da,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1479x714,,Exit Questions / Debriefing,5,No,BEGIN QUESTIONNAIRE,
2,1680362352841,01/04/2023 15:19:12,1680362352959,-6,01/04/2023 09:19:12,128675,2,questionnaire-pv78,,28597621,BLIND,8509969,,complete,kpecen,aac65f55-8aa2-4a40-976d-b3a56b14b3da,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1479x714,,Exit Questions / Debriefing,5,No,ImmsersionSlider,2
3,1680362353073,01/04/2023 15:19:13,1680362352960,-6,01/04/2023 09:19:12,128675,2,questionnaire-pv78,,28597621,BLIND,8509969,,complete,kpecen,aac65f55-8aa2-4a40-976d-b3a56b14b3da,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1479x714,,Exit Questions / Debriefing,5,No,ExitQ_Immersion,no
4,1680362353073,01/04/2023 15:19:13,1680362352960,-6,01/04/2023 09:19:12,128675,2,questionnaire-pv78,,28597621,BLIND,8509969,,complete,kpecen,aac65f55-8aa2-4a40-976d-b3a56b14b3da,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1479x714,,Exit Questions / Debriefing,5,No,ExitQ_SettingCheck,adventure through a archaeological site
5,1680362353073,01/04/2023 15:19:13,1680362352960,-6,01/04/2023 09:19:12,128675,2,questionnaire-pv78,,28597621,BLIND,8509969,,complete,kpecen,aac65f55-8aa2-4a40-976d-b3a56b14b3da,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1479x714,,Exit Questions / Debriefing,5,No,ExitQ_PlayAgain,"do not care emma, i guess"
