ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,feedback_18.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,60.637905000010505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.62180860002991,60.637905000010505,60.637905000010505,60.955836300039664,5,0.3015047999797389,None,60.95644079998601,60.97059020004235,60.97059020004235,60.97059020004235,60.97059020004235,62.37135849997867,1,1,1.3995761999394745,None,62.37183910002932,62.387287999968976,62.387287999968976,62.387287999968976,62.387287999968976,62.65445529995486,62.65447489998769,62.67121910001151,63.67101209994871,63.65456679998897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,63.67101209994871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.65491759998258,63.67101209994871,63.67101209994871,63.95471209997777,5,0.268185600056313,None,63.9550833000103,63.970845000003465,63.970845000003465,63.970845000003465,63.970845000003465,64.95503219997045,2,1,0.9747625000309199,0.0005126999458298087,64.95555690000765,64.97337569994852,64.97337569994852,64.97337569994852,64.97337569994852,65.2389761999948,65.23900820000563,65.25421349995304,66.25445440004114,66.23784820002038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,66.25445440004114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23820729996078,66.25445440004114,66.25445440004114,66.95507080003154,5,0.6848108000122011,None,66.95549429999664,66.97094979998656,66.97094979998656,66.97094979998656,66.97094979998656,67.82228630001191,2,1,0.843504499993287,0.0010505999671295285,67.82294320000801,67.84087419998832,67.84087419998832,67.84087419998832,67.84087419998832,68.12131940003019,68.12133889994584,68.13782990002073,,69.12147360004019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,69.13785810000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.12189129996113,69.13785810000263,69.13785810000263,69.95483099995181,5,0.8012819999130443,None,69.95519939996302,69.97105069993995,69.97105069993995,69.97105069993995,69.97105069993995,71.5046854999382,1,1,1.5182400000048801,0.0007525000255554914,71.50508220004849,71.52052799996454,71.52052799996454,71.52052799996454,71.52052799996454,71.78785870003048,71.78788019996136,71.80458190001082,,72.78835449996404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,72.8049593999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.78881189995445,72.8049593999749,72.8049593999749,73.23816479998641,5,0.43236209999304265,None,73.23853099998087,73.25437310000416,73.25437310000416,73.25437310000416,73.25437310000416,74.35462540003937,2,1,1.0962538999738172,0.0009483000030741096,74.35508350003511,74.37126429995988,74.37126429995988,74.37126429995988,74.37126429995988,74.63794129993767,74.63796059996821,74.65441079996526,75.65428120002616,75.63777269993443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,75.65428120002616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63811309996527,75.65428120002616,75.65428120002616,75.95536489994265,5,0.2849364000139758,None,75.95587049995083,75.97070119995624,75.97070119995624,75.97070119995624,75.97070119995624,77.25512909993995,1,1,1.269846300012432,0.000598000013269484,77.2557162999874,77.27416589995846,77.27416589995846,77.27416589995846,77.27416589995846,77.5544716999866,77.55449130001944,77.57110639999155,,78.55474819999654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,78.57151779998094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.55520729999989,78.57151779998094,78.57151779998094,78.95457389997318,5,0.3677296999376267,None,78.95486419997178,78.97089660004713,78.97089660004713,78.97089660004713,78.97089660004713,79.7047977000475,2,1,0.7216838999884203,0.0009446000913158059,79.70525520003866,79.72144809993915,79.72144809993915,79.72144809993915,79.72144809993915,79.98785040003713,79.98787159996573,80.00444409996271,,80.98798959993292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,81.00451120000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.98836259997915,81.00451120000798,81.00451120000798,81.95438539993484,5,0.934573799953796,None,81.95463769999333,81.97078269999474,81.97078269999474,81.97078269999474,81.97078269999474,83.23750990000553,1,1,1.252556400024332,0.000877999933436513,83.23776669998188,83.25394540000707,83.25394540000707,83.25394540000707,83.25394540000707,83.52114339999389,83.52116320002824,83.53771579999011,,84.52182869997341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,84.538287900039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.52231689996552,84.538287900039,84.538287900039,84.95526239997707,5,0.40094620001036674,None,84.9557515999768,84.97071649995632,84.97071649995632,84.97071649995632,84.97071649995632,86.27124160004314,1,1,1.2879526999313384,0.0009315999923273921,86.27170469996054,86.28829960001167,86.28829960001167,86.28829960001167,86.28829960001167,86.55477149994113,86.55479369999375,86.57106310001109,87.57445559999906,87.55451559997164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.55457609996665,87.57445559999906,87.57445559999906,87.57445559999906,87.57445559999906,87.57445559999906,87.57445559999906,89.77092979999725,2,2.192919999943115,0.0012185999657958746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Foolish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,89.78708519996144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.78277189994697,89.78708519996144,89.78708519996144,89.95424290001392,5,0.1520112999714911,0.0015411999775096774,,,,,,,,,,,,,,,,,91.72099719999824,91.73742090002634,,92.72181499993894,,,,,,,,,,,,89.95458459993824,89.97064239997417,89.97064239997417,89.97064239997417,89.97064239997417,91.42163809994236,2,1,1.4410475000040606,0.0009399999398738146,91.42237219994422,91.43845200003125,91.43845200003125,91.43845200003125,91.43845200003125,91.73742090002634,91.73742090002634,91.73742090002634,91.73742090002634,91.72098049998749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Gullible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,92.73823899996933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.72231350000948,92.73823899996933,92.73823899996933,92.95519200002309,5,0.20109009998850524,None,,,,,,,,,,,,,,,,,94.40417370002251,94.4205598999979,95.42066910001449,95.40413699997589,,,,,,,,,,,,92.95575269998517,92.9705998999998,92.9705998999998,92.9705998999998,92.9705998999998,94.12099760002457,2,1,1.1376406999770552,0.0009504000190645456,94.12135459994897,94.13669640000444,94.13669640000444,94.13669640000444,94.13669640000444,,,,,94.4041564000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Educated,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,95.42066910001449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.40437240002211,95.42066910001449,95.42066910001449,95.95439710002393,5,0.5185236000688747,None,,,,,,,,,,,,,,,,,96.95434629998636,96.97079099994153,,97.95442339999136,,,,,,,,,,,,95.95475939998869,95.97059979999904,95.97059979999904,95.97059979999904,95.97059979999904,96.6544243999524,1,1,0.6760285999625921,0.0011239999439567327,96.65480310004205,96.67053090000991,96.67053090000991,96.67053090000991,96.67053090000991,96.97079099994153,96.97079099994153,96.97079099994153,96.97079099994153,96.95432889997028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Mindless,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,97.97119920002297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.95482760004234,97.97119920002297,97.97119920002297,98.95486810000148,5,0.9681566999061033,None,,,,,,,,,,,,,,,,,99.97059319994878,99.98739759996533,,100.97111459996086,,,,,,,,,,,,98.95531059999485,98.97102789999917,98.97102789999917,98.97102789999917,98.97102789999917,99.68696319998708,2,1,0.7030862999381498,0.001114700105972588,99.68734309996944,99.7040026000468,99.7040026000468,99.7040026000468,99.7040026000468,,,,,99.9705757999327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Brainy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,100.9874734999612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.97150790004525,100.9874734999612,100.9874734999612,101.95467979996465,5,0.9519224000396207,None,,,,,,,,,,,,,,,,,102.95422670000698,102.97073609998915,,103.95438909996301,,,,,,,,,,,,101.95508079999126,101.97028799995314,101.97028799995314,101.97028799995314,101.97028799995314,102.67092359997332,1,1,0.6972062999848276,0.0009361000265926123,102.67126790003385,102.68632320000324,102.68632320000324,102.68632320000324,102.68632320000324,,,,,102.95420929999091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Wise,right,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,103.97087329998612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.954749800032,103.97087329998612,103.97087329998612,104.95557869994082,5,0.9685115000465885,None,,,,,,,,,,,,,,,,,105.92079949995968,105.93716059997678,,106.92087100003846,,,,,,,,,,,,104.95614679995924,104.97112190001644,104.97112190001644,104.97112190001644,104.97112190001644,105.62111720000394,1,1,0.6473148999502882,0.0011427000863477588,105.62151189998258,105.63653110002633,105.63653110002633,105.63653110002633,105.63653110002633,105.93716059997678,105.93716059997678,105.93716059997678,105.93716059997678,105.92078349995427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Idiotic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,106.93750240001827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.92117760004476,106.93750240001827,106.93750240001827,106.95463689998724,5,0.001973800011910498,None,,,,,,,,,,,,,,,,,108.37077070004307,108.3875515999971,,109.37101140001323,,,,,,,,,,,,106.95500690001063,106.97075219999533,106.97075219999533,106.97075219999533,106.97075219999533,108.08653380000032,2,1,1.112828899989836,0.0006804000586271286,108.08683229994494,108.1039080999326,108.1039080999326,108.1039080999326,108.1039080999326,,,,,108.37075400003232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Bright,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,109.38747419998981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.37135050003417,109.38747419998981,109.38747419998981,109.95475829998031,5,0.5520434000063688,None,,,,,,,,,,,,,,,,,111.2208180000307,111.23729279998224,,112.22107710002456,,,,,,,,,,,,109.955178800039,109.97118400002364,109.97118400002364,109.97118400002364,109.97118400002364,110.93666979996487,1,1,0.9643404999515042,0.0006876999977976084,110.9370704999892,110.95398999995086,110.95398999995086,110.95398999995086,110.95398999995086,,,,,111.22080030001234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,1,Stupidity,Intelligence,Clever,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,112.23731989995576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.22143759997562,112.23731989995576,112.23731989995576,112.95480289997067,5,0.7018857999937609,None,,,,,,,,,,,,,,,,,114.07073829998262,114.08718190004583,,115.07104680000339,,,,,,,,,,,,112.95522649993654,112.97043420001864,112.97043420001864,112.97043420001864,112.97043420001864,113.78660370002035,1,1,0.8007516000652686,0.0008820999646559358,113.78692250000313,113.80385010002647,113.80385010002647,113.80385010002647,113.80385010002647,,,,,114.07072149997111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
,,,2,Stupidity,Intelligence,Dumb,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,115.08732199994847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.07140859996434,115.08732199994847,115.08732199994847,115.95487869996578,5,0.8519840000662953,None,,,,,,,,,,,,,,,,,117.22055860003456,117.23699589993339,,118.22097130003385,,,,,,,,,,,,115.95530030003283,115.97042100003455,115.97042100003455,115.97042100003455,115.97042100003455,116.92154889996164,2,1,0.9483100000070408,0.0009665000252425671,116.92207460000645,116.93655179999769,116.93655179999769,116.93655179999769,116.93655179999769,117.23699589993339,117.23699589993339,117.23699589993339,117.23699589993339,117.22054340003524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run2,RBDCW003_Run2,2024-03-27_15h24.17.666,IAT_test,2023.2.2,59.90613908582004,2024-03-27 15h24.26.753140 -0400,
