ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,51.05574239999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.03976229997352,51.05574239999987,51.05574239999987,51.755218999926,5,0.6849723999621347,None,51.75553560000844,51.77192169998307,51.77192169998307,51.77192169998307,51.77192169998307,53.98892769997474,1,1,2.215283599914983,0.000557500054128468,53.989371399977244,54.00485259993002,54.00485259993002,54.00485259993002,54.00485259993002,54.27200529992115,54.27202649996616,54.28870349994395,55.272082799929194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,55.288862099987455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.27249619993381,55.288862099987455,55.288862099987455,55.75582530000247,5,0.4521037999074906,None,55.7562458999455,55.77190559997689,55.77190559997689,55.77190559997689,55.77190559997689,57.10537529992871,2,1,1.3179661000613123,0.0010489999549463391,57.10562819999177,57.121283199987374,57.121283199987374,57.121283199987374,57.121283199987374,57.38893229991663,57.38895369996317,57.405329299974255,58.389111700002104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,58.40585109998938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.38960340002086,58.40585109998938,58.40585109998938,58.75664979999419,5,0.3351236000889912,None,58.75725349993445,58.773727099993266,58.773727099993266,58.773727099993266,58.773727099993266,60.02274269994814,2,1,1.2352039000252262,0.0012351999757811427,60.02332989999559,60.042261999915354,60.042261999915354,60.042261999915354,60.042261999915354,60.32216049998533,60.322181599913165,60.33839499996975,61.32220980001148,61.338389799930155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,61.338389799930155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.322558199986815,61.338389799930155,61.338389799930155,61.75561180000659,5,0.40247490000911057,None,61.755982199916616,61.77204980002716,61.77204980002716,61.77204980002716,61.77204980002716,63.13893299992196,1,1,1.3566827999893576,0.0009256000630557537,63.13937300001271,63.15579240000807,63.15579240000807,63.15579240000807,63.15579240000807,63.422120000002906,63.42214049992617,63.43862779997289,64.42203389992937,64.43879099993501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,64.43879099993501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.42241009999998,64.43879099993501,64.43879099993501,64.75570909993257,5,0.3029476000228897,None,64.75612859998364,64.77190249995328,64.77190249995328,64.77190249995328,64.77190249995328,65.85546130000148,2,1,1.0812353999353945,0.000680800061672926,65.85591749998275,65.87207149993628,65.87207149993628,65.87207149993628,65.87207149993628,66.13870389992371,66.13872769998852,66.15489030000754,67.138935499941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,67.15524130000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13930139993317,67.15524130000267,67.15524130000267,67.75595089991111,5,0.5855528999818489,None,67.75641169992741,67.77202339994255,67.77202339994255,67.77202339994255,67.77202339994255,73.05554410000332,1,1,5.267766800010577,0.0009404999436810613,73.05599139991682,73.07402359996922,73.07402359996922,73.07402359996922,73.07402359996922,73.33873259997927,73.338753500022,73.35516279994044,74.33803400001489,74.35495950002223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,74.35495950002223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.33826220000628,74.35495950002223,74.35495950002223,74.7554686999647,5,0.38706819992512465,None,74.75583439995535,74.7717660999624,74.7717660999624,74.7717660999624,74.7717660999624,75.67245810001623,2,1,0.8931669000303373,0.0010102998930960894,75.67295819998253,75.690382199944,75.690382199944,75.690382199944,75.690382199944,75.97201349993702,75.97203319997061,75.98847280000336,76.97192889999133,76.98831159994006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,76.98831159994006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.97224709996954,76.98831159994006,76.98831159994006,77.755864799954,5,0.7536421000258997,None,77.75632799998857,77.77173499995843,77.77173499995843,77.77173499995843,77.77173499995843,79.72418449993711,1,1,1.9382565999403596,0.0014513999922201037,79.72523189999629,79.74836129997857,79.74836129997857,79.74836129997857,79.74836129997857,80.02164799999446,80.02166329999454,80.03802420001011,81.02291479997803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,81.03891050000675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.02350909996312,81.03891050000675,81.03891050000675,81.75627499993425,5,0.7030984000302851,None,81.75682849995792,81.77263989998028,81.77263989998028,81.77263989998028,81.77263989998028,82.72194780001882,1,1,0.9341536000138149,0.0009352000197395682,82.72240109997801,82.73808729997836,82.73808729997836,82.73808729997836,82.73808729997836,83.00500110001303,83.00502019992564,83.02175339998212,84.00656110001728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.00669149996247,84.03497649997007,84.03497649997007,84.03497649997007,84.03497649997007,84.03497649997007,84.03497649997007,86.48759999999311,2,2.4409918000455946,0.0010757000418379903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,1,Bad,Good,Cherish,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,86.50478129996918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.49945369991474,86.50478129996918,86.50478129996918,86.75555310002528,5,0.23702499992214143,None,,,,,,,,,,,,,,,,,88.77165180002339,88.7881453000009,89.77171150001232,,,,,,,,,,,,,86.75618319993373,86.77122120000422,86.77122120000422,86.77122120000422,86.77122120000422,88.47234340000432,1,1,1.6845850000390783,0.001027100021019578,88.47308089991566,88.488001300022,88.488001300022,88.488001300022,88.488001300022,88.7881453000009,88.7881453000009,88.7881453000009,88.7881453000009,88.77163799991831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,1,Bad,Good,Attractive,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,89.78847909998149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.77208679995965,89.78847909998149,89.78847909998149,90.7553620999679,5,0.953406099928543,None,,,,,,,,,,,,,,,,,92.22151099995244,92.23814079992007,93.22206189995632,,,,,,,,,,,,,90.75573109998368,90.77106739999726,90.77106739999726,90.77106739999726,90.77106739999726,91.93766329996288,1,1,1.165193900000304,0.0008778000483289361,91.93797369999811,91.95469609997235,91.95469609997235,91.95469609997235,91.95469609997235,,,,,92.22149529994931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,2,Bad,Good,Despise,left,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,93.23851860000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.22246650001034,93.23851860000286,93.23851860000286,93.75463669991586,5,0.5032869999995455,None,,,,,,,,,,,,,,,,,95.32164789992385,95.33811289991718,96.32177129993215,,,,,,,,,,,,,93.75488139991648,93.771335599944,93.771335599944,93.771335599944,93.771335599944,95.03734029992484,2,1,1.2597780999494717,0.0009637000039219856,95.03769999998622,95.0548109000083,95.0548109000083,95.0548109000083,95.0548109000083,,,,,95.32163050002418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,1,Bad,Good,Peace,right,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,96.33839920000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.32212879997678,96.33839920000173,96.33839920000173,96.75554069993086,5,0.40338369994424284,None,,,,,,,,,,,,,,,,,98.17167419998441,98.18797349999659,99.17166939994786,99.1884264999535,,,,,,,,,,,,96.75593589991331,96.77132980001625,96.77132980001625,96.77132980001625,96.77132980001625,97.88774129992817,1,1,1.1157492999918759,None,97.88821999996435,97.90473239996936,97.90473239996936,97.90473239996936,97.90473239996936,,,,,98.17165519995615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,1,Bad,Good,Glorious,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,99.1884264999535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17199249996338,99.1884264999535,99.1884264999535,99.75566909997724,5,0.5535109000047669,None,,,,,,,,,,,,,,,,,101.35487229994033,101.3713486000197,102.3542385000037,102.37090059998445,,,,,,,,,,,,99.75616420002189,99.77127769996878,99.77127769996878,99.77127769996878,99.77127769996878,101.05509879998863,1,1,1.2727309999754652,0.0012248000130057335,101.05553759995382,101.07151369994972,101.07151369994972,101.07151369994972,101.07151369994972,101.3713486000197,101.3713486000197,101.3713486000197,101.3713486000197,101.35485799994785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,2,Bad,Good,Ugly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,102.37090059998445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.35444409993943,102.37090059998445,102.37090059998445,102.7541796999285,5,0.37080449995119125,None,,,,,,,,,,,,,,,,,104.00416889996268,104.02069869998377,105.00411450001411,105.02069249993656,,,,,,,,,,,,102.75437550002243,102.77080139995087,102.77080139995087,102.77080139995087,102.77080139995087,103.70425820001401,2,1,0.9208790000993758,0.0009762999834492803,103.70450869994238,103.72085129993502,103.72085129993502,103.72085129993502,103.72085129993502,104.02069869998377,104.02069869998377,104.02069869998377,104.02069869998377,104.00415789999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,2,Bad,Good,Terrible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,105.02069249993656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0043043999467,105.02069249993656,105.02069249993656,105.75435579998884,5,0.7210208000615239,None,,,,,,,,,,,,,,,,,107.35410649992991,107.37068219995126,108.35407170001417,108.3706269999966,,,,,,,,,,,,105.7545527999755,105.77127709996421,105.77127709996421,105.77127709996421,105.77127709996421,107.07084419997409,2,1,1.2834586000535637,0.0009363999124616385,107.07108749996405,107.08675819996279,107.08675819996279,107.08675819996279,107.08675819996279,,,,,107.35409379994962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,2,Bad,Good,Hate,left,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,108.3706269999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.354261499946,108.3706269999966,108.3706269999966,108.75415729999077,5,0.3710999999893829,None,,,,,,,,,,,,,,,,,112.18682559998706,112.2039590999484,113.18735129991546,,,,,,,,,,,,,108.75435329996981,108.77073450002354,108.77073450002354,108.77073450002354,108.77073450002354,111.90413759998046,2,1,3.120982200023718,0.0009621999925002456,111.90438089997042,111.92075579997618,111.92075579997618,111.92075579997618,111.92075579997618,,,,,112.1868123000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,1,Bad,Good,Reward,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,113.20396519999485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.18754880002234,113.20396519999485,113.20396519999485,113.75410529994406,5,0.5377543000504375,None,,,,,,,,,,,,,,,,,114.85404010000639,114.87060849997215,115.85402979992796,115.87061240000185,,,,,,,,,,,,113.75430219992995,113.77072259993292,113.77072259993292,113.77072259993292,113.77072259993292,114.57079659996089,1,1,0.7919962001033127,0.0009623999940231442,114.57103739993181,114.5866957999533,114.5866957999533,114.5866957999533,114.5866957999533,,,,,114.85402769991197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
,,,2,Bad,Good,Punish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,115.87061240000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.8542208999861,115.87061240000185,115.87061240000185,116.75406109995674,5,0.8711126999696717,None,,,,,,,,,,,,,,,,,117.820701599936,117.8372737999307,118.82074190001003,118.83721339993645,,,,,,,,,,,,116.75425479991827,116.77062580001075,116.77062580001075,116.77062580001075,116.77062580001075,117.53709220001474,2,1,0.7571734000230208,0.0009053999092429876,117.53749070002232,117.55433880002238,117.55433880002238,117.55433880002238,117.55433880002238,,,,,117.82068889995571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run3,RBDCW003_Run3,2024-03-27_15h37.33.439,IAT_test,2023.2.2,59.89828074608106,2024-03-27 15h38.00.761363 -0400,
