ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,77.22438719996717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.20833309995942,77.22438719996717,77.22438719996717,77.2577997999615,5,0.03142959997057915,None,77.25807009998243,77.27440209995257,77.27440209995257,77.27440209995257,77.27440209995257,78.14138029998867,1,1,0.8513567000045441,0.001007899991236627,78.14191529998789,78.1602855999954,78.1602855999954,78.1602855999954,78.1602855999954,78.42451619997155,78.4245328999823,78.44141869997839,79.44110369996633,79.4244994999608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,79.44110369996633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.42470609996235,79.44110369996633,79.44110369996633,80.2585107999621,5,0.8151517999940552,None,80.25901119998889,80.27435679995688,80.27435679995688,80.27435679995688,80.27435679995688,80.99181099998532,2,1,0.7088057000073604,0.0008308999822475016,80.99239460000535,81.01077189994976,81.01077189994976,81.01077189994976,81.01077189994976,81.29143290000502,81.2914574999595,81.30819939996582,,82.29158099996857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,82.30822679999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2922393999761,82.30822679999983,82.30822679999983,83.25789909996092,5,0.947919099999126,None,83.25817279994953,83.27440070000011,83.27440070000011,83.27440070000011,83.27440070000011,83.9079942999524,2,1,0.6257456000312231,0.0008195999544113874,83.90840989997378,83.92406069999561,83.92406069999561,83.92406069999561,83.92406069999561,84.19106789998477,84.19108600000618,84.20773759996518,,85.19119260000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,85.20775509998202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19148449995555,85.20775509998202,85.20775509998202,85.25767999998061,5,0.04787970002507791,None,85.2579746999545,85.27425539999967,85.27425539999967,85.27425539999967,85.27425539999967,85.8417339999578,1,1,0.5535882000112906,0.0012569999671541154,85.84229719999712,85.8622315999819,85.8622315999819,85.8622315999819,85.8622315999819,86.14113449997967,86.14115609996952,86.15806619997602,87.15762849996099,87.14119739999296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,87.15762849996099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1414184999885,87.15762849996099,87.15762849996099,87.25838279997697,5,0.09865329996682703,None,87.25887599994894,87.2785035999841,87.2785035999841,87.2785035999841,87.2785035999841,87.89193729998078,2,1,0.6014945000060834,0.001241800026036799,87.89260059996741,87.90729030000512,87.90729030000512,87.90729030000512,87.90729030000512,88.19118500000332,88.191200799949,88.2075773999677,,89.1912941999617,88.2075773999677,88.2075773999677,88.2075773999677,88.2075773999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,89.20812029996887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.19175649998942,89.20812029996887,89.20812029996887,89.25841139996191,5,0.04808279999997467,None,89.25889029999962,89.27436779998243,89.27436779998243,89.27436779998243,89.27436779998243,89.95782099995995,1,1,0.6692259999690577,0.0010193000198341906,89.95819089998258,89.97414149995893,89.97414149995893,89.97414149995893,89.97414149995893,90.24130339996191,90.24132400000235,90.25751699996181,91.25761619996047,91.2413253999548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,91.25761619996047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.24167009996017,91.25761619996047,91.25761619996047,92.25801150000188,5,0.9984916999819688,None,92.25838269997621,92.27436260000104,92.27436260000104,92.27436260000104,92.27436260000104,92.84168589999899,2,1,0.5564198000356555,0.00137929996708408,92.84222229995066,92.85923119995277,92.85923119995277,92.85923119995277,92.85923119995277,93.14090109994868,93.14091779995942,93.15755949995946,,94.14122039999347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,94.1578778999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.14155339996796,94.1578778999974,94.1578778999974,94.25804609997431,5,0.09831779997330159,None,94.25865169998724,94.27438489999622,94.27438489999622,94.27438489999622,94.27438489999622,95.05766019999282,1,1,0.7805645999615081,0.0010637000086717308,95.05797779996647,95.07418489997508,95.07418489997508,95.07418489997508,95.07418489997508,95.34114989999216,95.34116710000671,95.35742509999545,,96.34128539997619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,96.35781259997748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.34169370000018,96.35781259997748,96.35781259997748,97.25838419998763,5,0.8984306000056677,None,97.25886359997094,97.27415640000254,97.27415640000254,97.27415640000254,97.27415640000254,97.90849949995754,1,1,0.6229189000441693,0.0009006999898701906,97.90914529998554,97.92413249996025,97.92413249996025,97.92413249996025,97.92413249996025,98.20757239998784,98.20758379995823,98.22392499999842,,99.20793139998568,98.22392499999842,98.22392499999842,98.22392499999842,98.22392499999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.20800260000397,99.23166739998851,99.23166739998851,99.23166739998851,99.23166739998851,99.23166739998851,99.23166739998851,104.62438959995052,1,5.3919618999934755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,2,Stupidity,Intelligence,Foolish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,104.64059409999754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.63674889999675,104.64059409999754,104.64059409999754,105.25784679997014,5,0.6154100999701768,None,,,,,,,,,,,,,,,,,106.32439599995269,106.34083429997554,107.34074929996859,107.32456269999966,,,,,,,,,,,,,,,,105.2584098999505,105.27433359995484,105.27433359995484,105.27433359995484,105.27433359995484,106.0401581999613,2,1,0.762743600003887,0.0009094999986700714,106.04096139996545,106.05762779997895,106.05762779997895,106.05762779997895,106.05762779997895,106.3243811999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,2,Stupidity,Intelligence,Gullible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,107.34074929996859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.3250251999707,107.34074929996859,107.34074929996859,108.25830190000124,5,0.9154430000344291,None,,,,,,,,,,,,,,,,,109.2578059999505,109.27418859995669,,110.25829249998787,,,,,,,,,,,,,,,,108.25877559999935,108.27476359996945,108.27476359996945,108.27476359996945,108.27476359996945,108.95766610000283,2,1,0.6691625000094064,0.001129999989643693,108.9580218999763,108.97423189994879,108.97423189994879,108.97423189994879,108.97423189994879,109.25779169995803,109.27418859995669,109.27418859995669,109.27418859995669,109.27418859995669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,1,Stupidity,Intelligence,Educated,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,110.27439459995367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2587993000052,110.27439459995367,110.27439459995367,111.25809769995976,5,0.9817118000355549,None,,,,,,,,,,,,,,,,,112.0744885999593,112.09103660000255,,113.0746846999973,,,,,,,,,,,,,,,,111.25852380000288,111.274437199987,111.274437199987,111.274437199987,111.274437199987,111.78993169998284,1,1,0.5146704000071622,None,111.790405799984,111.80754449998494,111.80754449998494,111.80754449998494,111.80754449998494,112.07446829997934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,2,Stupidity,Intelligence,Mindless,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,113.09109419997549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0751229999587,113.09109419997549,113.09109419997549,113.2580812999513,5,0.16508750000502914,None,,,,,,,,,,,,,,,,,114.20783249998931,114.22427799995057,,115.20848909998313,,,,,,,,,,,,,,,,113.25851580000017,113.27420809998875,113.27420809998875,113.27420809998875,113.27420809998875,113.92437049996806,2,1,0.6418677000328898,0.0008003999828360975,113.92466739995871,113.93941789999371,113.93941789999371,113.93941789999371,113.93941789999371,114.20781459996942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,1,Stupidity,Intelligence,Brainy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,115.22468289994868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.20905619999394,115.22468289994868,115.22468289994868,115.25870339997346,5,0.031549899955280125,None,,,,,,,,,,,,,,,,,116.20746710000094,116.2241133999778,,117.20807110000169,,,,,,,,,,,,,,,,115.25929259997793,115.27411850000499,115.27411850000499,115.27411850000499,115.27411850000499,115.90778049995424,1,1,0.6289159000152722,0.0008684999775141478,115.90809089998947,115.92415399994934,115.92415399994934,115.92415399994934,115.92415399994934,116.20745250000618,116.2241133999778,116.2241133999778,116.2241133999778,116.2241133999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,1,Stupidity,Intelligence,Wise,right,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,117.22450499999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.20852299995022,117.22450499999104,117.22450499999104,117.25790159997996,5,0.03127269999822602,None,,,,,,,,,,,,,,,,,118.0744295999757,118.09087559999898,,119.07454050000524,,,,,,,,,,,,,,,,117.25834840000607,117.27409530000295,117.27409530000295,117.27409530000295,117.27409530000295,117.79006859997753,1,1,0.515609800000675,None,117.790524299955,117.80733989999862,117.80733989999862,117.80733989999862,117.80733989999862,118.07441060000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,2,Stupidity,Intelligence,Idiotic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,119.09116819995688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.075008899963,119.09116819995688,119.09116819995688,119.25812569999835,5,0.16471780004212633,None,,,,,,,,,,,,,,,,,120.10752419999335,120.12416680000024,121.124166900001,121.10752439999487,,,,,,,,,,,,,,,,119.25861619994976,119.27413859998342,119.27413859998342,119.27413859998342,119.27413859998342,119.82456839998486,2,1,0.5495558000402525,None,119.82498459995259,119.84004079998704,119.84004079998704,119.84004079998704,119.84004079998704,120.10751000000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,1,Stupidity,Intelligence,Bright,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,121.124166900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.10775869997451,121.124166900001,121.124166900001,121.25884549994953,5,0.13199670001631603,None,,,,,,,,,,,,,,,,,122.12438429996837,122.14083459996618,,123.12459389999276,,,,,,,,,,,,,,,,121.25945949996822,121.27430559997447,121.27430559997447,121.27430559997447,121.27430559997447,121.83972009998979,1,1,0.5573214000323787,0.001087999960873276,121.8400307999691,121.85715349996462,121.85715349996462,121.85715349996462,121.85715349996462,122.12436679995153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,1,Stupidity,Intelligence,Clever,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,123.1413434999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.12509589997353,123.1413434999995,123.1413434999995,123.2584103999543,5,0.11484100000234321,None,,,,,,,,,,,,,,,,,124.6242312999675,124.64076129999012,,125.62465409998549,,,,,,,,,,,,,,,,123.25892489997204,123.27490839996608,123.27490839996608,123.27490839996608,123.27490839996608,124.3400400999817,1,1,1.0497122000087984,0.0009662999655120075,124.34046749997651,124.35746619995916,124.35746619995916,124.35746619995916,124.35746619995916,124.62421699997503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
,,,2,Stupidity,Intelligence,Dumb,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,125.64116439997451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.62512829998741,125.64116439997451,125.64116439997451,126.25814419996459,5,0.6151401000097394,None,,,,,,,,,,,,,,,,,127.20758729998488,127.22405859996798,128.22420969995437,128.20769519999158,,,,,,,,,,,,,,,,126.25856679998105,126.27418189996388,126.27418189996388,126.27418189996388,126.27418189996388,126.90978129999712,2,1,0.6347177000134252,None,126.91086699999869,126.93198910000501,126.93198910000501,126.93198910000501,126.93198910000501,127.2075719999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h42.06.467,IAT_test,2023.2.2,59.880203658598724,2024-03-26 11h42.11.391366 -0400,
