ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,366.00386779999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9881296999956,366.00386779999826,366.00386779999826,366.83738040000026,5,0.8304594999935944,0.0011331999994581565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.83780139999,366.8575806000008,366.8575806000008,366.8575806000008,366.8575806000008,366.8575806000008,366.8575806000008,366.8575806000008,367.4036433000001,2,1,0.5294629999989411,0.0009202000073855743,367.40400709999085,367.42129319999367,367.42129319999367,367.42129319999367,367.42129319999367,367.42129319999367,367.42129319999367,367.42129319999367,367.68657049999456,367.6865850999893,367.70301139999356,373.40308969999023,373.3862952999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,373.40308969999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.38651719999325,373.40308969999023,373.40308969999023,374.37067069999466,5,0.9550824000034481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.37109089999285,374.3864054000005,374.3864054000005,374.3864054000005,374.3864054000005,374.3864054000005,374.3864054000005,374.3864054000005,375.05257979998714,2,1,0.6572681999969063,0.0008103000000119209,375.05293629999505,375.069485,375.069485,375.069485,375.069485,375.069485,375.069485,375.069485,375.33666789998824,375.33668309998757,375.3530491999991,382.0538310999982,382.03734209999675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,382.0538310999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0378165999864,382.0538310999982,382.0538310999982,382.3708983999968,5,0.3050138000107836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.37136449999525,382.4039061999938,382.4039061999938,382.4039061999938,382.4039061999938,382.4039061999938,382.4039061999938,382.4039061999938,383.03659869999683,2,1,0.6208459000044968,0.00019049999536946416,383.03696309999214,383.0638551999873,383.0638551999873,383.0638551999873,383.0638551999873,383.0638551999873,383.0638551999873,383.0638551999873,383.336295599991,383.33630959999573,383.35300389998883,390.0534243999864,390.03687479998916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,390.0534243999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0372531999892,390.0534243999864,390.0534243999864,390.37036389998684,5,0.3060648999962723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.3707269000006,390.3887018999958,390.3887018999958,390.3887018999958,390.3887018999958,390.3887018999958,390.3887018999958,390.3887018999958,390.9366566999961,2,1,0.5377803000010317,0.0007804000051692128,390.9369708999875,390.95315370000026,390.95315370000026,390.95315370000026,390.95315370000026,390.95315370000026,390.95315370000026,390.95315370000026,391.219812899988,391.21982859999116,391.23643159998755,397.9375327999878,397.9210720999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,397.9375327999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9216727999883,397.9375327999878,397.9375327999878,398.37066079999204,5,0.4209644000075059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3724341999914,398.3938150999893,398.3938150999893,398.3938150999893,398.3938150999893,398.3938150999893,398.3938150999893,398.3938150999893,399.26976709999144,1,1,0.8693091000022832,0.0009012999944388866,399.2700779999868,399.2865058999887,399.2865058999887,399.2865058999887,399.2865058999887,399.2865058999887,399.2865058999887,399.2865058999887,399.56953949999297,399.56955289999314,399.586106799994,407.28658529999666,407.27014869998675,399.586106799994,399.586106799994,399.586106799994,399.586106799994,399.586106799994,399.586106799994,399.586106799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,407.28658529999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.27052939998975,407.28658529999666,407.28658529999666,407.36999309998646,5,0.07185670000035316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.37035719999403,407.3874579999974,407.3874579999974,407.3874579999974,407.3874579999974,407.3874579999974,407.3874579999974,407.3874579999974,408.0365540999919,1,1,0.6477272999909474,0.000870300005772151,408.0368782000005,408.0520187999937,408.0520187999937,408.0520187999937,408.0520187999937,408.0520187999937,408.0520187999937,408.0520187999937,408.31951149999804,408.3195268999989,408.33621109998785,414.0364750000008,414.02015479998954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,414.0364750000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.02053209999576,414.0364750000008,414.0364750000008,414.37038629999734,5,0.32177859998773783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3707967999944,414.3865894999908,414.3865894999908,414.3865894999908,414.3865894999908,414.3865894999908,414.3865894999908,414.3865894999908,414.9697771999927,2,1,0.5757970000122441,0.0,414.9701044999965,414.98608539999987,414.98608539999987,414.98608539999987,414.98608539999987,414.98608539999987,414.98608539999987,414.98608539999987,415.26959050000005,415.26960359999794,415.2861137,422.9921905999945,422.9700969999976,415.2861137,415.2861137,415.2861137,415.2861137,415.2861137,415.2861137,415.2861137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.9701805999939,422.9921905999945,422.9921905999945,422.9921905999945,422.9921905999945,422.9921905999945,422.9921905999945,428.9695739999879,1,5.960004299995489,0.0008101999992504716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,428.9858712999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.98145499998645,428.9858712999994,428.9858712999994,429.3698979999899,5,0.3735360999999102,None,,,,,,,,,,,,,,,,,430.4196333,430.436105899993,,431.4197262999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.37046449999616,429.38650239999697,429.38650239999697,429.38650239999697,429.38650239999697,430.13635579998663,2,1,0.7447039999970002,0.0,430.13683909999963,430.15202619999764,430.15202619999764,430.15202619999764,430.15202619999764,430.41961069998797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,431.43632309998793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.42006049999327,431.43632309998793,431.43632309998793,432.37004749999323,5,0.9228443000029074,None,,,,,,,,,,,,,,,,,433.1861882999947,433.2028946999926,,434.18649119998736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.3704213999881,432.3864154999901,432.3864154999901,432.3864154999901,432.3864154999901,432.9024417999899,2,1,0.5051425999990897,0.00041480000072624534,432.9029479999881,432.919624999995,432.919624999995,432.919624999995,432.919624999995,433.1861704999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,,,0,2,2,13,,,,,434.2029926999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.18685220000043,434.2029926999967,434.2029926999967,434.3693318999867,5,0.155013700001291,None,,,,,,,,,,,,,,,,,435.28609119998873,435.30252610000025,,436.2862524999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.3695372999937,434.38585109999985,434.38585109999985,434.38585109999985,434.38585109999985,435.00225099999807,1,1,0.6096697000029963,0.0,435.0026588999899,435.01949209999293,435.01949209999293,435.01949209999293,435.01949209999293,435.28607369998645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,436.3028048999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.28661579999607,436.3028048999986,436.3028048999986,436.8865315000003,5,0.5704072000080487,0.0020795000018551946,,,,,,,,,,,,,,,,,437.81970529998944,437.8361459000007,,438.819837499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.88683299999684,436.94000669999514,436.94000669999514,436.94000669999514,436.94000669999514,437.53619569999864,1,1,0.5871468999976059,0.0012005000025965273,437.5365840999875,437.5520375999913,437.5520375999913,437.5520375999913,437.5520375999913,437.81968589998723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,,,0,4,4,12,,,,,438.8363368999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.8202001999889,438.8363368999999,438.8363368999999,439.3702641999989,5,0.5222223000018857,None,,,,,,,,,,,,,,,,,440.3362206999882,440.3526605999941,,441.3364046999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.37068719998933,439.3863840999984,439.3863840999984,439.3863840999984,439.3863840999984,440.0365298999968,1,1,0.6401001000049291,0.0010095000034198165,440.0370014999935,440.05190639999637,440.05190639999637,440.05190639999637,440.05190639999637,440.3362047999981,440.3526605999941,440.3526605999941,440.3526605999941,440.3526605999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,441.3529802999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.33675159999984,441.3529802999983,441.3529802999983,441.3698801999999,5,0.005427999989478849,None,,,,,,,,,,,,,,,,,442.21968840000045,442.2362652999873,,443.2197851999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.3702227999893,441.3860996999865,441.3860996999865,441.3860996999865,441.3860996999865,441.9364746999927,2,1,0.5409617999976035,0.0010591000027488917,441.93685739999637,441.9519344,441.9519344,441.9519344,441.9519344,442.2196694999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,443.2362868999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.2201350999967,443.2362868999917,443.2362868999917,443.36947799999325,5,0.12202739999338519,None,,,,,,,,,,,,,,,,,444.2196677999891,444.2360168999876,445.2362138999888,445.21978329999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.36970609999844,443.38600739999674,443.38600739999674,443.38600739999674,443.38600739999674,443.9366410999937,1,1,0.541390099999262,0.0012919000000692904,443.9371048999892,443.9518914999935,443.9518914999935,443.9518914999935,443.9518914999935,444.21964909999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,445.2362138999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.22010589999263,445.2362138999888,445.2362138999888,445.36994669999694,5,0.12207480000506621,None,,,,,,,,,,,,,,,,,446.2195960999961,446.23610349999217,,447.2198203000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.3703601999878,445.38659279998683,445.38659279998683,445.38659279998683,445.38659279998683,445.9198763999884,1,1,0.5317759000026854,0.0007044999947538599,445.9202962999989,445.93589869998686,445.93589869998686,445.93589869998686,445.93589869998686,446.2195789999969,446.23610349999217,446.23610349999217,446.23610349999217,446.23610349999217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,447.23634909999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.2201914999896,447.23634909999964,447.23634909999964,447.36892799999623,5,0.12158350000390783,None,,,,,,,,,,,,,,,,,448.3196922999923,448.33605899999384,449.336126899987,449.31973769998876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.36913249999634,447.38546789999236,447.38546789999236,447.38546789999236,447.38546789999236,448.0363648999919,1,1,0.6408940999972401,0.0010399000020697713,448.03675299999304,448.051673199996,448.051673199996,448.051673199996,448.051673199996,448.3196738999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Athletic,,,,,,,,,,,,,,,,,,,,,,,0,9,9,11,,,,,449.336126899987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.32008619999397,449.336126899987,449.336126899987,449.3698698999942,5,0.0223686999961501,None,,,,,,,,,,,,,,,,,450.2692459999962,450.28612559998874,,451.2697268999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.3702226999885,449.38631370000076,449.38631370000076,449.38631370000076,449.38631370000076,449.9699566999916,1,1,0.5659755000087898,0.0007809999951859936,449.97042329999385,449.9858654999989,449.9858654999989,449.9858654999989,449.9858654999989,450.26922979998926,450.28612559998874,450.28612559998874,450.28612559998874,450.28612559998874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,,,0,10,10,14,,,,,451.2863687999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.2700979999936,451.2863687999925,451.2863687999925,451.36993819999043,5,0.0724700999999186,None,,,,,,,,,,,,,,,,,452.08621379999386,452.1026058999996,,453.0863879999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.37029889998666,451.3863195999875,451.3863195999875,451.3863195999875,451.3863195999875,451.7866139999969,2,1,0.39783560000068974,0.0009679000067990273,451.787027399987,451.801867999995,451.801867999995,451.801867999995,451.801867999995,452.08619689999614,452.1026058999996,452.1026058999996,452.1026058999996,452.1026058999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run1,RBDCW010_Run1,2024-04-16_16h23.05.140,IAT_test,2023.2.2,59.99282485763861,2024-04-16 16h23.11.559532 -0400,
