ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,104.98181190001196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.96584350000194,104.98181190001196,104.98181190001196,105.2481368000008,5,0.26098340000316966,None,105.2483801000053,105.2645637000096,105.2645637000096,105.2645637000096,105.2645637000096,106.31555430000299,1,1,1.0501443000102881,None,106.31610110000474,106.3341982000129,106.3341982000129,106.3341982000129,106.3341982000129,106.61528620000172,106.61530820000917,106.63162510000984,107.61522080001305,107.63169850000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,107.63169850000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.61558300000615,107.63169850000122,107.63169850000122,108.24860770000669,5,0.6120478999946499,None,108.24899310000183,108.26488680001057,108.26488680001057,108.26488680001057,108.26488680001057,109.53179290000116,2,1,1.2621402000077069,0.0008166999905370176,109.53228660000605,109.5500061000057,109.5500061000057,109.5500061000057,109.5500061000057,109.8152390000032,109.8152614999999,109.83165980000922,110.815282200012,110.83164200000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,110.83164200000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.81567510000605,110.83164200000465,110.83164200000465,111.24905960001342,5,0.4113041999953566,None,111.24954030000663,111.26442810001026,111.26442810001026,111.26442810001026,111.26442810001026,112.04886760000954,2,1,0.7732533999951556,0.0010531000007176772,112.04938320000656,112.06774120000773,112.06774120000773,112.06774120000773,112.06774120000773,112.3486402000126,112.34866250000778,112.36473169999954,113.34838330000639,113.364779800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,113.364779800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.34874980000313,113.364779800002,113.364779800002,114.25019450001128,5,0.8785491000016918,None,114.25095270000747,114.26945870000054,114.26945870000054,114.26945870000054,114.26945870000054,114.99881120001373,1,1,0.713100699998904,0.0009518000006210059,114.99933010000677,115.0171995000128,115.0171995000128,115.0171995000128,115.0171995000128,115.29840400000103,115.2984245000116,115.31487700001162,116.29839110000466,116.31485900000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,116.31485900000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.29872810000961,116.31485900000553,116.31485900000553,117.24859290001041,5,0.9277815999957966,None,117.24899469999946,117.264928900011,117.264928900011,117.264928900011,117.264928900011,118.41585150000174,2,1,1.1437492999975802,0.0011320000048726797,118.4165076000063,118.43710510000528,118.43710510000528,118.43710510000528,118.43710510000528,118.71513550000964,118.71515740000177,118.731369000001,119.71516479999991,119.73158740000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,119.73158740000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.71553110000968,119.73158740000508,119.73158740000508,120.24855770000431,5,0.5123652000038419,None,120.24893520001206,120.26483490000828,120.26483490000828,120.26483490000828,120.26483490000828,120.96554600000673,1,1,0.6859254000009969,0.0007438999891746789,120.96608900000865,120.98438100000203,120.98438100000203,120.98438100000203,120.98438100000203,121.26541520000319,121.26543930001208,121.28174860001309,122.26506820000941,122.28160280000884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,122.28160280000884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.26549760000489,122.28160280000884,122.28160280000884,123.24897810000402,5,0.9614466000057291,None,123.2494630000001,123.26447270000062,123.26447270000062,123.26447270000062,123.26447270000062,123.91563230000611,2,1,0.645400299996254,0.0011366000107955188,123.91621710000618,123.93508460000157,123.93508460000157,123.93508460000157,123.93508460000157,124.21472950000316,124.21474990001298,124.23149070001091,125.21557179999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,125.23203190001368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.21608160001051,125.23203190001368,125.23203190001368,125.24902930000098,5,0.011957900002016686,None,125.24954220000654,125.2646531000064,125.2646531000064,125.2646531000064,125.2646531000064,126.61469820000639,2,0,1.3498791000019992,None,126.61498750001192,126.63107660000969,126.63107660000969,126.63107660000969,126.63107660000969,126.89838480000617,126.89840860001277,126.91500720000477,127.89848560000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,127.91509420001239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.8989040000015,127.91509420001239,127.91509420001239,128.24859450000804,5,0.3288483000069391,None,128.24902580000344,128.26452140000765,128.26452140000765,128.26452140000765,128.26452140000765,128.93208080000477,1,1,0.660389100012253,0.000992199988104403,128.9325983000017,128.95061690000875,128.95061690000875,128.95061690000875,128.95061690000875,129.23176120000426,129.23178290000942,129.2482209000009,130.23179140000138,130.25344630000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.23186220000207,130.25344630000473,130.25344630000473,130.25344630000473,130.25344630000473,130.25344630000473,130.25344630000473,138.83113820001017,1,8.57031989999814,0.0014713999989908189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,2,Strong,Weak,Brawny,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,138.8475873000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.84318120000535,138.8475873000134,138.8475873000134,139.24856540000474,5,0.39524600000004284,None,,,,,,,,,,,,,,,,,143.3642863000132,143.38097300000663,144.36473600000318,,,,,,,,,,,,,139.2492162000126,139.26568810000026,139.26568810000026,139.26568810000026,139.26568810000026,143.08036630001152,2,1,3.8128563000063878,0.0009575000003678724,143.08094700000947,143.09761050000088,143.09761050000088,143.09761050000088,143.09761050000088,143.36426930000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,1,Strong,Weak,Soft,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,144.38105000001087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3651142000017,144.38105000001087,144.38105000001087,145.24840670000413,5,0.8615768000017852,None,,,,,,,,,,,,,,,,,146.61452940000163,146.6309629000025,147.61510080000153,,,,,,,,,,,,,145.24882740000612,145.26495210001303,145.26495210001303,145.26495210001303,145.26495210001303,146.33055360001163,1,1,1.0568271000083769,0.0013225000002421439,146.33093020001252,146.34754250000697,146.34754250000697,146.34754250000697,146.34754250000697,146.6145123000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,1,Strong,Weak,Puny,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,147.6316661000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.61556780000683,147.6316661000019,147.6316661000019,148.2485955000011,5,0.6112172000139253,None,,,,,,,,,,,,,,,,,151.64770950000093,151.6643439000036,152.64806980000867,,,,,,,,,,,,,148.24905680000666,148.26446810000925,148.26446810000925,148.26446810000925,148.26446810000925,151.36451170001237,1,1,3.096097399989958,0.0012504000042099506,151.36492120000185,151.3802190000133,151.3802190000133,151.3802190000133,151.3802190000133,151.64769380001235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,2,Strong,Weak,Athletic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,152.6644554000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.64843770000152,152.6644554000086,152.6644554000086,153.24905040000158,5,0.5784502999886172,None,,,,,,,,,,,,,,,,,154.59761930000968,154.61403620000056,155.5980406000017,,,,,,,,,,,,,153.2496003000124,153.26492330001201,153.26492330001201,153.26492330001201,153.26492330001201,154.3147186999995,2,1,1.0356180999951903,0.001212100003613159,154.31508920001215,154.3301322000043,154.3301322000043,154.3301322000043,154.3301322000043,154.59760200000892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,2,Strong,Weak,Powerful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,155.61452840000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5983980000019,155.61452840000857,155.61452840000857,156.2483796000015,5,0.6293193000019528,None,,,,,,,,,,,,,,,,,157.31436140000005,157.33082940000168,158.31475060000957,,,,,,,,,,,,,156.2488383000018,156.26468300000124,156.26468300000124,156.26468300000124,156.26468300000124,157.03051640000194,2,1,0.7517940999969142,0.0009375000081490725,157.03096980000555,157.04768090001016,157.04768090001016,157.04768090001016,157.04768090001016,157.31434609999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,2,Strong,Weak,Burly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,158.33143960000598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3151998000103,158.33143960000598,158.33143960000598,159.2485016000137,5,0.9118291999911889,None,,,,,,,,,,,,,,,,,160.9644272000005,160.9809377000056,161.9647335000045,,,,,,,,,,,,,159.248949300003,159.26468500000192,159.26468500000192,159.26468500000192,159.26468500000192,160.68049800000153,1,0,1.4071930999925826,0.000833400001283735,160.68093860000954,160.69766250000976,160.69766250000976,160.69766250000976,160.69766250000976,160.96441030000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,2,Strong,Weak,Muscly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,161.9812537000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.9651115000015,161.9812537000107,161.9812537000107,162.24802650000493,5,0.2613617000024533,None,,,,,,,,,,,,,,,,,163.3476370999997,163.3642300000065,164.348141200011,,,,,,,,,,,,,162.24839670000074,162.26459970000724,162.26459970000724,162.26459970000724,162.26459970000724,163.0643851000059,2,1,0.7933296999981394,0.0008411000017076731,163.06477100000484,163.08013500001107,163.08013500001107,163.08013500001107,163.08013500001107,163.34762080000655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,1,Strong,Weak,Fragile,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,164.36463120000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3485623000015,164.36463120000553,164.36463120000553,165.24744200000714,5,0.8791771000105655,None,,,,,,,,,,,,,,,,,166.49776110000676,166.5141666000127,167.49766490000184,167.5143861000106,,,,,,,,,,,,165.2476588999998,165.26411090001056,165.26411090001056,165.26411090001056,165.26411090001056,166.21450620000542,1,1,0.9343464999983553,0.0009049999935086817,166.2148806000041,166.2300404000125,166.2300404000125,166.2300404000125,166.2300404000125,166.49774360000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,1,Strong,Weak,Skinny,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,167.5143861000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.49799920000078,167.5143861000106,167.5143861000106,168.24814800001332,5,0.7296133000054397,None,,,,,,,,,,,,,,,,,169.49775290000252,169.51417270000093,170.49810180001077,,,,,,,,,,,,,168.24853070000245,168.26441310001246,168.26441310001246,168.26441310001246,168.26441310001246,169.21475060000375,1,1,0.9453721000027144,0.0016815999988466501,169.21522750001168,169.2300288000115,169.2300288000115,169.2300288000115,169.2300288000115,169.49773440000718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
,,,1,Strong,Weak,Delicate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,170.51462130001164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.49852040001133,170.51462130001164,170.51462130001164,171.24806570001238,5,0.730262600001879,None,,,,,,,,,,,,,,,,,172.21431460000167,172.23077770000964,173.21475590000045,,,,,,,,,,,,,171.24843600000895,171.26425110000127,171.26425110000127,171.26425110000127,171.26425110000127,171.93041780000203,1,1,0.6577279000048293,0.0007620999967912212,171.9308818999998,171.94719340000302,171.94719340000302,171.94719340000302,171.94719340000302,172.21429780000472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run1,RBDCW006_Run1,2024-04-02_11h23.17.544,IAT_test,2023.2.2,60.063054198950134,2024-04-02 11h23.24.320625 -0400,
