ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,57.42624210000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.410569899999246,57.42624210000031,57.42624210000031,57.8769441000004,5,0.4359436000013375,None,57.8775540000006,57.89322720000018,57.89322720000018,57.89322720000018,57.89322720000018,58.808472799999436,1,1,0.9089710999996896,0.001037799998812261,58.8087314000004,58.82506199999989,58.82506199999989,58.82506199999989,58.82506199999989,59.09240990000035,59.09243179999976,59.10874890000014,60.09230369999932,60.108811199999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,60.108811199999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09261820000029,60.108811199999764,60.108811199999764,60.876718900000924,5,0.7536501999984466,None,60.877302700000655,60.892051799999535,60.892051799999535,60.892051799999535,60.892051799999535,61.69280430000072,2,1,0.7944416999998793,0.0010990999999194173,61.69332790000044,61.711543900000834,61.711543900000834,61.711543900000834,61.711543900000834,61.992585100000724,61.99260850000064,62.00905319999947,62.992413699999815,63.00883520000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,63.00883520000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.992756600000575,63.00883520000025,63.00883520000025,63.876087099999495,5,0.8533064000002923,None,63.876497900000686,63.89200730000084,63.89200730000084,63.89200730000084,63.89200730000084,64.54276530000061,2,1,0.6445108000007167,0.0010516000002098735,64.5432922,64.56089830000019,64.56089830000019,64.56089830000019,64.56089830000019,64.84227859999919,64.84229890000097,64.8587265999995,65.84245849999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,65.85910169999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.84291920000032,65.85910169999988,65.85910169999988,65.87632029999986,5,0.0033855000001494773,None,65.8767867000006,65.89206390000072,65.89206390000072,65.89206390000072,65.89206390000072,66.57596560000093,1,1,0.6786479000002146,0.00036589999945135787,66.57643970000026,66.59365430000071,66.59365430000071,66.59365430000071,66.59365430000071,66.85949579999942,66.85952580000048,66.87608100000034,67.85906830000022,67.87555310000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,67.87555310000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.85942290000094,67.87555310000062,67.87555310000062,68.87606480000068,5,0.9865700999998808,None,68.87648839999929,68.8921664999998,68.8921664999998,68.8921664999998,68.8921664999998,69.67566169999918,2,1,0.7701262999999017,0.0009659999996074475,69.67606410000008,69.69145209999988,69.69145209999988,69.69145209999988,69.69145209999988,69.95899640000061,69.95901810000032,69.97530949999964,70.9591805,70.97564020000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,70.97564020000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.95962599999984,70.97564020000027,70.97564020000027,71.87600150000071,5,0.8864737000003515,None,71.87642100000085,71.89210959999946,71.89210959999946,71.89210959999946,71.89210959999946,72.55935470000077,1,1,0.6585460999995121,0.000921599999855971,72.55988520000028,72.57736610000029,72.57736610000029,72.57736610000029,72.57736610000029,72.84242620000077,72.84244749999925,72.85852549999981,73.84230989999924,73.8585581999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,73.8585581999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8426486999997,73.8585581999996,73.8585581999996,73.8756986999997,5,0.00402590000157943,None,73.8760583000003,73.89210819999971,73.89210819999971,73.89210819999971,73.89210819999971,74.4762193000006,2,1,0.5829322999998112,None,74.47688969999945,74.4970544000007,74.4970544000007,74.4970544000007,74.4970544000007,74.77546710000024,74.7754872000005,74.79203439999947,75.77558200000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,75.7921667999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.77595010000005,75.7921667999999,75.7921667999999,75.87570369999958,5,0.07006309999997029,None,75.87607129999924,75.89200189999974,75.89200189999974,75.89200189999974,75.89200189999974,76.75909520000096,1,1,0.8661315999997896,None,76.75962160000017,76.7779129999999,76.7779129999999,76.7779129999999,76.7779129999999,77.05901520000043,77.0590357000001,77.07539499999984,78.05867330000001,78.07533220000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,78.07533220000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05899950000094,78.07533220000005,78.07533220000005,78.87570460000097,5,0.7867773999987548,None,78.87607089999983,78.89205260000017,78.89205260000017,78.89205260000017,78.89205260000017,80.76002429999971,1,1,1.8553004000004876,0.0010575999986031093,80.76079500000014,80.78218779999952,80.78218779999952,80.78218779999952,80.78218779999952,81.05974609999976,81.05977859999985,81.07624810000016,82.05898929999967,82.08009119999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.05905460000031,82.08009119999952,82.08009119999952,82.08009119999952,82.08009119999952,82.08009119999952,82.08009119999952,83.64125109999986,1,1.5531284999997297,0.0008828999998513609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Cherish,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,83.65796199999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6557800999999,83.65796199999932,83.65796199999932,83.87609429999975,5,0.2045642000011867,None,,,,,,,,,,,,,,,,,85.0252930000006,85.04158730000017,86.02588219999961,,,,,,,,,,,,,83.87681449999945,83.89264100000037,83.89264100000037,83.89264100000037,83.89264100000037,84.74194979999993,1,1,0.8364700999991328,0.0013331999998626998,84.74248799999987,84.75762319999922,84.75762319999922,84.75762319999922,84.75762319999922,85.02527720000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Attractive,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,86.04231079999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.02635190000001,86.04231079999954,86.04231079999954,86.87585229999968,5,0.8198862000008376,None,,,,,,,,,,,,,,,,,87.82537919999959,87.84175920000052,88.82520990000012,88.8416357999995,,,,,,,,,,,,86.8762698999999,86.89196479999919,86.89196479999919,86.89196479999919,86.89196479999919,87.52534779999951,1,1,0.6170624000005773,0.0011741999987862073,87.52570039999955,87.54172950000066,87.54172950000066,87.54172950000066,87.54172950000066,87.82536280000022,87.84175920000052,87.84175920000052,87.84175920000052,87.84175920000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Despise,left,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,88.8416357999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.82553299999927,88.8416357999995,88.8416357999995,88.87547509999968,5,0.020561400000588037,None,,,,,,,,,,,,,,,,,90.0751980999994,90.09143389999917,91.07529319999958,91.09198540000034,,,,,,,,,,,,88.8758113999993,88.89167319999979,88.89167319999979,88.89167319999979,88.89167319999979,89.77540279999994,2,1,0.877746299998762,0.0010140000013052486,89.77578320000066,89.7915983999992,89.7915983999992,89.7915983999992,89.7915983999992,90.07518370000071,90.09143389999917,90.09143389999917,90.09143389999917,90.09143389999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Peace,right,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,91.09198540000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.07565439999962,91.09198540000034,91.09198540000034,91.87537970000085,5,0.7705336999988504,None,,,,,,,,,,,,,,,,,92.77522789999966,92.79170340000019,93.77537680000023,,,,,,,,,,,,,91.87574730000051,91.89195800000016,91.89195800000016,91.89195800000016,91.89195800000016,92.4754095999997,1,1,0.5796875000014552,0.0005126999985805014,92.4757965000008,92.49165490000087,92.49165490000087,92.49165490000087,92.49165490000087,92.77521200000047,92.79170340000019,92.79170340000019,92.79170340000019,92.79170340000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Glorious,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,93.79212220000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7757490999993,93.79212220000045,93.79212220000045,93.87561730000016,5,0.07032269999945129,None,,,,,,,,,,,,,,,,,95.04151760000059,95.05832960000043,96.04246280000007,,,,,,,,,,,,,93.87598889999936,93.8920005,93.8920005,93.8920005,93.8920005,94.75801019999926,1,1,0.8653018000004522,None,94.75854269999945,94.77492650000022,94.77492650000022,94.77492650000022,94.77492650000022,95.04150280000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Ugly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,96.05911480000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.04293089999919,96.05911480000032,96.05911480000032,96.87557940000079,5,0.8031048999982886,None,,,,,,,,,,,,,,,,,97.84191529999953,97.85829460000059,98.8412814000003,98.85783000000083,,,,,,,,,,,,96.87596099999973,96.89173400000072,96.89173400000072,96.89173400000072,96.89173400000072,97.54232220000085,2,1,0.6363246999990224,0.0009456999996473314,97.54279099999985,97.55753580000055,97.55753580000055,97.55753580000055,97.55753580000055,97.84190060000037,97.85829460000059,97.85829460000059,97.85829460000059,97.85829460000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Terrible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,98.85783000000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.84150360000058,98.85783000000083,98.85783000000083,98.8746728999995,5,0.0041299000004073605,None,,,,,,,,,,,,,,,,,99.92491639999935,99.9415626000009,100.92522429999917,,,,,,,,,,,,,98.87488339999982,98.8911461000007,98.8911461000007,98.8911461000007,98.8911461000007,99.62503800000013,2,1,0.7313856999990094,0.0007839999998395797,99.62541600000077,99.6416848000008,99.6416848000008,99.6416848000008,99.6416848000008,99.92490240000006,99.9415626000009,99.9415626000009,99.9415626000009,99.9415626000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Hate,left,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,100.94155580000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.92556250000052,100.94155580000006,100.94155580000006,101.87590009999985,5,0.9209676999998919,None,,,,,,,,,,,,,,,,,103.17519259999972,103.19173760000012,104.17534080000041,,,,,,,,,,,,,101.87640020000072,101.89180660000056,101.89180660000056,101.89180660000056,101.89180660000056,102.89178999999967,2,1,0.9944703000001027,0.001538099999379483,102.89216959999976,102.90714939999998,102.90714939999998,102.90714939999998,102.90714939999998,103.17517530000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,1,Bad,Good,Reward,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,104.19193760000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.17571700000008,104.19193760000053,104.19193760000053,105.87550630000078,5,1.6704792000000452,None,,,,,,,,,,,,,,,,,106.87507000000005,106.89147460000095,107.87537010000051,,,,,,,,,,,,,105.87587940000049,105.89191849999952,105.89191849999952,105.89191849999952,105.89191849999952,106.57555739999952,1,1,0.6671650000007503,0.0008940999996411847,106.57602899999983,106.59167630000047,106.59167630000047,106.59167630000047,106.59167630000047,106.87505670000064,106.89147460000095,106.89147460000095,106.89147460000095,106.89147460000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
,,,2,Bad,Good,Punish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,107.89163929999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.87572949999958,107.89163929999995,107.89163929999995,108.87629899999956,5,0.9705773999994562,None,,,,,,,,,,,,,,,,,109.94151539999984,109.95840420000059,110.94206680000025,,,,,,,,,,,,,108.87686849999955,108.8917306000003,108.8917306000003,108.8917306000003,108.8917306000003,109.65750379999918,2,1,0.7634032999994815,0.0012568999991344754,109.65786590000062,109.67467740000029,109.67467740000029,109.67467740000029,109.67467740000029,109.94149749999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run3,RBDCW005_Run3,2024-04-01_14h44.20.539,IAT_test,2023.2.2,59.96408151566501,2024-04-01 14h44.30.375340 -0400,
