ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,46.198470499999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.18218139999999,46.198470499999985,46.198470499999985,47.23196629999984,5,1.0327472000003581,None,47.23239609999973,47.248288599999796,47.248288599999796,47.248288599999796,47.248288599999796,47.79899169999999,1,1,0.5452121999996962,0.0010931000001619395,47.7995848999999,47.817685699999856,47.817685699999856,47.817685699999856,47.817685699999856,48.09854909999967,48.09857329999977,48.11497829999962,49.09858879999956,49.11504809999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,49.11504809999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.09895449999976,49.11504809999997,49.11504809999997,49.23173799999995,5,0.11626019999994242,None,49.232110699999794,49.247981999999865,49.247981999999865,49.247981999999865,49.247981999999865,49.83237269999972,2,1,0.5694276000003811,0.0012286999999560066,49.83295539999972,49.8508726,49.8508726,49.8508726,49.8508726,50.131677099999706,50.13169909999988,50.14837009999974,51.13180289999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,51.148251699999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13217869999971,51.148251699999946,51.148251699999946,51.23201629999994,5,0.08334070000000793,None,51.23238839999976,51.24836849999974,51.24836849999974,51.24836849999974,51.24836849999974,51.74867639999957,2,1,0.48481730000003154,0.0009402999999110762,51.749196199999915,51.767363699999805,51.767363699999805,51.767363699999805,51.767363699999805,52.048545099999956,52.04856699999982,52.064985799999704,53.048507099999824,53.06498059999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,53.06498059999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.04886859999988,53.06498059999967,53.06498059999967,53.23203539999986,5,0.16638490000013917,None,53.23240339999984,53.24822029999996,53.24822029999996,53.24822029999996,53.24822029999996,53.66573789999984,1,1,0.41552159999992,0.0005090999998174084,53.66634759999988,53.685064399999646,53.685064399999646,53.685064399999646,53.685064399999646,53.96536389999983,53.96538729999975,53.98164429999997,54.96520039999996,54.98136259999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,54.98136259999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.96554749999996,54.98136259999956,54.98136259999956,55.23187209999969,5,0.2499591999999211,None,55.232232999999724,55.248377399999754,55.248377399999754,55.248377399999754,55.248377399999754,55.699050199999874,2,1,0.4469524999999521,0.0,55.69966429999977,55.717852799999946,55.717852799999946,55.717852799999946,55.717852799999946,55.99853749999966,55.99856179999961,56.014803599999595,56.998640499999965,57.015053599999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,57.015053599999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9990229,57.015053599999646,57.015053599999646,57.232123799999954,5,0.2161845999999059,None,57.232524699999885,57.24819389999993,57.24819389999993,57.24819389999993,57.24819389999993,57.73217769999974,1,1,0.4783296999999038,0.000944800000070245,57.732737799999995,57.75000399999999,57.75000399999999,57.75000399999999,57.75000399999999,58.03164029999971,58.03166119999969,58.04818949999981,59.0317157999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,59.04825489999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.03207049999992,59.04825489999985,59.04825489999985,59.23162059999959,5,0.182948000000124,None,59.23207259999981,59.24809269999969,59.24809269999969,59.24809269999969,59.24809269999969,59.69874359999994,2,1,0.4473003000002791,0.0014053999998395739,59.69952629999989,59.71461139999974,59.71461139999974,59.71461139999974,59.71461139999974,59.998132799999894,59.99815199999966,60.01485289999982,60.998215699999946,61.01467739999998,60.01485289999982,60.01485289999982,60.01485289999982,60.01485289999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,61.01467739999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.99857599999996,61.01467739999998,61.01467739999998,61.231841599999825,5,0.21654800000032992,None,61.232213899999806,61.24805739999965,61.24805739999965,61.24805739999965,61.24805739999965,61.78206829999999,1,1,0.5293914999997469,0.0,61.7825899999998,61.79928619999964,61.79928619999964,61.79928619999964,61.79928619999964,62.081679299999905,62.081699299999855,62.09814189999997,63.08164709999983,63.097884499999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,63.097884499999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.08198139999968,63.097884499999964,63.097884499999964,63.231976199999735,5,0.1333361999995759,None,63.2323750999999,63.24814849999984,63.24814849999984,63.24814849999984,63.24814849999984,63.765376599999854,1,1,0.5101907999996911,0.0,63.76590519999991,63.78277149999985,63.78277149999985,63.78277149999985,63.78277149999985,64.06511249999994,64.06513319999976,64.0815192,65.0650071,65.08584559999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.06507269999975,65.08584559999963,65.08584559999963,65.08584559999963,65.08584559999963,65.08584559999963,65.08584559999963,66.03135509999993,1,0.9322688000002017,0.0013321999999789114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Cherish,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,66.06441399999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.04455639999969,66.06441399999994,66.06441399999994,66.23328629999969,5,0.16698659999974552,None,,,,,,,,,,,,,,,,,67.53103619999956,67.54778609999994,68.53166209999972,,,,,,,,,,,,,,,,,66.23439879999978,66.25376579999966,66.25376579999966,66.25376579999966,66.25376579999966,67.24757789999967,1,1,0.9880275000000438,0.0,67.24794979999979,67.2637795999999,67.2637795999999,67.2637795999999,67.2637795999999,67.53102089999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Attractive,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,68.54817079999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.53205499999967,68.54817079999975,68.54817079999975,69.23192869999957,5,0.6830565000000206,None,,,,,,,,,,,,,,,,,70.03154559999984,70.047908,71.0322529,,,,,,,,,,,,,,,,,69.23233199999959,69.2483084999999,69.2483084999999,69.2483084999999,69.2483084999999,69.7482442999999,1,1,0.49079729999994015,0.00158350000037899,69.74862779999967,69.76374579999992,69.76374579999992,69.76374579999992,69.76374579999992,70.03152759999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Despise,left,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,71.0484907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.03278699999964,71.0484907,71.0484907,71.23243289999982,5,0.18281630000001314,None,,,,,,,,,,,,,,,,,72.11451869999973,72.13134839999975,73.1154491999996,,,,,,,,,,,,,,,,,71.23296059999984,71.24863349999987,71.24863349999987,71.24863349999987,71.24863349999987,71.83158119999962,2,1,0.5776035000003503,0.0012690999997175823,71.83196029999999,71.84768529999974,71.84768529999974,71.84768529999974,71.84768529999974,72.11450099999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Peace,right,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,73.13195709999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.11595359999956,73.13195709999991,73.13195709999991,73.23228569999992,5,0.09934769999972559,None,,,,,,,,,,,,,,,,,74.03114699999969,74.0478406999996,75.03148549999969,,,,,,,,,,,,,,,,,73.23278789999995,73.24826909999956,73.24826909999956,73.24826909999956,73.24826909999956,73.73126969999976,1,1,0.47712259999980233,0.0016898000003493507,73.73164729999962,73.7478630999999,73.7478630999999,73.7478630999999,73.7478630999999,74.03113479999956,74.0478406999996,74.0478406999996,74.0478406999996,74.0478406999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Glorious,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,75.04795749999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.03182179999976,75.04795749999994,75.04795749999994,75.2315021999998,5,0.18317250000018248,None,,,,,,,,,,,,,,,,,76.03116119999959,76.04763469999989,77.03141669999968,,,,,,,,,,,,,,,,,75.23188189999973,75.2478385999998,75.2478385999998,75.2478385999998,75.2478385999998,75.74797639999997,1,1,0.4933353999999781,0.000937199999953009,75.74835199999961,75.76345469999978,75.76345469999978,75.76345469999978,75.76345469999978,76.03114489999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Ugly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,77.0480791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.03195509999978,77.0480791,77.0480791,77.23169999999982,5,0.18308619999970688,None,,,,,,,,,,,,,,,,,78.03125799999998,78.04788769999959,79.03150379999988,,,,,,,,,,,,,,,,,77.23231399999986,77.24806809999973,77.24806809999973,77.24806809999973,77.24806809999973,77.73119469999983,2,1,0.48137739999992846,0.0,77.7315779999999,77.74787469999956,77.74787469999956,77.74787469999956,77.74787469999956,78.03124149999985,78.04788769999959,78.04788769999959,78.04788769999959,78.04788769999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Terrible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,79.04806249999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.03185409999969,79.04806249999956,79.04806249999956,79.23175779999974,5,0.18301400000018475,None,,,,,,,,,,,,,,,,,80.0812836,80.09775239999999,81.08143129999962,81.09808999999996,,,,,,,,,,,,,,,,79.23214789999975,79.24772519999988,79.24772519999988,79.24772519999988,79.24772519999988,79.78143949999958,2,1,0.5281503000001067,0.00015979999989212956,79.78182029999971,79.79749589999983,79.79749589999983,79.79749589999983,79.79749589999983,80.08126859999993,80.09775239999999,80.09775239999999,80.09775239999999,80.09775239999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Hate,left,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,81.09808999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.08179599999994,81.09808999999996,81.09808999999996,81.23155439999982,5,0.1331451000000925,None,,,,,,,,,,,,,,,,,82.03116699999964,82.04767989999982,83.03152109999974,,,,,,,,,,,,,,,,,81.23192759999984,81.24813769999992,81.24813769999992,81.24813769999992,81.24813769999992,81.7313251999999,2,1,0.48145800000020245,0.0005628999997497885,81.73173929999984,81.74751099999958,81.74751099999958,81.74751099999958,81.74751099999958,82.0311528999996,82.04767989999982,82.04767989999982,82.04767989999982,82.04767989999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,1,Bad,Good,Reward,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,83.04776189999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.03189099999963,83.04776189999984,83.04776189999984,83.23181509999995,5,0.18341119999968214,None,,,,,,,,,,,,,,,,,84.03120759999956,84.04776149999998,85.03145339999992,,,,,,,,,,,,,,,,,83.23222229999965,83.24795199999971,83.24795199999971,83.24795199999971,83.24795199999971,83.7480728999999,1,1,0.4841808000001038,0.0008945999998104526,83.7484642999998,83.76364569999987,83.76364569999987,83.76364569999987,83.76364569999987,84.03119129999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
,,,2,Bad,Good,Punish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,85.04809619999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03181039999981,85.04809619999969,85.04809619999969,85.23173849999966,5,0.1830590000004122,None,,,,,,,,,,,,,,,,,85.9812751999998,85.99764969999978,86.98162669999965,,,,,,,,,,,,,,,,,85.23212989999956,85.24822339999992,85.24822339999992,85.24822339999992,85.24822339999992,85.68106069999976,2,1,0.42892410000013115,0.001058499999999185,85.68138209999961,85.69764849999956,85.69764849999956,85.69764849999956,85.69764849999956,85.98125929999969,85.99764969999978,85.99764969999978,85.99764969999978,85.99764969999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run3,RBDCW004_Run3,2024-04-01_11h41.52.951,IAT_test,2023.2.2,59.98922593509564,2024-04-01 11h41.59.595848 -0400,
