ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,feedback_22.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,60.111339099999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.095034699999815,60.111339099999896,60.111339099999896,60.17836410000018,5,0.050393999999869266,None,60.17873299999883,60.1943797999993,60.1943797999993,60.1943797999993,60.1943797999993,60.995098999999755,1,1,0.7875356000004103,0.001119799999287352,60.99558710000019,61.01266509999914,61.01266509999914,61.01266509999914,61.01266509999914,61.278218299999935,61.27823790000002,61.294540199998664,62.278385999999955,62.294953099999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,62.294953099999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27882909999971,62.294953099999475,62.294953099999475,63.17846219999956,5,0.8667470000000321,None,63.17887289999999,63.194489199999225,63.194489199999225,63.194489199999225,63.194489199999225,63.76170159999856,2,1,0.5502878999996028,0.0008256000000983477,63.762178799999674,63.77840769999966,63.77840769999966,63.77840769999966,63.77840769999966,64.04488209999909,64.04490289999922,64.06124780000027,65.044801,65.06126570000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,65.06126570000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.04515159999937,65.06126570000015,65.06126570000015,65.17824289999953,5,0.10043050000058429,None,65.17860879999898,65.19463429999996,65.19463429999996,65.19463429999996,65.19463429999996,65.8617239999985,2,1,0.6594769999992423,0.0005682000009983312,65.86223849999988,65.88013619999947,65.88013619999947,65.88013619999947,65.88013619999947,66.16125529999954,66.1612755999995,66.17794019999928,67.16132939999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,67.17790909999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.16169569999875,67.17790909999894,67.17790909999894,68.17787589999898,5,0.9837741999999707,None,68.17824560000008,68.19419139999991,68.19419139999991,68.19419139999991,68.19419139999991,68.79481999999916,1,1,0.5995289000002231,None,68.79537410000012,68.81052180000006,68.81052180000006,68.81052180000006,68.81052180000006,69.07837959999961,69.07840319999923,69.09472979999919,70.07810830000017,70.09453439999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,70.09453439999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.07845459999953,70.09453439999925,70.09453439999925,70.96125579999898,5,0.8500949999997829,0.0009635999995225575,70.96154479999859,70.97766789999878,70.97766789999878,70.97766789999878,70.97766789999878,71.7117961999993,2,1,0.7291490999996313,0.0,71.7123190000002,71.73014890000013,71.73014890000013,71.73014890000013,71.73014890000013,72.01079709999976,72.01080980000006,72.02733040000021,73.01137639999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,73.02789219999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.01174480000009,73.02789219999977,73.02789219999977,73.1781202000002,5,0.13381649999973888,None,73.17850009999893,73.19437599999947,73.19437599999947,73.19437599999947,73.19437599999947,73.96165879999899,1,1,0.7638625999989017,0.0005192000007809838,73.96215979999943,73.97939020000013,73.97939020000013,73.97939020000013,73.97939020000013,74.26134110000021,74.26136319999932,74.27783649999947,75.26152589999947,75.27788650000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,75.27788650000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.26194450000003,75.27788650000002,75.27788650000002,76.17821240000012,5,0.8840161999996781,None,76.17864869999903,76.19450829999914,76.19450829999914,76.19450829999914,76.19450829999914,76.8117301000002,2,1,0.6058850999997958,0.0019089999987045303,76.81225919999997,76.82972100000006,76.82972100000006,76.82972100000006,76.82972100000006,77.11122249999971,77.11124399999972,77.12793539999984,78.11138269999901,78.1278543999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,78.1278543999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.11178549999931,78.1278543999997,78.1278543999997,78.17831709999882,5,0.03387440000005881,None,78.17872910000006,78.19430850000026,78.19430850000026,78.19430850000026,78.19430850000026,79.01150400000006,1,1,0.8046646000002511,0.0010046999996120576,79.01196419999906,79.02806830000009,79.02806830000009,79.02806830000009,79.02806830000009,79.29458119999981,79.29460329999893,79.31106519999958,80.29471670000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,80.3110977999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.29508349999924,80.3110977999986,80.3110977999986,81.17833549999887,5,0.8506703999992169,None,81.17875169999934,81.19431319999967,81.19431319999967,81.19431319999967,81.19431319999967,81.97760529999869,1,1,0.769671300000482,0.0017600999999558553,81.97791649999999,81.99407679999968,81.99407679999968,81.99407679999968,81.99407679999968,82.2613824,82.26140309999937,82.27766840000004,83.26220199999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.26230729999952,83.28904599999987,83.28904599999987,83.28904599999987,83.28904599999987,83.28904599999987,83.28904599999987,84.72749449999901,1,1.427063299999645,0.0004430999997566687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Foolish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,84.74371350000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.74011769999925,84.74371350000001,84.74371350000001,85.17806430000019,5,0.4179838000000018,None,,,,,,,,,,,,,,,,,87.2777460999987,87.29399199999898,88.27751519999947,88.29405479999878,,,,,,,,,,,,85.17869889999929,85.19417979999889,85.19417979999889,85.19417979999889,85.19417979999889,86.99435559999984,2,1,1.7927738999987923,0.0014509000011457829,86.99483879999934,87.00997709999865,87.00997709999865,87.00997709999865,87.00997709999865,87.27772829999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Gullible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,88.29405479999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.27781329999925,88.29405479999878,88.29405479999878,89.17771109999921,5,0.8675208000004204,None,,,,,,,,,,,,,,,,,91.24422849999974,91.26068449999912,92.24450590000015,,,,,,,,,,,,,89.17800679999891,89.19414999999935,89.19414999999935,89.19414999999935,89.19414999999935,90.94458949999898,2,1,1.7428552999990643,0.0017625000000407454,90.94499649999852,90.95999879999908,90.95999879999908,90.95999879999908,90.95999879999908,91.24421529999927,91.26068449999912,91.26068449999912,91.26068449999912,91.26068449999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Educated,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,92.26116639999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.24487899999986,92.26116639999964,92.26116639999964,93.1779620999987,5,0.9004759000017657,None,,,,,,,,,,,,,,,,,94.37734669999918,94.3938339999986,95.37826059999861,,,,,,,,,,,,,93.17832689999886,93.19442499999968,93.19442499999968,93.19442499999968,93.19442499999968,94.07783539999946,1,1,0.873407799999768,0.0013125000004947651,94.07824889999938,94.09416839999903,94.09416839999903,94.09416839999903,94.09416839999903,94.37733279999884,94.3938339999986,94.3938339999986,94.3938339999986,94.3938339999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Mindless,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,95.39476759999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.37873649999892,95.39476759999889,95.39476759999889,96.17789019999873,5,0.7668826999997691,None,,,,,,,,,,,,,,,,,97.27775459999975,97.29429809999965,98.27769249999983,98.29437030000008,,,,,,,,,,,,96.17830559999857,96.19433129999925,96.19433129999925,96.19433129999925,96.19433129999925,96.97797790000004,2,1,0.7726159999983793,0.0012675000016315607,96.97843420000027,96.99414799999977,96.99414799999977,96.99414799999977,96.99414799999977,97.27773809999962,97.29429809999965,97.29429809999965,97.29429809999965,97.29429809999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Brainy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,98.29437030000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.27805590000025,98.29437030000008,98.29437030000008,99.17796859999908,5,0.8672636000010243,None,,,,,,,,,,,,,,,,,100.2279209999997,100.2443502999995,101.22776429999976,101.24405659999866,,,,,,,,,,,,99.17833509999946,99.19410889999926,99.19410889999926,99.19410889999926,99.19410889999926,99.92775559999973,1,1,0.7227190999983577,0.0,99.9281332999999,99.94394549999924,99.94394549999924,99.94394549999924,99.94394549999924,100.22790109999914,100.2443502999995,100.2443502999995,100.2443502999995,100.2443502999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Wise,right,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,101.24405659999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.22808839999925,101.24405659999866,101.24405659999866,102.17807619999985,5,0.917675099999542,None,,,,,,,,,,,,,,,,,103.07728580000003,103.09408989999974,104.07770749999872,,,,,,,,,,,,,102.17848979999872,102.19431069999882,102.19431069999882,102.19431069999882,102.19431069999882,102.77794279999944,1,1,0.569313100000727,0.0014434000004257541,102.77839809999932,102.79406139999992,102.79406139999992,102.79406139999992,102.79406139999992,103.07727119999981,103.09408989999974,103.09408989999974,103.09408989999974,103.09408989999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Idiotic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,104.0940627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.07806609999898,104.0940627,104.0940627,104.17791519999992,5,0.06760249999933876,None,,,,,,,,,,,,,,,,,106.2775490999993,106.29401679999864,107.27806079999937,,,,,,,,,,,,,104.17826579999928,104.19436639999913,104.19436639999913,104.19436639999913,104.19436639999913,105.97806219999984,2,1,1.7672559000002366,0.0009140000001934823,105.97860049999872,105.99425469999915,105.99425469999915,105.99425469999915,105.99425469999915,106.27753389999998,106.29401679999864,106.29401679999864,106.29401679999864,106.29401679999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Bright,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,107.29457339999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.27850719999878,107.29457339999863,107.29457339999863,108.1778916000003,5,0.8670418000001519,None,,,,,,,,,,,,,,,,,109.07748859999992,109.09415959999933,110.07742340000004,110.09428659999867,,,,,,,,,,,,108.17826049999894,108.19408119999935,108.19408119999935,108.19408119999935,108.19408119999935,108.77817940000023,1,1,0.575955399999657,0.0008228000006056391,108.77871979999873,108.79374610000013,108.79374610000013,108.79374610000013,108.79374610000013,109.07746989999941,109.09415959999933,109.09415959999933,109.09415959999933,109.09415959999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,1,Stupidity,Intelligence,Clever,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,110.09428659999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.07773789999919,110.09428659999867,110.09428659999867,110.17787390000012,5,0.06733429999985674,None,,,,,,,,,,,,,,,,,111.44388869999966,111.46033199999874,112.44456769999852,,,,,,,,,,,,,110.17824399999881,110.19402259999879,110.19402259999879,110.19402259999879,110.19402259999879,111.16001219999998,1,1,0.9621723000000202,0.0008832000003167195,111.1604298000002,111.17714369999885,111.17714369999885,111.17714369999885,111.17714369999885,111.44387319999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
,,,2,Stupidity,Intelligence,Dumb,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,112.4609634999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.44498860000022,112.4609634999997,112.4609634999997,113.17807619999985,5,0.7007579000000987,None,,,,,,,,,,,,,,,,,114.09417089999988,114.11046999999962,115.0943428999999,,,,,,,,,,,,,113.17849769999884,113.1941698999999,113.1941698999999,113.1941698999999,113.1941698999999,113.79426899999999,2,1,0.5956796999998915,0.001008499999443302,113.79464579999876,113.80950309999935,113.80950309999935,113.80950309999935,113.80950309999935,114.09415679999984,114.11046999999962,114.11046999999962,114.11046999999962,114.11046999999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run2,RBDCW005_Run2,2024-04-01_14h31.34.636,IAT_test,2023.2.2,60.049673090099176,2024-04-01 14h31.49.746251 -0400,
