ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,feedback_18.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,51.30235570000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.28613850000056,51.30235570000059,51.30235570000059,51.319660100000874,5,0.00035630000002129236,None,51.319987600000786,51.33590980000008,51.33590980000008,51.33590980000008,51.33590980000008,51.936863700000686,1,1,0.5919832999998107,0.0017980000002353336,51.93738190000022,51.955762500000674,51.955762500000674,51.955762500000674,51.955762500000674,52.23556380000082,52.235577000000376,52.252121600000464,53.23661110000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,53.252315500000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.237067100000786,53.252315500000805,53.252315500000805,53.319492900000114,5,0.05045129999962228,None,53.31978610000078,53.33576770000036,53.33576770000036,53.33576770000036,53.33576770000036,53.95300920000045,2,1,0.6061330000002272,0.001438600000255974,53.9534620000004,53.96939620000012,53.96939620000012,53.96939620000012,53.96939620000012,54.236406900000475,54.23642840000048,54.2526110000008,55.23626710000008,55.25271640000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,55.25271640000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.23658180000075,55.25271640000028,55.25271640000028,55.30292400000053,5,0.049894200000380806,None,55.303247400000146,55.31942610000078,55.31942610000078,55.31942610000078,55.31942610000078,56.886528900000485,2,1,1.564386399999421,0.0009411000000909553,56.88698380000005,56.904406100000415,56.904406100000415,56.904406100000415,56.904406100000415,57.16970730000048,57.169728800000485,57.18594260000009,58.169122600000264,58.18573900000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,58.18573900000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.16932950000046,58.18573900000047,58.18573900000047,58.31954780000069,5,0.11683780000021216,None,58.31984260000081,58.33592910000061,58.33592910000061,58.33592910000061,58.33592910000061,58.91988540000057,1,1,0.5716921000002912,0.0010083999995913473,58.920346700000664,58.93741990000035,58.93741990000035,58.93741990000035,58.93741990000035,59.20299100000011,59.20301250000011,59.219485200000236,60.20276020000074,60.21943090000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,60.21943090000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.20310090000021,60.21943090000059,60.21943090000059,60.30296090000047,5,0.08316660000036791,None,60.30331000000024,60.31940830000076,60.31940830000076,60.31940830000076,60.31940830000076,60.869739600000685,2,1,0.5425537999999506,0.000838800000565243,60.8702329000007,60.887962300000254,60.887962300000254,60.887962300000254,60.887962300000254,61.15307350000057,61.1530958000003,61.16924319999998,62.15330790000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,62.16996680000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.15376560000004,62.16996680000011,62.16996680000011,62.31918570000016,5,0.13250299999981507,None,62.31940680000025,62.335671200000434,62.335671200000434,62.335671200000434,62.335671200000434,63.00320030000057,1,1,0.6570670000000973,0.0013828999999532243,63.003678000000036,63.019676800000525,63.019676800000525,63.019676800000525,63.019676800000525,63.302940300000046,63.30295820000083,63.31942690000051,64.30238290000034,64.31884550000086,63.31942690000051,63.31942690000051,63.31942690000051,63.31942690000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,64.31884550000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.30259130000013,64.31884550000086,64.31884550000086,65.3029204000004,5,0.9837723999999071,None,65.30324340000061,65.31918050000058,65.31918050000058,65.31918050000058,65.31918050000058,67.30233020000014,2,1,1.9765487000004214,0.0009554999996908009,67.30258330000015,67.31876330000068,67.31876330000068,67.31876330000068,67.31876330000068,67.58632250000028,67.5863446000003,67.60284600000068,68.58639960000073,68.60272980000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,68.60272980000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.58675500000027,68.60272980000082,68.60272980000082,69.30339100000037,5,0.6999752000001536,None,69.30388270000003,69.31897750000007,69.31897750000007,69.31897750000007,69.31897750000007,69.93748630000027,1,1,0.6091331999996328,0.001000199999907636,69.9382357000004,69.9593029000007,69.9593029000007,69.9593029000007,69.9593029000007,70.23709860000054,70.23713270000007,70.25338350000038,71.2531598000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,71.26858640000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25357630000053,71.26858640000046,71.26858640000046,71.88652320000074,5,0.610312700000577,0.002025099999627855,71.88693590000003,71.90267310000036,71.90267310000036,71.90267310000036,71.90267310000036,72.68664330000047,1,1,0.7669773000006899,0.0008908999998311629,72.68720100000064,72.70401720000064,72.70401720000064,72.70401720000064,72.70401720000064,72.97012460000042,72.97015270000065,72.9864561000004,73.96962220000023,73.9954357000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.96968470000047,73.9954357000006,73.9954357000006,73.9954357000006,73.9954357000006,73.9954357000006,73.9954357000006,79.23596500000076,1,5.234035599999515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,2,Stupidity,Intelligence,Foolish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,79.25531440000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.25288780000028,79.25531440000032,79.25531440000032,79.31926720000047,5,0.04728230000000622,None,,,,,,,,,,,,,,,,,80.93601260000014,80.95205160000023,81.9361099000007,,,,,,,,,,,,,,,,,79.31975080000029,79.33590280000044,79.33590280000044,79.33590280000044,79.33590280000044,80.63637600000038,2,1,1.283718100000442,0.0008793999995759805,80.6370523000005,80.6523973000003,80.6523973000003,80.6523973000003,80.6523973000003,80.95205160000023,80.95205160000023,80.95205160000023,80.95205160000023,80.93599710000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,2,Stupidity,Intelligence,Gullible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,81.95264820000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.93648760000087,81.95264820000011,81.95264820000011,82.30294930000036,5,0.349952999999914,None,,,,,,,,,,,,,,,,,83.25239500000043,83.26904270000068,84.25241690000075,84.26911430000018,,,,,,,,,,,,,,,,82.30330950000007,82.31935440000052,82.31935440000052,82.31935440000052,82.31935440000052,82.95248030000039,2,1,0.6322538000003988,None,82.95289100000082,82.96894750000047,82.96894750000047,82.96894750000047,82.96894750000047,83.26904270000068,83.26904270000068,83.26904270000068,83.26904270000068,83.25237890000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,1,Stupidity,Intelligence,Educated,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,84.26911430000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.25273070000003,84.26911430000018,84.26911430000018,84.30289000000084,5,0.033482099999673665,None,,,,,,,,,,,,,,,,,85.35240700000031,85.36911830000008,86.35316460000013,,,,,,,,,,,,,,,,,84.30323790000057,84.31904720000057,84.31904720000057,84.31904720000057,84.31904720000057,85.06928349999998,1,1,0.7365209999998115,0.0009355000001960434,85.06971240000075,85.08485370000017,85.08485370000017,85.08485370000017,85.08485370000017,,,,,85.35239130000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,2,Stupidity,Intelligence,Mindless,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,86.36984820000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.35368780000044,86.36984820000089,86.36984820000089,86.88703700000042,5,0.5147919000000911,0.0011220999995202874,,,,,,,,,,,,,,,,,88.0023368000002,88.01895630000035,89.00272980000045,,,,,,,,,,,,,,,,,86.8875564,86.9034201000004,86.9034201000004,86.9034201000004,86.9034201000004,87.71849230000043,2,1,0.7991454000002705,0.0009286999993491918,87.71889620000002,87.73574960000042,87.73574960000042,87.73574960000042,87.73574960000042,,,,,88.0023213000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,1,Stupidity,Intelligence,Brainy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,89.01928400000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.00310090000039,89.01928400000088,89.01928400000088,89.30296390000058,5,0.28331270000035147,None,,,,,,,,,,,,,,,,,90.51917180000055,90.53567530000055,91.51966850000008,,,,,,,,,,,,,,,,,89.30332990000079,89.31926990000011,89.31926990000011,89.31926990000011,89.31926990000011,90.23536570000033,1,1,0.9063852999997835,0.0018125000005966285,90.23588380000001,90.25236420000056,90.25236420000056,90.25236420000056,90.25236420000056,,,,,90.5191549000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,1,Stupidity,Intelligence,Wise,right,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,91.53621600000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.52010840000003,91.53621600000042,91.53621600000042,92.31976770000074,5,0.7664571000004798,None,,,,,,,,,,,,,,,,,93.03578500000003,93.05233510000016,94.03585150000072,,,,,,,,,,,,,,,,,92.32018570000037,92.33610560000034,92.33610560000034,92.33610560000034,92.33610560000034,92.75186140000005,1,1,0.41375890000017534,0.001313300000219897,92.75225030000001,92.76887350000015,92.76887350000015,92.76887350000015,92.76887350000015,,,,,93.03576820000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,2,Stupidity,Intelligence,Idiotic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,94.05258550000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.03620880000017,94.05258550000053,94.05258550000053,94.31964690000041,5,0.2501197999999931,None,,,,,,,,,,,,,,,,,95.13575390000005,95.15192840000054,96.13643339999999,,,,,,,,,,,,,,,,,94.3200426000003,94.33581110000068,94.33581110000068,94.33581110000068,94.33581110000068,94.83639420000054,2,1,0.49004059999970195,0.002052900000308,94.83690780000052,94.86812610000015,94.86812610000015,94.86812610000015,94.86812610000015,,,,,95.1357364000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,1,Stupidity,Intelligence,Bright,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,96.15288230000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.13690330000009,96.15288230000078,96.15288230000078,96.31898020000062,5,0.1495956999997361,None,,,,,,,,,,,,,,,,,97.13566820000051,97.15219660000002,98.13583040000049,,,,,,,,,,,,,,,,,96.31923040000038,96.33537160000014,96.33537160000014,96.33537160000014,96.33537160000014,96.85174800000004,1,1,0.5091618999995262,0.0012277000005269656,96.85214780000024,96.86871270000029,96.86871270000029,96.86871270000029,96.86871270000029,,,,,97.1356508000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,1,Stupidity,Intelligence,Clever,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,98.1522986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13618660000066,98.1522986,98.1522986,98.3195196000006,5,0.15024780000021565,None,,,,,,,,,,,,,,,,,99.11912480000046,99.13558830000056,100.11974920000011,,,,,,,,,,,,,,,,,98.31988310000088,98.33593400000063,98.33593400000063,98.33593400000063,98.33593400000063,98.83575000000019,1,1,0.49213370000052237,0.0008492999995723949,98.83614680000028,98.8513952000003,98.8513952000003,98.8513952000003,98.8513952000003,,,,,99.11910700000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
,,,2,Stupidity,Intelligence,Dumb,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,100.1362020000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.12023880000015,100.1362020000006,100.1362020000006,100.30346940000072,5,0.16644220000034693,None,,,,,,,,,,,,,,,,,101.06882280000082,101.08539350000046,102.06886620000023,102.08541330000025,,,,,,,,,,,,,,,,100.30395710000084,100.31936070000029,100.31936070000029,100.31936070000029,100.31936070000029,100.78505320000022,2,1,0.45944039999994857,0.0011978000002272893,100.7854552000008,100.80226140000013,100.80226140000013,100.80226140000013,100.80226140000013,,,,,101.06880840000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run2,RBDCW008_Run2,2024-04-12_16h28.25.938,IAT_test,2023.2.2,59.86493273878678,2024-04-12 16h28.48.750537 -0400,
