ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,71.2841626999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2680446000004,71.2841626999998,71.2841626999998,71.36759369999982,5,0.0709273000002213,None,71.36795379999967,71.38386609999998,71.38386609999998,71.38386609999998,71.38386609999998,72.06774440000027,1,1,0.6787037000003693,0.00021469999956025276,72.06825240000035,72.08590879999974,72.08590879999974,72.08590879999974,72.08590879999974,72.35117309999987,72.35119639999994,72.36758819999977,73.35102459999962,73.36746949999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,73.36746949999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.35138340000049,73.36746949999997,73.36746949999997,74.8521810000002,5,1.4796760999997787,0.000988800000413903,74.85277719999976,74.86889400000018,74.86889400000018,74.86889400000018,74.86889400000018,75.33504879999964,2,1,0.4553885999994236,0.0,75.3357047999998,75.3573680999998,75.3573680999998,75.3573680999998,75.3573680999998,75.61845110000013,75.61848250000003,75.63470229999984,76.61768010000014,76.63405779999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,76.63405779999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6180389000001,76.63405779999994,76.63405779999994,77.36769009999989,5,0.7213990999998714,None,77.3680516000004,77.38390069999969,77.38390069999969,77.38390069999969,77.38390069999969,77.95075160000033,2,1,0.564458800000466,0.0008639999996375991,77.95113219999985,77.96712469999966,77.96712469999966,77.96712469999966,77.96712469999966,78.23441490000005,78.23444159999963,78.25061780000033,79.23392010000043,79.25063150000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,79.25063150000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.23424200000045,79.25063150000005,79.25063150000005,79.36768990000019,5,0.10440819999985251,None,79.3680132999998,79.38391920000049,79.38391920000049,79.38391920000049,79.38391920000049,79.9340344000002,1,1,0.5441201000003275,0.0020864999996774714,79.93437770000037,79.9504678000003,79.9504678000003,79.9504678000003,79.9504678000003,80.21763949999968,80.21766060000027,80.23407920000045,81.21796160000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,81.23381770000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.21842769999967,81.23381770000015,81.23381770000015,81.36794209999971,5,0.12129060000006575,None,81.36836440000025,81.38397319999967,81.38397319999967,81.38397319999967,81.38397319999967,81.90108239999972,2,1,0.5133584000004703,0.0008357999995496357,81.90154830000029,81.91753179999978,81.91753179999978,81.91753179999978,81.91753179999978,82.18526370000018,82.18529820000003,82.2016335999997,83.2005205000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,83.21716089999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.20087409999996,83.21716089999973,83.21716089999973,83.36755230000017,5,0.13782570000057603,None,83.36789849999968,83.38400980000006,83.38400980000006,83.38400980000006,83.38400980000006,83.95112119999976,1,1,0.5591581999997288,0.0010543999997025821,83.9516048000005,83.96819460000006,83.96819460000006,83.96819460000006,83.96819460000006,84.23528069999975,84.23531610000009,84.25112850000005,85.23407729999963,85.25072079999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,85.25072079999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.23450320000029,85.25072079999973,85.25072079999973,85.36768399999983,5,0.10433600000033039,None,85.36804430000029,85.38384620000033,85.38384620000033,85.38384620000033,85.38384620000033,85.917958,2,1,0.5220470000003843,0.0009396999994351063,85.91849540000021,85.93628700000045,85.93628700000045,85.93628700000045,85.93628700000045,86.20105460000013,86.20107559999997,86.2171272000005,87.20096399999966,87.21739650000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,87.21739650000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.20132160000048,87.21739650000018,87.21739650000018,87.36743829999978,5,0.13925099999960366,None,87.36779949999982,87.38408580000032,87.38408580000032,87.38408580000032,87.38408580000032,87.83478920000016,1,1,0.43987899999956426,0.0012409999999363208,87.83529850000014,87.85319510000045,87.85319510000045,87.85319510000045,87.85319510000045,88.11855190000006,88.11858680000023,88.13459280000006,89.11763380000048,89.13408869999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,89.13408869999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1179946000002,89.13408869999967,89.13408869999967,89.3686932999999,5,0.2218870999995488,None,89.36928530000023,89.38560760000018,89.38560760000018,89.38560760000018,89.38560760000018,90.00099330000012,1,1,0.6126385999996273,0.0010070999996969476,90.00147430000015,90.01697500000046,90.01697500000046,90.01697500000046,90.01697500000046,90.28418099999999,90.28420249999999,90.30065139999988,91.28417230000014,91.30536610000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.28423910000038,91.30536610000036,91.30536610000036,91.30536610000036,91.30536610000036,91.30536610000036,91.30536610000036,95.55068200000005,1,4.231420699999944,0.000952800000050047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,1,Bad,Good,Cherish,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,95.57041670000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.56825349999963,95.57041670000035,95.57041670000035,96.36772860000019,5,0.7868383999993966,None,,,,,,,,,,,,,,,,,97.51723390000006,97.53370629999972,98.51746530000037,,,,,,,,,,,,,96.36833540000043,96.38389970000026,96.38389970000026,96.38389970000026,96.38389970000026,97.21741519999978,1,1,0.8320966999999655,0.0007717999997112202,97.21795389999988,97.23358250000001,97.23358250000001,97.23358250000001,97.23358250000001,97.53370629999972,97.53370629999972,97.53370629999972,97.53370629999972,97.5172179000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,1,Bad,Good,Attractive,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,98.53398720000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51791279999998,98.53398720000041,98.53398720000041,99.36826440000004,5,0.8225527000004149,None,,,,,,,,,,,,,,,,,100.08394829999997,100.10042820000035,101.08407379999971,,,,,,,,,,,,,99.36878290000004,99.38357879999967,99.38357879999967,99.38357879999967,99.38357879999967,99.78447810000034,1,1,0.3944903000001432,0.0009393000000272878,99.78499900000043,99.7996420999998,99.7996420999998,99.7996420999998,99.7996420999998,100.10042820000035,100.10042820000035,100.10042820000035,100.10042820000035,100.08393309999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,2,Bad,Good,Despise,left,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,101.10039640000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.08445250000022,101.10039640000014,101.10039640000014,101.3675989000003,5,0.2556205000000773,None,,,,,,,,,,,,,,,,,102.23389479999969,102.25017230000049,103.23394800000005,,,,,,,,,,,,,101.36796669999967,101.38366080000014,101.38366080000014,101.38366080000014,101.38366080000014,101.94977149999977,2,1,0.5511157999999341,0.0009313999998994404,101.9501479999999,101.9669944999996,101.9669944999996,101.9669944999996,101.9669944999996,,,,,102.23387739999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,1,Bad,Good,Peace,right,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,103.25073979999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.23432469999989,103.25073979999979,103.25073979999979,103.36758089999967,5,0.10536289999981818,None,,,,,,,,,,,,,,,,,104.58383299999969,104.60032539999975,105.58428879999974,,,,,,,,,,,,,103.36793920000036,103.38363180000033,103.38363180000033,103.38363180000033,103.38363180000033,104.29950720000033,1,1,0.9114678999994794,0.0014535000000250875,104.29985740000029,104.31701140000041,104.31701140000041,104.31701140000041,104.31701140000041,,,,,104.58381459999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,1,Bad,Good,Glorious,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,105.6004383999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.58468640000046,105.6004383999998,105.6004383999998,106.36689449999994,5,0.7557778000000326,None,,,,,,,,,,,,,,,,,107.1670796999997,107.18368540000029,108.16728849999981,,,,,,,,,,,,,106.36710080000012,106.38335790000019,106.38335790000019,106.38335790000019,106.38335790000019,106.8839452000002,1,1,0.4909483999999793,0.0008453000000372413,106.8843294999997,106.89917969999988,106.89917969999988,106.89917969999988,106.89917969999988,,,,,107.16706299999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,2,Bad,Good,Ugly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,108.18362720000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.167641,108.18362720000005,108.18362720000005,108.36773569999968,5,0.17251089999990654,None,,,,,,,,,,,,,,,,,110.16720439999972,110.18339910000032,111.16725680000036,111.18391729999985,,,,,,,,,,,,108.36811490000036,108.3841123000002,108.3841123000002,108.3841123000002,108.3841123000002,109.86726480000016,2,1,1.467652100000123,0.0009654000004957197,109.86763669999982,109.88364860000001,109.88364860000001,109.88364860000001,109.88364860000001,110.18339910000032,110.18339910000032,110.18339910000032,110.18339910000032,110.16718969999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,2,Bad,Good,Terrible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,111.18391729999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.16762000000017,111.18391729999985,111.18391729999985,111.36851200000001,5,0.17207849999977043,None,,,,,,,,,,,,,,,,,112.23388439999962,112.2503727000003,113.2340205999999,113.25039949999973,,,,,,,,,,,,111.36910790000002,111.38351599999987,111.38351599999987,111.38351599999987,111.38351599999987,111.95007590000023,2,1,0.5617067000002862,0.0008723999999347143,111.95064540000021,111.96699979999994,111.96699979999994,111.96699979999994,111.96699979999994,,,,,112.23386370000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,2,Bad,Good,Hate,left,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,113.25039949999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.23436949999996,113.25039949999973,113.25039949999973,113.36711920000016,5,0.10674910000034288,None,,,,,,,,,,,,,,,,,114.03385600000001,114.0502305,115.03373079999983,115.05020390000027,,,,,,,,,,,,113.36735210000006,113.38360680000005,113.38360680000005,113.38360680000005,113.38360680000005,113.7497271000002,2,1,0.36242760000004637,0.0,113.75015249999979,113.76697400000012,113.76697400000012,113.76697400000012,113.76697400000012,,,,,114.03382859999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,1,Bad,Good,Reward,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,115.05020390000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.03394490000028,115.05020390000027,115.05020390000027,115.3666804000004,5,0.3055230999998457,None,,,,,,,,,,,,,,,,,116.03374220000023,116.05025740000019,117.03372579999996,117.05024860000049,,,,,,,,,,,,115.36688539999977,115.38318330000038,115.38318330000038,115.38318330000038,115.38318330000038,115.74972439999965,1,1,0.35366789999989123,0.0009452000003875582,115.75021740000011,115.76695010000003,115.76695010000003,115.76695010000003,115.76695010000003,,,,,116.03372459999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
,,,2,Bad,Good,Punish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,117.05024860000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.03393169999981,117.05024860000049,117.05024860000049,117.36850770000001,5,0.3057263000000603,None,,,,,,,,,,,,,,,,,118.16715759999988,118.18346420000034,119.16726339999968,119.18376929999977,,,,,,,,,,,,117.36910139999964,117.3838138000001,117.3838138000001,117.3838138000001,117.3838138000001,117.8670476999996,2,1,0.4773264999994353,0.002029400000537862,117.86741400000028,117.88354989999971,117.88354989999971,117.88354989999971,117.88354989999971,118.18346420000034,118.18346420000034,118.18346420000034,118.18346420000034,118.16714090000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run3,RBDCW008_Run3,2024-04-12_16h40.26.024,IAT_test,2023.2.2,59.996496204570484,2024-04-12 16h40.36.213018 -0400,
