ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,feedback_4.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,94.01350199995795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.99727009999333,94.01350199995795,94.01350199995795,94.69735289999517,5,0.6682864999747835,None,94.6978285999503,94.72157059999881,94.72157059999881,94.72157059999881,94.72157059999881,96.7144597999868,1,1,1.9896988000255078,0.0006425000028684735,96.71533379994798,96.7331920999568,96.7331920999568,96.7331920999568,96.7331920999568,97.01333980000345,97.01335480000125,97.02996149996761,,98.01359729998512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,98.0304217999801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.01401359995361,98.0304217999801,98.0304217999801,98.6969884999562,5,0.651328600011766,None,98.69728749996284,98.71286569995573,98.71286569995573,98.71286569995573,98.71286569995573,99.63066189998062,2,1,0.9029860000009649,0.00091559998691082,99.63127199996961,99.64889849995961,99.64889849995961,99.64889849995961,99.64889849995961,99.9140933000017,99.91412109998055,99.93054609996034,100.93005649995757,100.91365419997601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,100.93005649995757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.91396199999144,100.93005649995757,100.93005649995757,101.69679479999468,5,0.7518234000308439,None,101.6970047999639,101.71328729996458,101.71328729996458,101.71328729996458,101.71328729996458,102.81426929996815,2,1,1.0888713999884203,0.0008968000183813274,102.81491909996839,102.8339122000034,102.8339122000034,102.8339122000034,102.8339122000034,103.1132374999579,103.1132545999717,103.1296955999569,,104.11371219996363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,104.12988219998078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.11406629998237,104.12988219998078,104.12988219998078,104.69757309998386,5,0.5519710999797098,None,104.69807099999161,104.71680090000154,104.71680090000154,104.71680090000154,104.71680090000154,105.39682719996199,1,1,0.6784638999961317,0.0005040999967604876,105.39715229999274,105.41316349996487,105.41316349996487,105.41316349996487,105.41316349996487,105.68019629997434,105.68021649995353,105.6970650999574,,106.6803311999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,106.69668259995524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.68075389997102,106.69668259995524,106.69668259995524,107.69697180000367,5,0.985105800034944,None,107.69727459998103,107.7129984999774,107.7129984999774,107.7129984999774,107.7129984999774,108.26428579998901,2,1,0.543245000008028,0.0008898000232875347,108.26502799999435,108.28531319997273,108.28531319997273,108.28531319997273,108.28531319997273,108.56368559994735,108.5637085000053,108.58002910000505,109.58004969998728,109.56336919998284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,109.58004969998728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.56361479999032,109.58004969998728,109.58004969998728,109.697888900002,5,0.10174670000560582,None,109.6985180999618,109.71947709994856,109.71947709994856,109.71947709994856,109.71947709994856,110.54681749996962,1,1,0.8185485000140034,0.0012212999863550067,110.5471934999805,110.5629889999982,110.5629889999982,110.5629889999982,110.5629889999982,110.83038139995188,110.8304066999699,110.84680989995832,111.84678379999241,111.83012699999381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,111.84678379999241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.83046569995349,111.84678379999241,111.84678379999241,112.6971059999778,5,0.8350511000026017,None,112.69752759998664,112.71429739997257,112.71429739997257,112.71429739997257,112.71429739997257,113.29671289998805,2,1,0.5757998999906704,0.0009014999959617853,113.29709129995899,113.31264459999511,113.31264459999511,113.31264459999511,113.31264459999511,113.58019339997554,113.5802136999555,113.59660989994882,114.59656479995465,114.58014199999161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,114.59656479995465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.58040659996914,114.59656479995465,114.59656479995465,114.69730419997359,5,0.085259799961932,None,114.69772479997482,114.71440840000287,114.71440840000287,114.71440840000287,114.71440840000287,115.74671009997837,1,1,1.0218877999577671,0.0008107000030577183,115.74712640000507,115.77995529997861,115.77995529997861,115.77995529997861,115.77995529997861,116.03065229998901,116.03068249998614,116.04704779997701,117.04661969997687,117.0299881999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,117.04661969997687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.03026879997924,117.04661969997687,117.04661969997687,117.6973747999873,5,0.63526459998684,None,117.69784769997932,117.71529099997133,117.71529099997133,117.71529099997133,117.71529099997133,118.36411249998491,1,1,0.6335562000167556,0.0012427999754436314,118.3647683999734,118.38416879996657,118.38416879996657,118.38416879996657,118.38416879996657,118.66370330000063,118.66372919996502,118.68021879997104,119.68234269996174,119.66357019997668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.66362469998421,119.68234269996174,119.68234269996174,119.68234269996174,119.68234269996174,119.68234269996174,119.68234269996174,127.76324790000217,1,8.068478200002573,0.0012869000202044845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Brawny,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,127.77937119995477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.77540539996698,127.77937119995477,127.77937119995477,128.69670949998545,5,0.902451400004793,None,,,,,,,,,,,,,,,,,129.91350849997252,129.92981099995086,130.9299223999842,130.91352399997413,,,,,,,,,,,,128.69709239999065,128.71325969998725,128.71325969998725,128.71325969998725,128.71325969998725,129.6285613999935,2,1,0.9079090000013821,0.0008819999638944864,129.62897550000343,129.64641359995585,129.64641359995585,129.64641359995585,129.64641359995585,129.91348729998572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Soft,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,130.9299223999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.91389049997088,130.9299223999842,130.9299223999842,131.69681860000128,5,0.7521842999849468,None,,,,,,,,,,,,,,,,,132.56325179996202,132.57957819994772,,133.56341929995688,,,,,,,,,,,,131.69712009996874,131.71313109999755,131.71313109999755,131.71313109999755,131.71313109999755,132.27902539999923,1,1,0.563199500029441,0.0008978999685496092,132.27951229998143,132.29635349998716,132.29635349998716,132.29635349998716,132.29635349998716,132.56323699996574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Puny,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,133.5802286999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.56389199994737,133.5802286999533,133.5802286999533,133.69726279994939,5,0.10162109998054802,None,,,,,,,,,,,,,,,,,134.6466188999475,134.66304299997864,,135.64683479996165,,,,,,,,,,,,133.69773789995816,133.71331969997846,133.71331969997846,133.71331969997846,133.71331969997846,134.34672089997912,1,1,0.6185000999830663,0.0010062999790534377,134.34714339999482,134.3632594999508,134.3632594999508,134.3632594999508,134.3632594999508,134.64660009997897,134.66304299997864,134.66304299997864,134.66304299997864,134.66304299997864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Athletic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,135.66356349998387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6473399999668,135.66356349998387,135.66356349998387,135.69725179998204,5,0.01833629998145625,None,,,,,,,,,,,,,,,,,136.39667439996265,136.41313969995826,,137.3967665999662,,,,,,,,,,,,135.69772830000147,135.7132703999523,135.7132703999523,135.7132703999523,135.7132703999523,136.11354519997258,2,1,0.39857520000077784,0.0008935999940149486,136.1138462999952,136.12838939996436,136.12838939996436,136.12838939996436,136.12838939996436,136.39665700000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Powerful,left,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,137.41338479996193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.39719849999528,137.41338479996193,137.41338479996193,137.69665419997182,5,0.2683969999779947,None,,,,,,,,,,,,,,,,,138.44662119995337,138.4630970999715,,139.4467382999719,,,,,,,,,,,,137.69690629997058,137.71318879997125,137.71318879997125,137.71318879997125,137.71318879997125,138.1633848999627,2,1,0.44366420002188534,0.0009979999740608037,138.16380539996317,138.1785855999915,138.1785855999915,138.1785855999915,138.1785855999915,138.44660470000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Burly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,139.4632745999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.44714849995216,139.4632745999843,139.4632745999843,139.69697109999834,5,0.21871999994618818,None,,,,,,,,,,,,,,,,,140.56340639997507,140.57981609995477,141.57974929997,141.5631483999896,,,,,,,,,,,,139.69737159996293,139.71304109995253,139.71304109995253,139.71304109995253,139.71304109995253,140.27900559996488,2,1,0.5538792999577709,0.0007854000432416797,140.27945549995638,140.2962470999919,140.2962470999919,140.2962470999919,140.2962470999919,140.56338859995594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,2,Strong,Weak,Muscly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,141.57974929997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.56341740000062,141.57974929997,141.57974929997,141.69671019999078,5,0.10242609999841079,None,,,,,,,,,,,,,,,,,142.4464614999597,142.46305169997504,,143.44703290000325,,,,,,,,,,,,141.69700669997837,141.7130150999874,141.7130150999874,141.7130150999874,141.7130150999874,142.14678999996977,2,1,0.4278749999939464,0.0009338000090792775,142.14722809998784,142.16288469999563,142.16288469999563,142.16288469999563,142.16288469999563,142.44644659996266,142.46305169997504,142.46305169997504,142.46305169997504,142.46305169997504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Fragile,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,143.46361289999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.4475390999578,143.46361289999913,143.46361289999913,143.6968676999677,5,0.2181157000013627,None,,,,,,,,,,,,,,,,,144.56304519996047,144.57967909995932,145.5797507999814,145.56308100000024,,,,,,,,,,,,143.6972226999933,143.7131945999572,143.7131945999572,143.7131945999572,143.7131945999572,144.26602119999006,1,1,0.5376774999895133,0.0013470000121742487,144.26740849995986,144.28916919999756,144.28916919999756,144.28916919999756,144.28916919999756,144.5630305999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Skinny,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,145.5797507999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5633459999808,145.5797507999814,145.5797507999814,145.69630199996755,5,0.10208960005547851,None,,,,,,,,,,,,,,,,,146.44652820000192,146.4630605999846,,147.44723209994845,,,,,,,,,,,,145.69651109998813,145.71299329999601,145.71299329999601,145.71299329999601,145.71299329999601,146.16338189999806,1,1,0.4357808000058867,0.0009460999863222241,146.1637297999696,146.17865580000216,146.17865580000216,146.17865580000216,146.17865580000216,146.4465124999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
,,,1,Strong,Weak,Delicate,right,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,147.46377370000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.44779619999463,147.46377370000118,147.46377370000118,147.69677149999188,5,0.2181711999583058,None,,,,,,,,,,,,,,,,,148.46324729995104,148.47983009996824,149.47968699998455,149.46321959997294,,,,,,,,,,,,147.69709629996214,147.7131102999556,147.7131102999556,147.7131102999556,147.7131102999556,148.17891739995684,1,1,0.45270059996983036,0.0009201000211760402,148.17933650000487,148.19621219998226,148.19621219998226,148.19621219998226,148.19621219998226,148.46322649996728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW001,RBDCW001,2024-03-26_11h29.10.260,IAT_test,2023.2.2,59.927068774034716,2024-03-26 11h29.22.776661 -0400,
