ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,49.853273600005195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.837334399999236,49.853273600005195,49.853273600005195,49.95362140001089,5,0.08770179998828098,None,49.95408030001272,49.96944800000347,49.96944800000347,49.96944800000347,49.96944800000347,50.55311150000489,1,1,0.5802201999904355,0.0018736000056378543,50.55351560001145,50.56892560000415,50.56892560000415,50.56892560000415,50.56892560000415,50.836499700002605,50.83652010001242,50.85289960000955,51.85293280000042,51.83652989999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,51.85293280000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.83688010000333,51.85293280000042,51.85293280000042,51.95319090000703,5,0.0879378999961773,None,51.95355109999946,51.96942090000084,51.96942090000084,51.96942090000084,51.96942090000084,52.56998210000165,2,1,0.5956831000075908,0.0008861999958753586,52.57048690000374,52.5883293000079,52.5883293000079,52.5883293000079,52.5883293000079,52.85330339999928,52.853326100012055,52.86975490000623,,53.85377130001143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,53.87031100000604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.854316500001005,53.87031100000604,53.87031100000604,53.954019299999345,5,0.07026019999466371,None,53.954577399999835,53.970183900004486,53.970183900004486,53.970183900004486,53.970183900004486,54.76940910000121,2,1,0.7878993000049377,0.0007562999962829053,54.76970160000201,54.785502099999576,54.785502099999576,54.785502099999576,54.785502099999576,55.05315530000371,55.053175699998974,55.06959500000812,56.06945040001301,56.052645800009486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,56.06945040001301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.052945900009945,56.06945040001301,56.06945040001301,56.95380190000287,5,0.87123160000192,None,56.95431690000987,56.970206800004235,56.970206800004235,56.970206800004235,56.970206800004235,57.502320400002645,1,1,0.5212032999988878,0.0009837999969022349,57.50258260000555,57.51881140000478,57.51881140000478,57.51881140000478,57.51881140000478,57.78625710000051,57.78627540000889,57.80249960000219,58.80271270000958,58.78601000001072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,58.80271270000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.786324000000604,58.80271270000958,58.80271270000958,58.95288970001275,5,0.13924069999484345,None,58.95325400000729,58.96958810000797,58.96958810000797,58.96958810000797,58.96958810000797,59.669999200006714,2,1,0.699058199999854,0.0009086000063689426,59.670509200004744,59.687619000003906,59.687619000003906,59.687619000003906,59.687619000003906,59.95313670000178,59.953158600008464,59.969403300012345,60.969518199999584,60.95317750000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,60.969518199999584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9535418000014,60.969518199999584,60.969518199999584,62.520189700007904,5,1.5484868000057759,0.0005721999914385378,62.520678200002294,62.53547180000169,62.53547180000169,62.53547180000169,62.53547180000169,63.03673350000463,1,1,0.4861506000015652,0.0009251000010408461,63.03732750000199,63.055000600012136,63.055000600012136,63.055000600012136,63.055000600012136,63.31996720000461,63.31998939999903,63.33626430000004,64.33600300000398,64.31964150001295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,64.33600300000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.32000089999929,64.33600300000398,64.33600300000398,64.95331979999901,5,0.604854899997008,None,64.95371440000599,64.96939070000371,64.96939070000371,64.96939070000371,64.96939070000371,65.50317320000613,2,1,0.5220371999894269,0.0,65.50371450000966,65.52207950000593,65.52207950000593,65.52207950000593,65.52207950000593,65.78645680000773,65.78647850001289,65.80262780000339,,66.78667240000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,66.80324810001184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.78715670001111,66.80324810001184,66.80324810001184,67.51998930000991,5,0.7114928000082728,0.002217799992649816,67.52040790001047,67.53602360001241,67.53602360001241,67.53602360001241,67.53602360001241,67.9869663999998,2,0,0.44459689999348484,0.0010040000051958486,67.98750580000342,68.00668430000951,68.00668430000951,68.00668430000951,68.00668430000951,68.28640320000704,68.28642500001297,68.30283030000282,69.30252230000042,69.28616150000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,69.30252230000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.28652580000926,69.30252230000042,69.30252230000042,69.9530814000027,5,0.6381398000085028,None,69.95346180000342,69.96907390000706,69.96907390000706,69.96907390000706,69.96907390000706,70.5698446000024,1,1,0.5907681999960914,0.0018745999987004325,70.57031140000618,70.58665150000888,70.58665150000888,70.58665150000888,70.58665150000888,70.85307580001245,70.85309910000069,70.87065890000667,,71.8695665000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.86963520001154,71.89155420000316,71.89155420000316,71.89155420000316,71.89155420000316,71.89155420000316,71.89155420000316,75.96920440001122,1,4.07360640000843,0.00029399999766610563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,2,Stupidity,Intelligence,Foolish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,75.98571530000481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.98137839999981,75.98571530000481,75.98571530000481,76.95290700001351,5,0.9548919000080787,None,,,,,,,,,,,,,,,,,78.06924440000148,78.08573580000666,,79.06945490000362,,,,,,,,,,,,76.95351740000478,76.96926310000708,76.96926310000708,76.96926310000708,76.96926310000708,77.78525280000758,2,1,0.8032280999905197,0.0013999000075273216,77.78580990000046,77.80230110000412,77.80230110000412,77.80230110000412,77.80230110000412,78.0692268999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,2,Stupidity,Intelligence,Gullible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,79.08581410000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.06982550000248,79.08581410000625,79.08581410000625,79.95288780001283,5,0.8550420999963535,None,,,,,,,,,,,,,,,,,81.20259420000366,81.21896790000028,,82.20277310001256,,,,,,,,,,,,79.95325170000433,79.96938220001175,79.96938220001175,79.96938220001175,79.96938220001175,80.90288610001153,2,1,0.9319624000054318,0.0,80.90329140001268,80.91897100000642,80.91897100000642,80.91897100000642,80.91897100000642,81.20258000001195,81.21896790000028,81.21896790000028,81.21896790000028,81.21896790000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,1,Stupidity,Intelligence,Educated,right,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,82.2193307000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.20313190000888,82.2193307000125,82.2193307000125,82.95304420001048,5,0.7212948999949731,None,,,,,,,,,,,,,,,,,83.91925000000629,83.93553190000239,,84.9198030000116,,,,,,,,,,,,82.95344230000046,82.96923160000006,82.96923160000006,82.96923160000006,82.96923160000006,83.61968660001003,1,1,0.6447252000070876,0.0,83.62016060001042,83.63478060001216,83.63478060001216,83.63478060001216,83.63478060001216,83.91923550001229,83.93553190000239,83.93553190000239,83.93553190000239,83.93553190000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,2,Stupidity,Intelligence,Mindless,left,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,84.93696190000628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.92026600000099,84.93696190000628,84.93696190000628,84.95417390001239,5,0.003700899993418716,None,,,,,,,,,,,,,,,,,86.00262790000124,86.01874480000697,,87.00334999999905,,,,,,,,,,,,84.95488200000545,84.97110940000857,84.97110940000857,84.97110940000857,84.97110940000857,85.71910270000808,2,1,0.7454171999997925,0.0011608000058913603,85.71947460000229,85.73483960000158,85.73483960000158,85.73483960000158,85.73483960000158,86.00261090000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,1,Stupidity,Intelligence,Brainy,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,87.01975170000514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.00386750001053,87.01975170000514,87.01975170000514,87.95330140000442,5,0.9211996999947587,None,,,,,,,,,,,,,,,,,89.20242220000364,89.21898410000722,,90.20251940000162,,,,,,,,,,,,87.95375860000786,87.96945910000068,87.96945910000068,87.96945910000068,87.96945910000068,88.91932640000596,1,1,0.9451566999923671,0.0011923000129172578,88.91972480001277,88.93474400001287,88.93474400001287,88.93474400001287,88.93474400001287,89.20240639999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,1,Stupidity,Intelligence,Wise,right,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,90.2192703000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.20289060000505,90.2192703000037,90.2192703000037,90.95302460000676,5,0.7213557999930345,None,,,,,,,,,,,,,,,,,91.90228530000604,91.91912220000813,,92.9024744000053,,,,,,,,,,,,90.95343790001061,90.9695403000078,90.9695403000078,90.9695403000078,90.9695403000078,91.60267810001096,1,1,0.6272274999937508,0.0008839999936753884,91.60306290000153,91.61863440000161,91.61863440000161,91.61863440000161,91.61863440000161,91.90227020000748,91.91912220000813,91.91912220000813,91.91912220000813,91.91912220000813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,2,Stupidity,Intelligence,Idiotic,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,92.91921610001009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.90282930000103,92.91921610001009,92.91921610001009,92.95287160000589,5,0.02160169999115169,None,,,,,,,,,,,,,,,,,94.01898240001174,94.03557640001236,,95.01942039999994,,,,,,,,,,,,92.95322670000314,92.96916000000783,92.96916000000783,92.96916000000783,92.96916000000783,93.73521700000856,2,1,0.7654007999954047,None,93.73569800000405,93.75228460000653,93.75228460000653,93.75228460000653,93.75228460000653,94.01896630000556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,1,Stupidity,Intelligence,Bright,right,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,95.03611670000828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01984090000042,95.03611670000828,95.03611670000828,95.95191640000849,5,0.9045364000048721,None,,,,,,,,,,,,,,,,,97.00229519999993,97.01890710000589,,98.00245600000198,,,,,,,,,,,,95.95212200000242,95.96877310000127,95.96877310000127,95.96877310000127,95.96877310000127,96.70263650000561,1,1,0.7327491000032751,None,96.7030214000115,96.71875230000296,96.71875230000296,96.71875230000296,96.71875230000296,97.00228090000746,97.01890710000589,97.01890710000589,97.01890710000589,97.01890710000589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,1,Stupidity,Intelligence,Clever,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,98.01893420000852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00280980000389,98.01893420000852,98.01893420000852,98.95281960000284,5,0.9216447000071639,None,,,,,,,,,,,,,,,,,99.8192979000014,99.83570760001021,100.83579800000007,100.81936240001232,,,,,,,,,,,,98.9531840000127,98.96900240000105,98.96900240000105,98.96900240000105,98.96900240000105,99.53514469999936,1,1,0.554488499998115,0.001065099990228191,99.53555570000026,99.55222710000817,99.55222710000817,99.55222710000817,99.55222710000817,99.81927830001223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
,,,2,Stupidity,Intelligence,Dumb,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,100.83579800000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.81971190001059,100.83579800000007,100.83579800000007,100.95274720000452,5,0.10512350000499282,None,,,,,,,,,,,,,,,,,101.81879879999906,101.83549979999952,,102.81920420000097,,,,,,,,,,,,100.95310040000186,100.96914040000411,100.96914040000411,100.96914040000411,100.96914040000411,101.53496500001347,2,1,0.5553195999964373,0.0013468999968608841,101.53541100000439,101.55219190000207,101.55219190000207,101.55219190000207,101.55219190000207,101.81878220000362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW006_Run2,RBDCW006_Run2,2024-04-02_11h36.30.624,IAT_test,2023.2.2,59.92279547016509,2024-04-02 11h36.43.525209 -0400,
