ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Frail,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,340.25351780001074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.2376510000322,340.25351780001074,340.25351780001074,341.0876621999778,5,0.827153000049293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.08806019998156,341.1197710999986,341.1197710999986,341.1197710999986,341.1197710999986,341.1197710999986,341.1197710999986,341.1197710999986,342.2363693000516,1,1,1.103436699951999,0.0011699999449774623,342.23668380000163,342.25864370004274,342.25864370004274,342.25864370004274,342.25864370004274,342.25864370004274,342.25864370004274,342.25864370004274,342.52046949998476,342.5204877000069,342.5366696000565,348.236766200047,348.2205409000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Skinny,8.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,348.236766200047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2208799000364,348.236766200047,348.236766200047,349.08699840004556,5,0.8439878999488428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.08721829997376,349.1031482000835,349.1031482000835,349.1031482000835,349.1031482000835,349.1031482000835,349.1031482000835,349.1031482000835,350.3868898000801,1,1,1.281574200023897,0.000862100045196712,350.38719420006964,350.40302670001984,350.40302670001984,350.40302670001984,350.40302670001984,350.40302670001984,350.40302670001984,350.40302670001984,350.68680929997936,350.6868229000829,350.7034549000673,359.4035295000067,359.38692640000954,350.7034549000673,350.7034549000673,350.7034549000673,350.7034549000673,350.7034549000673,350.7034549000673,350.7034549000673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Tough,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,359.4035295000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.38721000007354,359.4035295000067,359.4035295000067,360.0874234000221,5,0.6781305000185966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.08780750003643,360.10721320006996,360.10721320006996,360.10721320006996,360.10721320006996,360.10721320006996,360.10721320006996,360.10721320006996,361.4370035000611,2,1,1.325415899977088,0.001074100029654801,361.4373136999784,361.45358460000716,361.45358460000716,361.45358460000716,361.45358460000716,361.45358460000716,361.45358460000716,361.45358460000716,361.7367588999914,361.7367717999732,361.7530670000706,367.4545941000106,367.43739480001386,361.7530670000706,361.7530670000706,361.7530670000706,361.7530670000706,361.7530670000706,361.7530670000706,361.7530670000706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,367.4545941000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.4378081000177,367.4545941000106,367.4545941000106,368.0875067000743,5,0.6268048000056297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0879791000625,368.11097540007904,368.11097540007904,368.11097540007904,368.11097540007904,368.11097540007904,368.11097540007904,368.11097540007904,372.3695039000595,2,1,4.244232600089163,0.000956399948336184,372.3698418000713,372.3863185000373,372.3863185000373,372.3863185000373,372.3863185000373,372.3863185000373,372.3863185000373,372.3863185000373,372.6533800000325,372.6533952000318,372.66986070002895,378.37008690007497,378.3538649000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,378.37008690007497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.3542492000852,378.37008690007497,378.37008690007497,379.0871041000355,5,0.7112775999121368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.08745640004054,379.10467799997423,379.10467799997423,379.10467799997423,379.10467799997423,379.10467799997423,379.10467799997423,379.10467799997423,380.9534386000596,2,1,1.8387876000488177,0.0009942000033333898,380.9537535000127,380.96877210005186,380.96877210005186,380.96877210005186,380.96877210005186,380.96877210005186,380.96877210005186,380.96877210005186,381.23661390005145,381.2366282000439,381.25323320005555,387.9534932000097,387.93688130006194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,387.9534932000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.9372579000192,387.9534932000097,387.9534932000097,388.08700900000986,5,0.12829739996232092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.08737720001955,388.11647620005533,388.11647620005533,388.11647620005533,388.11647620005533,388.11647620005533,388.11647620005533,388.11647620005533,389.10363530006725,2,1,0.9729462000541389,0.0007521999068558216,389.10401020001154,389.1309243000578,389.1309243000578,389.1309243000578,389.1309243000578,389.1309243000578,389.1309243000578,389.1309243000578,389.3865504000569,389.3865646000486,389.4030498000793,396.1033977000043,396.0873088000808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,396.1033977000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0877481000498,396.1033977000043,396.1033977000043,397.0873057000572,5,0.977944300044328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.08770500007086,397.10848150006495,397.10848150006495,397.10848150006495,397.10848150006495,397.10848150006495,397.10848150006495,397.10848150006495,398.40339380002115,2,1,1.2818375999340788,0.0009077000431716442,398.4037037000526,398.4195380000165,398.4195380000165,398.4195380000165,398.4195380000165,398.4195380000165,398.4195380000165,398.4195380000165,398.68655660003424,398.6865717000328,398.70312100008596,405.4033984000562,405.38667280005757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,405.4033984000562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.3870183000108,405.4033984000562,405.4033984000562,406.0874857000308,5,0.6780331999761984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0880120000802,406.11104160000104,406.11104160000104,406.11104160000104,406.11104160000104,406.11104160000104,406.11104160000104,406.11104160000104,407.3868354000151,1,1,1.2602474000304937,0.0008971999632194638,407.38721329998225,407.40621580008883,407.40621580008883,407.40621580008883,407.40621580008883,407.40621580008883,407.40621580008883,407.40621580008883,407.686377700069,407.6863927000668,407.70300089998636,415.40335010003764,415.3870310999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,415.40335010003764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.38743870006874,415.40335010003764,415.40335010003764,416.086991499993,5,0.6783542999764904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.08739220001735,416.10635500005446,416.10635500005446,416.10635500005446,416.10635500005446,416.10635500005446,416.10635500005446,416.10635500005446,418.5530081000179,2,0,2.4403894999995828,0.0010098000057041645,418.55329850001726,418.5685973999789,418.5685973999789,418.5685973999789,418.5685973999789,418.5685973999789,418.5685973999789,418.5685973999789,418.8363512000069,418.83636660000775,418.8528146999888,424.55238130001817,424.535759099992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,424.55238130001817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.53596210002434,424.55238130001817,424.55238130001817,425.08580540004186,5,0.5288136000744998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0860035000369,425.1024055000162,425.1024055000162,425.1024055000162,425.1024055000162,425.1024055000162,425.1024055000162,425.1024055000162,426.96913430001587,2,1,1.854184800060466,0.0006013999227434397,426.96944850008003,426.9862352000782,426.9862352000782,426.9862352000782,426.9862352000782,426.9862352000782,426.9862352000782,426.9862352000782,427.2530462000286,427.25306140002795,427.269538499997,434.97461729997303,434.9531493000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.95322790008504,434.97461729997303,434.97461729997303,434.97461729997303,434.97461729997303,434.97461729997303,434.97461729997303,440.75295770005323,1,5.771813400089741,0.0010264999000355601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,440.7693359000841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.7653194000013,440.7693359000841,440.7693359000841,441.08628669998143,5,0.31193869991693646,None,,,,,,,,,,,,,,,,,442.65228260005824,442.66930880001746,,443.653522000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0866014000494,441.1025767000392,441.1025767000392,441.1025767000392,441.1025767000392,442.36905139999,1,1,1.2601819999981672,0.0007951000006869435,442.3695815000683,442.4277109000832,442.4277109000832,442.4277109000832,442.4277109000832,442.65226270002313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,443.67014479998033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.6540153999813,443.67014479998033,443.67014479998033,444.087118800031,5,0.41168769996147603,None,,,,,,,,,,,,,,,,,445.38652790000197,445.40296139998827,446.40278210002,446.3859946000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.08760790003,444.10304409998935,444.10304409998935,444.10304409998935,444.10304409998935,445.1032170000253,2,1,0.998672700021416,0.0,445.1036008000374,445.11840859998483,445.11840859998483,445.11840859998483,445.11840859998483,445.38650800008327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,446.40278210002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.38622840004973,446.40278210002,446.40278210002,447.0870104000205,5,0.6790408999659121,None,,,,,,,,,,,,,,,,,448.1363089000806,448.152871600003,449.1528025000589,449.13619130000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.08743150008377,447.10299080004916,447.10299080004916,447.10299080004916,447.10299080004916,447.85328699997626,1,1,0.7447435000212863,0.0008391999872401357,447.85367229999974,447.86852470005397,447.86852470005397,447.86852470005397,447.86852470005397,448.13629120006226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,449.1528025000589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.13641460007057,449.1528025000589,449.1528025000589,450.0870009000646,5,0.9287978999782354,None,,,,,,,,,,,,,,,,,451.0365045000799,451.05267500004265,,452.03658710001037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.08741680008825,450.1031910000602,450.1031910000602,450.1031910000602,450.1031910000602,450.7526605000021,2,1,0.645066799945198,0.0012092000106349587,450.75293130008504,450.7686726000393,450.7686726000393,450.7686726000393,450.7686726000393,451.0364851000486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,,,0,4,4,14,,,,,452.05285680003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0369475000771,452.05285680003,452.05285680003,452.0867530000396,5,0.02896209992468357,None,,,,,,,,,,,,,,,,,453.58643650007434,453.6027504000813,,454.5865822000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.08710730005987,452.1028394000605,452.1028394000605,452.1028394000605,452.1028394000605,453.286492299987,2,1,1.1664997999323532,0.0008703001076355577,453.2868759999983,453.30256169999484,453.30256169999484,453.30256169999484,453.30256169999484,453.58641860005446,453.6027504000813,453.6027504000813,453.6027504000813,453.6027504000813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,,,,,454.6032820000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.58700950001366,454.6032820000546,454.6032820000546,455.08731199998874,5,0.4785872999345884,None,,,,,,,,,,,,,,,,,456.15275710006244,456.16938820004,,457.153213600046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0877999999793,455.1033017000882,455.1033017000882,455.1033017000882,455.1033017000882,455.8531668999931,1,1,0.744332000031136,0.0011033000191673636,455.85355980007444,455.8686641000677,455.8686641000677,455.8686641000677,455.8686641000677,456.15274260006845,456.16938820004,456.16938820004,456.16938820004,456.16938820004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,,,0,6,6,15,,,,,457.16979110008106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.15357910003513,457.16979110008106,457.16979110008106,458.0868144000415,5,0.91166240000166,None,,,,,,,,,,,,,,,,,459.1030673000496,459.1196589000756,,460.103545900085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0872588000493,458.103037300054,458.103037300054,458.103037300054,458.103037300054,458.81906140001956,2,1,0.704273400013335,0.0013223999412730336,458.81949889997486,458.8361967999954,458.8361967999954,458.8361967999954,458.8361967999954,459.10304950003047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,460.1200689000543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1040170000633,460.1200689000543,460.1200689000543,461.08725970005617,5,0.9618252000072971,None,,,,,,,,,,,,,,,,,461.9528666000115,461.9691536000464,,462.9532252000645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.08775080007035,461.1027925000526,461.1027925000526,461.1027925000526,461.1027925000526,461.668688600068,1,1,0.5636099999537691,0.0013099000789225101,461.6690834000474,461.68597910006065,461.68597910006065,461.68597910006065,461.68597910006065,461.95284859999083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW003_Run1,RBDCW003_Run1,2024-03-27_15h10.10.630,IAT_test,2023.2.2,59.95034914755978,2024-03-27 15h10.29.292204 -0400,
