ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00006_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,49.95648280000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.94037679999019,49.95648280000023,49.95648280000023,50.20691059999808,5,0.24170619998767506,None,50.20733219999238,50.222810899998876,50.222810899998876,50.222810899998876,50.222810899998876,50.807076900004176,1,1,0.5703656999976374,0.000599899998633191,50.80764400000044,50.825354699991294,50.825354699991294,50.825354699991294,50.825354699991294,,,,,51.10663999999815,51.10665909999807,51.12309639999876,52.10669279999274,52.12309300000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00001_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,52.12309300000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.107043500000145,52.12309300000197,52.12309300000197,53.02371379999386,5,0.8928809999924852,0.0011981999996351078,53.024149499993655,53.03981839999324,53.03981839999324,53.03981839999324,53.03981839999324,53.64016759999504,2,1,0.5904312000056962,0.000955899988184683,53.64065999999002,53.656793000001926,53.656793000001926,53.656793000001926,53.656793000001926,,,,,53.923367399998824,53.923388199997135,53.939826499990886,54.923131799994735,54.93976459999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00009_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,54.93976459999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.92349549999926,54.93976459999976,54.93976459999976,55.206835399993,5,0.2592970999976387,None,55.207221499993466,55.22302370000398,55.22302370000398,55.22302370000398,55.22302370000398,55.773469799998566,2,1,0.5428507999895373,0.0008575000101700425,55.773971699993126,55.79130630000145,55.79130630000145,55.79130630000145,55.79130630000145,,,,,56.05669349999516,56.05671489999804,56.073105000003125,57.05698090000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00012_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,57.073495099990396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.05745320000278,57.073495099990396,57.073495099990396,57.20713729999261,5,0.1256998000026215,None,57.20761909999419,57.22265199999674,57.22265199999674,57.22265199999674,57.22265199999674,57.77418249999755,1,1,0.5478829999919981,0.0003449000068940222,57.77494899999874,57.789254799994524,57.789254799994524,57.789254799994524,57.789254799994524,58.08980010000232,58.08980010000232,58.08980010000232,58.08980010000232,58.07339160000265,58.07341159999487,58.08980010000232,59.073325999997905,59.089523200003896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/am00011_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,59.089523200003896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.07369689999905,59.089523200003896,59.089523200003896,59.20686910000222,5,0.10914690000936389,None,59.20725459999812,59.2231649000023,59.2231649000023,59.2231649000023,59.2231649000023,59.756770099993446,2,1,0.523146599996835,0.0009329000022262335,59.75726420000137,59.77341449999949,59.77341449999949,59.77341449999949,59.77341449999949,,,,,60.03994219999004,60.03996319998987,60.05645659999573,61.03989990000264,61.05621749999409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00001_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,61.05621749999409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.040260099995066,61.05621749999409,61.05621749999409,61.20771689999674,5,0.14187310000124853,None,61.20833979999588,61.225053899994236,61.225053899994236,61.225053899994236,61.225053899994236,61.823468399990816,1,1,0.5950016999995569,0.0011516999948071316,61.824061999999685,61.84188809999614,61.84188809999614,61.84188809999614,61.84188809999614,,,,,62.10668070000247,62.106702599994605,62.12316190000274,63.106919700003345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/af00002_fg.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,63.12362209999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.10741450000205,63.12362209999992,63.12362209999992,63.20619909999368,5,0.07550940000510309,None,63.20649260000209,63.22277639999811,63.22277639999811,63.22277639999811,63.22277639999811,63.806743399996776,2,1,0.573375699997996,0.001011500004096888,63.807242800001404,63.823741100000916,63.823741100000916,63.823741100000916,63.823741100000916,,,,,64.08996769999794,64.08998779999092,64.10652239999035,65.0899844999949,65.1063800999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wf00004_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,65.1063800999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.09034559999418,65.1063800999982,65.1063800999982,65.20675620000111,5,0.0915722000063397,None,65.20713640000031,65.2229665999912,65.2229665999912,65.2229665999912,65.2229665999912,66.17400830000406,1,1,0.9395253000111552,0.00038619998667854816,66.1746884000022,66.19427330000326,66.19427330000326,66.19427330000326,66.19427330000326,,,,,66.47333339999022,66.47335430000385,66.48979779999354,67.47296689999348,67.48957869999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
cropped/af00009_fg.png,cropped/wf00009_fg.png,IAT_image/wm00003_fg.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,67.48957869999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4733142000041,67.48957869999867,67.48957869999867,68.20614779999596,5,0.7085498000087682,None,68.20639179999125,68.22267780000402,68.22267780000402,68.22267780000402,68.22267780000402,68.92322769999737,1,1,0.6962997000082396,0.0009601999918231741,68.92372310000064,68.93989709999005,68.93989709999005,68.93989709999005,68.93989709999005,,,,,69.20719539999845,69.20722339999338,69.22346329998982,70.20718659998965,70.23208000000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.20727230000193,70.23208000000159,70.23208000000159,70.23208000000159,70.23208000000159,70.23208000000159,70.23208000000159,71.97276099999726,1,1.725679900002433,0.0009388999897055328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Cherish,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,71.98858829999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.98641949999728,71.98858829999517,71.98858829999517,72.20684169999731,5,0.20928480000293348,None,,,,,,,,,,,,,,,,,,,,,73.47303059999831,73.48945680000179,74.47301159999915,74.48975779999455,,,,,,,,,,,,72.20750779999071,72.23936870000034,72.23936870000034,72.23936870000034,72.23936870000034,73.18889930000296,1,1,0.9433513999974821,0.0,73.1895194999961,73.20594079999137,73.20594079999137,73.20594079999137,73.20594079999137,73.47301249999146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Attractive,right,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,74.48975779999455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4733825000003,74.48975779999455,74.48975779999455,75.20645919999515,5,0.708339499993599,None,,,,,,,,,,,,,,,,,,,,,76.10587790000136,76.12287569999171,77.10677990000113,,,,,,,,,,,,,75.2068389999913,75.22271299999557,75.22271299999557,75.22271299999557,75.22271299999557,75.82294959999854,1,1,0.5945120000105817,0.0,75.82332919999317,75.83844169999065,75.83844169999065,75.83844169999065,75.83844169999065,76.10586090000288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Despise,left,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,77.12328709999565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1072370000038,77.12328709999565,77.12328709999565,77.20694000000367,5,0.0746008999994956,None,,,,,,,,,,,,,,,,,,,,,78.10601390000375,78.12275039999804,79.1071382999944,,,,,,,,,,,,,77.20739599999797,77.22282850000192,77.22282850000192,77.22282850000192,77.22282850000192,77.80633979999402,2,1,0.5753996999992523,0.000833099998999387,77.80675979999069,77.8222606999916,77.8222606999916,77.8222606999916,77.8222606999916,78.10599879999063,78.12275039999804,78.12275039999804,78.12275039999804,78.12275039999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Peace,right,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,79.1236610999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.10772279999219,79.1236610999913,79.1236610999913,79.20746579999104,5,0.07434419999481179,None,,,,,,,,,,,,,,,,,,,,,80.02287459999206,80.03945149999345,81.02307519999158,,,,,,,,,,,,,79.2080483000027,79.22251159998996,79.22251159998996,79.22251159998996,79.22251159998996,79.7388823999936,1,1,0.5157232999918051,None,79.73934050000389,79.75571209999907,79.75571209999907,79.75571209999907,79.75571209999907,80.02285589999519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Glorious,right,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,81.03967209999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.02346289998968,81.03967209999973,81.03967209999973,81.20662009999796,5,0.15898720000404865,None,,,,,,,,,,,,,,,,,,,,,82.0729863000015,82.08942039999238,83.07342319999589,,,,,,,,,,,,,81.20702509999683,81.22294189999229,81.22294189999229,81.22294189999229,81.22294189999229,81.78881929999625,1,1,0.5508447000029264,0.0009385000012116507,81.78925999999046,81.80608460000076,81.80608460000076,81.80608460000076,81.80608460000076,82.0729677999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Ugly,left,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,83.08973569999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.07390649999434,83.08973569999216,83.08973569999216,83.20700349999242,5,0.10955950000789016,None,,,,,,,,,,,,,,,,,,,,,84.20651699999871,84.22282660000201,85.20672429999104,,,,,,,,,,,,,83.20749040000373,83.22300739999628,83.22300739999628,83.22300739999628,83.22300739999628,83.90606589999516,2,1,0.6700712000019848,0.0007667000027140602,83.90644710000197,83.92257300000347,83.92257300000347,83.92257300000347,83.92257300000347,84.2064984000026,84.22282660000201,84.22282660000201,84.22282660000201,84.22282660000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Terrible,left,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,85.22352240000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.20726819999982,85.22352240000328,85.22352240000328,86.20765899999242,5,0.9749314000073355,None,,,,,,,,,,,,,,,,,,,,,86.97271879999607,86.98931140000059,87.97281579999253,,,,,,,,,,,,,86.20828799999435,86.22252939999453,86.22252939999453,86.22252939999453,86.22252939999453,86.68880649999483,2,1,0.45041379999020137,0.0007914000016171485,86.68910499999765,86.70553819999623,86.70553819999623,86.70553819999623,86.70553819999623,86.97270329999446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Hate,left,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,87.98941120000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9731291999924,87.98941120000381,87.98941120000381,88.20708900000318,5,0.2089813999918988,None,,,,,,,,,,,,,,,,,,,,,89.07294569999794,89.08918629999971,90.07287809999252,90.08944670000346,,,,,,,,,,,,88.20760449999943,88.22285540000303,88.22285540000303,88.22285540000303,88.22285540000303,88.78893319999042,2,1,0.5563977999991039,0.0009036999981617555,88.78941769999801,88.80564409999351,88.80564409999351,88.80564409999351,88.80564409999351,89.07292700000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,1,Bad,Good,Reward,right,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,90.08944670000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.07324949999747,90.08944670000346,90.08944670000346,90.20629519999784,5,0.10864269999729004,None,,,,,,,,,,,,,,,,,,,,,91.12269629999355,91.1391994000005,92.12286699999822,,,,,,,,,,,,,90.20667879999382,90.22289589999127,90.22289589999127,90.22289589999127,90.22289589999127,90.83880309999222,1,1,0.6085594999894965,0.00033340000663883984,90.83922219999658,90.8559874999919,90.8559874999919,90.8559874999919,90.8559874999919,91.12268030000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
,,,2,Bad,Good,Punish,left,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,92.13944020000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.12321189999057,92.13944020000054,92.13944020000054,92.20655789999,5,0.058726500006741844,None,,,,,,,,,,,,,,,,,,,,,93.20597799999814,93.22251680000045,94.20620839999174,,,,,,,,,,,,,92.2069419999898,92.22288509999635,92.22288509999635,92.22288509999635,92.22288509999635,92.90600919999997,2,1,0.673334100007196,0.0008440999954473227,92.90638390000095,92.9223542999971,92.9223542999971,92.9223542999971,92.9223542999971,93.20596359999035,93.22251680000045,93.22251680000045,93.22251680000045,93.22251680000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run3,RBDCW010_Run3,2024-04-16_16h48.01.164,IAT_test,2023.2.2,59.68887769264561,2024-04-16 16h48.11.176045 -0400,
