,0,1,2,3,4,5,6
0,11890102.765450396,652.2075146511406,612.1226348045615,59.5137850804208,4.902189538386665,15.11709670351486,-22.293868222170545
1,0.9699201801143664,-0.04696617911607297,-0.03003899290398578,-0.008653328977949525,-0.003902048564239903,0.022467776162607193,-0.03789424182158766
2,0.8684949868473428,0.030235756733562907,0.005740959065478473,0.011169545599963896,0.0002641196178398593,-0.027221260938165626,-0.006684029506679201
3,0.8657278842584626,0.0023451167242816064,-0.040257657565272054,-0.015826352764627218,2.6641594401139845e-05,0.0219157700883627,-0.03164469388142471
4,0.9114457725100068,-0.005787083201622221,-0.050800872174850006,0.005112789119701275,-0.0032287898914557106,0.016333363742048183,-0.046366224826294586
5,0.8684304192524265,-0.005103484019828181,-0.06171040228954396,-0.015872792574265732,-0.0023191711384077307,0.0279065855553624,-0.02085100464533497
6,0.6076674496379486,0.03949985552170726,-0.13311047764486444,0.027004474065007947,0.0033623072769896206,0.023179884001292707,0.016198748032329756
7,0.9145351635492533,-0.04024884099182961,-0.09805444472003062,-0.002843598910750285,-0.007166041103372198,-0.006937869948277787,0.02873907970749957
8,0.7856898781493682,0.07487743802081419,-0.030850848132398547,0.015153749377092324,-0.0038865874160302766,-0.011624716739601193,-0.010202503442205997
9,0.6781518616592814,0.13980592191292632,-0.09530372260231935,0.03159689527811194,-0.006863541571484999,0.012777415807372676,0.010114160858409077
10,0.49959927955332933,0.029011593674970786,-0.1263384315617363,0.044405768938764266,-0.002727626064836671,0.022832952039098367,0.00988712760518847
11,0.5662897854171423,0.1315337116740801,0.013630838543268027,0.016194374047018623,-0.0028112477725063534,0.02827672022171566,-0.006059063298627132
12,0.5524927190127308,0.16705076812583908,-0.05836166111288056,-0.004320294130728887,-0.005579106997333327,0.05119336835924989,-0.013403494299368213
13,0.7497185590900954,-0.21460441611381684,0.00977170004720641,-0.027459818014729416,0.0021171068109426816,0.006305523950845233,-0.011237424685801712
14,0.3663236085830539,0.12213940034557236,-0.05811572839853688,0.0027538184831658276,0.003049345375042617,0.03736776728237596,0.026148780467263065
15,0.5034644192661027,0.10209504749790042,-0.03751062014500474,0.014994704751154454,0.0007018780745422365,0.04478454556113978,0.005594142443243444
16,0.5077718013616108,0.03843744312546396,-0.002289559180839956,0.01861959936918751,0.0033523745147859205,0.03374625758834315,-0.00384477543482654
17,0.8210150937741896,-0.026044545962150265,-0.03842858514842034,-0.004591512199535842,0.0020981644781983277,0.01145795920338771,-0.005034724550776487
18,0.4146075720750888,-0.047253951741941254,-0.03901082706242126,0.032724021226142236,0.004030926907014676,0.05553359328515247,-0.0013000851409003032
19,0.5135936250553731,0.06895608066135439,-0.0033471959860818332,0.03178212063209813,0.002529479001785462,0.011478544543275626,0.008632729404500227
20,0.4753582454258461,0.03846402452625309,-0.05443261686186138,0.0377699889555471,0.003969703153215751,0.024262605303141397,0.046208125108345696
21,0.45807143098335235,0.016192244581487755,-0.07222462357756088,0.04207626409777658,0.0010896362393402123,0.032685136697660516,0.07353605392818051
22,0.0871885552395547,0.06973870286640776,-0.03753588476950063,0.0535024098271739,-0.0011562120923439556,0.04447122996339288,0.003724911878825169
23,0.5170810280562609,0.10084477606341222,0.11856267784067707,-0.005402521223461673,-0.002765143046812371,0.043253123167949284,0.024667585762314585
24,0.9074014883929606,-0.02163376726753539,0.05345396327307839,0.014471796013517061,0.0002738100620671771,-0.019589791928837204,0.01249794604798702
25,0.2943476556457207,0.12392415220978584,-0.012459084647511496,0.03224673448608718,0.0039432190832185965,0.037151997179964494,0.04284706266046901
