Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Spreadsheet: Type,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
11,1701200937560,28/11/2023 19:48:57,1701179337560,-6,28/11/2023 07:48:57,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,1,Trial/Encounter,Punish,bufrmy,4,continue,,2306.455999976155,2299.2339999999967,2306.455999976155,2306.455999976155,2299.2339999999967,2306.455999976155,1,2306.455999976155,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,Jack,Out,2,STR,,,David,,,,,Punish,,1
12,1701200965332,28/11/2023 19:49:25,1701179365332,-6,28/11/2023 07:49:25,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,1,Trial/Encounter,trialEnd,olwm64,5,continue,,1338.600000047678,1332.9400000000023,1338.600000047678,1338.600000047678,1332.9400000000023,1338.600000047678,1,1338.600000047678,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,Jack,Out,2,STR,,,David,,,,,Punish,,1
13,1701200971326,28/11/2023 19:49:31,1701179371326,-6,28/11/2023 07:49:31,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5999.260000071517,5998.006999999983,5999.260000071517,5999.260000071517,5998.006999999983,5999.260000071517,1,5999.260000071517,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,In,1,DIR,,,David,,,,,Punish,,1
14,1701200988867,28/11/2023 19:49:48,1701179388867,-6,28/11/2023 07:49:48,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,17543.852999976167,17527.258,17543.852999976167,17543.852999976167,17527.258,17543.852999976167,1,17543.852999976167,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,In,1,DIR,,,David,,,,,Punish,,1
15,1701200994441,28/11/2023 19:49:54,1701179394441,-6,28/11/2023 07:49:54,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5588.094999976165,5581.436000000016,5588.094999976165,5588.094999976165,5581.436000000016,5588.094999976165,1,5588.094999976165,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,In,1,DIR,,,David,,,,,Reward,1,1
16,1701200995951,28/11/2023 19:49:55,1701179395951,-6,28/11/2023 07:49:55,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,1518.758999999991,1516.1079999999783,1518.758999999991,1518.758999999991,1516.1079999999783,1518.758999999991,1,1518.758999999991,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,In,1,DIR,,,David,,,,,Reward,1,1
17,1701201013007,28/11/2023 19:50:13,1701179413007,-6,28/11/2023 07:50:13,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,2,Trial/Encounter,trialEnd,olwm64,5,continue,,1513.9770000000135,1499.5130000000063,1513.9770000000135,1513.9770000000135,1499.5130000000063,1513.9770000000135,1,1513.9770000000135,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,In,1,DIR,,,David,,,,,Reward,1,1
18,1701201018991,28/11/2023 19:50:18,1701179418991,-6,28/11/2023 07:50:18,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5998.264000071533,5997.937000000005,5998.264000071533,5998.264000071533,5997.937000000005,5998.264000071533,1,5998.264000071533,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Jack</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Jack</b>  is able to find the key quickly. He is able to grab the key with ease before the gas takes effect. ,,<em><b>Jack</b> hesitates but manages to pull the key out of the dead animal's stomach. He suffers damage due to gas inhalation.,5325.7,Jack,Out,2,DIR,,,David,,,,,Reward,1,1
19,1701201042031,28/11/2023 19:50:42,1701179442031,-6,28/11/2023 07:50:42,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,23040.42699997616,23025.515000000014,23040.42699997616,23040.42699997616,23025.515000000014,23040.42699997616,1,23040.42699997616,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Jack</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Jack</b>  is able to find the key quickly. He is able to grab the key with ease before the gas takes effect. ,,<em><b>Jack</b> hesitates but manages to pull the key out of the dead animal's stomach. He suffers damage due to gas inhalation.,5325.7,Jack,Out,2,DIR,,,David,,,,,Reward,1,1
20,1701201045872,28/11/2023 19:50:45,1701179445872,-6,28/11/2023 07:50:45,139457,5,task-iepw,,33278763,5k0m7iyq,9852813,,complete,,a8a493cb-3147-4bd1-ae0c-a83a72eefd55,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,958x917,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut,ChineseMale_OutGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3848.618999999977,3831.962999999989,3848.618999999977,3848.618999999977,3831.962999999989,3848.618999999977,1,3848.618999999977,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Jack</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Jack</b>  is able to find the key quickly. He is able to grab the key with ease before the gas takes effect. ,,<em><b>Jack</b> hesitates but manages to pull the key out of the dead animal's stomach. He suffers damage due to gas inhalation.,5325.7,Jack,Out,2,DIR,,,David,,,,,Reward,2,1
