Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
14,1701201460693,28/11/2023 19:57:40,1701201460215,-8,28/11/2023 11:57:40,132991,9,questionnaire-7hvz,,33279063,tqwn57t4,9852779,,complete,,920b6086-d299-4aea-a057-2acc3816551b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1349x651,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,END QUESTIONNAIRE,16861
1,1701201454199,28/11/2023 19:57:34,1701201454542,-5,28/11/2023 14:57:34,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,BEGIN QUESTIONNAIRE,
2,1701201469818,28/11/2023 19:57:49,1701201470222,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum1,6
3,1701201469981,28/11/2023 19:57:49,1701201470223,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum2,3
4,1701201469981,28/11/2023 19:57:49,1701201470223,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum3,5
5,1701201469981,28/11/2023 19:57:49,1701201470223,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum4,5
6,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum5,5
7,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum6,4
8,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum7,3
9,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum8,7
10,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum9,3
11,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum10,5
12,1701201469981,28/11/2023 19:57:49,1701201470224,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum11,6
13,1701201469981,28/11/2023 19:57:49,1701201470225,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum12,2
14,1701201469981,28/11/2023 19:57:49,1701201470225,-5,28/11/2023 14:57:50,132991,9,questionnaire-7hvz,,33279068,k6t9epv4,9852788,,complete,,73f8f2c0-e0aa-4534-b926-df1edb43a6f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x739,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,END QUESTIONNAIRE,15683
1,1701201650619,28/11/2023 20:00:50,1701201648894,-8,28/11/2023 12:00:48,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1600x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,BEGIN QUESTIONNAIRE,
2,1701201669495,28/11/2023 20:01:09,1701201667818,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum1,6
3,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum2,3
4,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum3,6
5,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum4,2
6,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum5,6
7,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum6,2
8,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum7,1
9,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum8,6
10,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum9,5
11,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum10,5
12,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum11,5
13,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum12,6
14,1701201669662,28/11/2023 20:01:09,1701201667819,-8,28/11/2023 12:01:07,132991,9,questionnaire-7hvz,,33279170,up6gtkom,9852775,,complete,,4ad0166b-812f-4429-aa8c-247fcb97a958,computer,Desktop or Laptop,Windows 10,Firefox 120.0,1600x900,1583x747,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,END QUESTIONNAIRE,18925
1,1701201673100,28/11/2023 20:01:13,1701201672973,-8,28/11/2023 12:01:12,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,BEGIN QUESTIONNAIRE,
2,1701201719906,28/11/2023 20:01:59,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum1,4
3,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum2,3
4,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum3,3
5,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum4,2
6,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum5,3
7,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum6,5
8,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum7,1
9,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum8,5
10,1701201720099,28/11/2023 20:02:00,1701201719813,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum9,5
11,1701201720099,28/11/2023 20:02:00,1701201719814,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum10,3
12,1701201720099,28/11/2023 20:02:00,1701201719814,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum11,3
13,1701201720099,28/11/2023 20:02:00,1701201719814,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,ZSum12,1
14,1701201720099,28/11/2023 20:02:00,1701201719814,-8,28/11/2023 12:01:59,132991,9,questionnaire-7hvz,,33279186,yzknlvbf,9852797,,complete,,6e12f717-1ef3-40ff-9138-38b6677bb4de,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1903x919,,,,Belief in a Zero-Sum Game Scale,2,FemaleBranch,Female_InOut,,No,END QUESTIONNAIRE,46841
1,1701201699253,28/11/2023 20:01:39,1701201698129,-5,28/11/2023 15:01:38,132991,9,questionnaire-7hvz,,33279200,81304it8,9852778,,complete,,42f20b6c-3f72-4f0c-a94f-62c629317ff1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1600x761,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,BEGIN QUESTIONNAIRE,
2,1701201721133,28/11/2023 20:02:01,1701201720066,-5,28/11/2023 15:02:00,132991,9,questionnaire-7hvz,,33279200,81304it8,9852778,,complete,,42f20b6c-3f72-4f0c-a94f-62c629317ff1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1583x761,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum1,3
3,1701201721257,28/11/2023 20:02:01,1701201720067,-5,28/11/2023 15:02:00,132991,9,questionnaire-7hvz,,33279200,81304it8,9852778,,complete,,42f20b6c-3f72-4f0c-a94f-62c629317ff1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1583x761,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum2,3
4,1701201721257,28/11/2023 20:02:01,1701201720068,-5,28/11/2023 15:02:00,132991,9,questionnaire-7hvz,,33279200,81304it8,9852778,,complete,,42f20b6c-3f72-4f0c-a94f-62c629317ff1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1583x761,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum3,2
5,1701201721257,28/11/2023 20:02:01,1701201720068,-5,28/11/2023 15:02:00,132991,9,questionnaire-7hvz,,33279200,81304it8,9852778,,complete,,42f20b6c-3f72-4f0c-a94f-62c629317ff1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1583x761,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum4,3
6,1701201721257,28/11/2023 20:02:01,1701201720068,-5,28/11/2023 15:02:00,132991,9,questionnaire-7hvz,,33279200,81304it8,9852778,,complete,,42f20b6c-3f72-4f0c-a94f-62c629317ff1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1583x761,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InOut,No,ZSum5,3
