Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Spreadsheet: Type,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
63,1701205876167,28/11/2023 21:11:16,1701180676167,-7,28/11/2023 07:11:16,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,12,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6001.465000000026,6000.574000000022,6001.465000000026,6001.465000000026,6000.574000000022,6001.465000000026,1,6001.465000000026,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A zombie emerges from the corner and swings its club.,<em><b>Jack</b> reflexively tried to grab the club and overpower the swing.,<em><b>Jack</b> successfully stops the blow. He decapitates the zombie in retaliation.,,<em><b>Jack</b> is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,7708.4,Jack,Out,2,STR,,,noah,,,,,Reward,7,4
64,1701205883867,28/11/2023 21:11:23,1701180683867,-7,28/11/2023 07:11:23,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,12,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7700.991000023845,7700.356000000029,7700.991000023845,7700.991000023845,7700.356000000029,7700.991000023845,1,7700.991000023845,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A zombie emerges from the corner and swings its club.,<em><b>Jack</b> reflexively tried to grab the club and overpower the swing.,<em><b>Jack</b> successfully stops the blow. He decapitates the zombie in retaliation.,,<em><b>Jack</b> is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,7708.4,Jack,Out,2,STR,,,noah,,,,,Reward,7,4
65,1701205886505,28/11/2023 21:11:26,1701180686505,-7,28/11/2023 07:11:26,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,12,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,2632.2390000000014,2616.2339999999967,2632.2390000000014,2632.2390000000014,2616.2339999999967,2632.2390000000014,1,2632.2390000000014,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>A zombie emerges from the corner and swings its club.,<em><b>Jack</b> reflexively tried to grab the club and overpower the swing.,<em><b>Jack</b> successfully stops the blow. He decapitates the zombie in retaliation.,,<em><b>Jack</b> is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,7708.4,Jack,Out,2,STR,,,noah,,,,,Punish,7,5
66,1701205893484,28/11/2023 21:11:33,1701180693484,-7,28/11/2023 07:11:33,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,12,Trial/Encounter,Punish,bufrmy,4,timedOut,,7001.501000047661,7000.459999999963,7001.501000047661,7001.501000047661,7000.459999999963,7001.501000047661,1,7001.501000047661,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A zombie emerges from the corner and swings its club.,<em><b>Jack</b> reflexively tried to grab the club and overpower the swing.,<em><b>Jack</b> successfully stops the blow. He decapitates the zombie in retaliation.,,<em><b>Jack</b> is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,7708.4,Jack,Out,2,STR,,,noah,,,,,Punish,7,5
67,1701205896484,28/11/2023 21:11:36,1701180696484,-7,28/11/2023 07:11:36,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,12,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.9410000238568,3000.04800000001,3000.9410000238568,3000.9410000238568,3000.04800000001,3000.9410000238568,1,3000.9410000238568,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A zombie emerges from the corner and swings its club.,<em><b>Jack</b> reflexively tried to grab the club and overpower the swing.,<em><b>Jack</b> successfully stops the blow. He decapitates the zombie in retaliation.,,<em><b>Jack</b> is unable to stop the attack before and suffers damage. He was able to decapitate the zombie in retaliation.,7708.4,Jack,Out,2,STR,,,noah,,,,,Punish,7,5
68,1701205902485,28/11/2023 21:11:42,1701180702485,-7,28/11/2023 07:11:42,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,13,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6001.692999976163,6000.189000000013,6001.692999976163,6001.692999976163,6000.189000000013,6001.692999976163,1,6001.692999976163,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A narrow wooden bridge connecting the entrance and exit sits over a vast pit.,<em><b>Jack</b> tethers themselves to a rope and walks across.,<em><b>Jack’s</b> rope is strong enough to successfully stabilize the bridge. He makes it across safely.,,"<em><b>Jack’s</b> rope is too loose, causing them to slip. He drops some valuables from his pack.",3626.3,Jack,Out,2,INT,,,noah,,,,,Punish,7,5
69,1701205906117,28/11/2023 21:11:46,1701180706117,-7,28/11/2023 07:11:46,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,13,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3633.603999999992,3632.646999999997,3633.603999999992,3633.603999999992,3632.646999999997,3633.603999999992,1,3633.603999999992,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A narrow wooden bridge connecting the entrance and exit sits over a vast pit.,<em><b>Jack</b> tethers themselves to a rope and walks across.,<em><b>Jack’s</b> rope is strong enough to successfully stabilize the bridge. He makes it across safely.,,"<em><b>Jack’s</b> rope is too loose, causing them to slip. He drops some valuables from his pack.",3626.3,Jack,Out,2,INT,,,noah,,,,,Punish,7,5
70,1701205910829,28/11/2023 21:11:50,1701180710829,-7,28/11/2023 07:11:50,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,13,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,4710.256999952311,4700.184000000008,4710.256999952311,4710.256999952311,4700.184000000008,4710.256999952311,1,4710.256999952311,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>A narrow wooden bridge connecting the entrance and exit sits over a vast pit.,<em><b>Jack</b> tethers themselves to a rope and walks across.,<em><b>Jack’s</b> rope is strong enough to successfully stabilize the bridge. He makes it across safely.,,"<em><b>Jack’s</b> rope is too loose, causing them to slip. He drops some valuables from his pack.",3626.3,Jack,Out,2,INT,,,noah,,,,,Punish,7,6
71,1701205917818,28/11/2023 21:11:57,1701180717818,-7,28/11/2023 07:11:57,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,13,Trial/Encounter,Punish,bufrmy,4,timedOut,,7001.572999952303,7000.619999999995,7001.572999952303,7001.572999952303,7000.619999999995,7001.572999952303,1,7001.572999952303,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A narrow wooden bridge connecting the entrance and exit sits over a vast pit.,<em><b>Jack</b> tethers themselves to a rope and walks across.,<em><b>Jack’s</b> rope is strong enough to successfully stabilize the bridge. He makes it across safely.,,"<em><b>Jack’s</b> rope is too loose, causing them to slip. He drops some valuables from his pack.",3626.3,Jack,Out,2,INT,,,noah,,,,,Punish,7,6
72,1701205920819,28/11/2023 21:12:00,1701180720819,-7,28/11/2023 07:12:00,139457,5,task-hng5,,33280520,lqv3j4do,9853263,,complete,,1e7eda56-4c70-40a4-a793-76736eecfaa2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1280x800,1232x678,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,13,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3001.853000047675,2999.8759999999893,3001.853000047675,3001.853000047675,2999.8759999999893,3001.853000047675,1,3001.853000047675,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A narrow wooden bridge connecting the entrance and exit sits over a vast pit.,<em><b>Jack</b> tethers themselves to a rope and walks across.,<em><b>Jack’s</b> rope is strong enough to successfully stabilize the bridge. He makes it across safely.,,"<em><b>Jack’s</b> rope is too loose, causing them to slip. He drops some valuables from his pack.",3626.3,Jack,Out,2,INT,,,noah,,,,,Punish,7,6
