Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1673632496254,13/01/2023 17:54:56,1673632495881,-5,13/01/2023 12:54:55,109726,5,questionnaire-7tdp,,26371096,BLIND,7784377,,complete,yutsau,3VAR3R6G1P1G1Q64ZOKXVKAK80XO83,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1377x793,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673632503051,13/01/2023 17:55:03,1673632502722,-5,13/01/2023 12:55:02,109726,5,questionnaire-7tdp,,26371096,BLIND,7784377,,complete,yutsau,3VAR3R6G1P1G1Q64ZOKXVKAK80XO83,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1377x793,,Check,1,No,raceCheck,4
3,1673632503197,13/01/2023 17:55:03,1673632502723,-5,13/01/2023 12:55:02,109726,5,questionnaire-7tdp,,26371096,BLIND,7784377,,complete,yutsau,3VAR3R6G1P1G1Q64ZOKXVKAK80XO83,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1377x793,,Check,1,No,genderCheck,2
4,1673632503197,13/01/2023 17:55:03,1673632502723,-5,13/01/2023 12:55:02,109726,5,questionnaire-7tdp,,26371096,BLIND,7784377,,complete,yutsau,3VAR3R6G1P1G1Q64ZOKXVKAK80XO83,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1377x793,,Check,1,No,END QUESTIONNAIRE,6842
1,1673632702404,13/01/2023 17:58:22,1673632702773,-5,13/01/2023 12:58:22,109726,5,questionnaire-7tdp,,26371173,BLIND,7784385,,complete,hcntyp,3D3VGR7TA0FXX6SEFZ65YY7E31PR3N,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673632724272,13/01/2023 17:58:44,1673632724478,-5,13/01/2023 12:58:44,109726,5,questionnaire-7tdp,,26371173,BLIND,7784385,,complete,hcntyp,3D3VGR7TA0FXX6SEFZ65YY7E31PR3N,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,,Check,1,No,raceCheck,4
3,1673632724445,13/01/2023 17:58:44,1673632724480,-5,13/01/2023 12:58:44,109726,5,questionnaire-7tdp,,26371173,BLIND,7784385,,complete,hcntyp,3D3VGR7TA0FXX6SEFZ65YY7E31PR3N,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,,Check,1,No,genderCheck,2
4,1673632724445,13/01/2023 17:58:44,1673632724480,-5,13/01/2023 12:58:44,109726,5,questionnaire-7tdp,,26371173,BLIND,7784385,,complete,hcntyp,3D3VGR7TA0FXX6SEFZ65YY7E31PR3N,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,,Check,1,No,END QUESTIONNAIRE,21707
1,1673632762806,13/01/2023 17:59:22,1673632762532,-6,13/01/2023 11:59:22,109726,5,questionnaire-7tdp,,26371194,BLIND,7784372,,complete,tdqdqk,3S06PH7KSR47MTVUAUX25GBDQHLD1E,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673632794251,13/01/2023 17:59:54,1673632793742,-6,13/01/2023 11:59:53,109726,5,questionnaire-7tdp,,26371194,BLIND,7784372,,complete,tdqdqk,3S06PH7KSR47MTVUAUX25GBDQHLD1E,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,raceCheck,1
3,1673632794881,13/01/2023 17:59:54,1673632793743,-6,13/01/2023 11:59:53,109726,5,questionnaire-7tdp,,26371194,BLIND,7784372,,complete,tdqdqk,3S06PH7KSR47MTVUAUX25GBDQHLD1E,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,genderCheck,female
4,1673632794881,13/01/2023 17:59:54,1673632793744,-6,13/01/2023 11:59:53,109726,5,questionnaire-7tdp,,26371194,BLIND,7784372,,complete,tdqdqk,3S06PH7KSR47MTVUAUX25GBDQHLD1E,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,END QUESTIONNAIRE,31211
