,0,1,2,3,4,5
0,0.2639676489730555,0.05554511062757582,0.009215015711026807,0.00277789009978978,-0.0008144151325126039,-0.010799169851810115
1,0.5553509321422072,0.043244906984274495,-0.0019954626824358933,-0.009645949743429706,5.228674829412666e-05,-0.045944498122794365
2,0.17749996164873105,0.09108113113241106,0.030620688778935288,-0.00021939308632791272,0.001859347815772544,0.001986447155180234
3,0.5363193534056157,-0.03777188080968851,-0.009062545212695557,0.002821605116135868,0.0008686013259908629,0.012568344768239285
4,0.43308925298754686,0.03752039796357506,-0.004068094237159734,-0.005182074297190125,0.0016493641446429438,0.005495930040169515
5,0.454358262952302,-0.010585565120509894,-0.00687336121799632,-0.008969757858699499,0.0006563033125676129,0.00562742286644514
6,0.5105312039727744,-0.0011973394195579092,0.009449895415791927,-0.01687525331179516,0.0004141226683054139,-0.008788515439540024
7,0.5205000232354776,0.05940153978384473,-0.008296230482105434,-0.005952445452788867,8.558325708909326e-05,0.003361236140249649
8,0.6446600614486581,0.001251258562726143,0.030786869378355994,-0.007289750211445681,-0.001403912634363391,-0.00841405602657653
9,0.2082816059213435,-0.01030817049694924,-0.03272611626631496,0.0029655914310680615,0.0018022586224863395,0.03004934999242476
10,0.1466660717698617,-0.08422353302540504,-0.02470319347392454,0.020488698213054754,0.0018393700961439885,0.03477769495184241
11,0.7285305439532787,0.010780461680023995,-0.004146451194873648,-0.006544753150081685,-0.0015780610647217596,-0.02622774131142352
12,0.6771475741568238,0.033013568100448,-0.02851083878042155,-0.015185657869952655,-0.0002985729670688178,-0.029693832658832287
13,0.3900183620231817,-0.06519938603826632,0.005237073498847034,0.008774660458042257,0.00041640750454718933,0.02558523248134453
14,0.627799453969103,0.07571319162687223,0.0043494614754475336,-0.012255893690114168,-0.001121006207416675,-0.048075559999310624
15,0.5477394202961288,0.0322538108013295,-0.001964933612890914,-0.00850639426726707,-0.001684435763000671,0.0025203917654044667
16,0.5001471411958782,0.07493685116315166,0.023442812431283898,-0.015020022456641153,0.0004321859080691215,-0.014453065664799713
17,0.525895753160688,-0.0005939243243311689,-0.023006739084438153,-0.015240642072208838,0.00012024053811553713,0.018465095120496326
18,0.4781941677830109,7.721694864437027e-05,-0.017412035903983863,-0.016862102429995907,0.0005988555830481255,-0.0025519158913576098
19,0.5029012118089548,0.056423810688623566,0.012886553967289677,-0.006837037226633671,0.0003546851316181196,0.005178097051375306
20,0.5201997132794293,0.02992214157589002,0.0009579495309635311,0.00024356084086678796,0.0005053621453520556,0.010579205305518246
21,0.5938033471230766,0.01648153025054915,0.0037432716720904122,-0.007860989509996315,-0.00010116619760186865,0.001897905602571096
22,0.41959787585027764,0.05631840911475356,0.033305469579059846,-0.005331072132687138,-0.0003582197673565671,0.02177326484899587
