,0,1,2,3,4,5
0,3.304452914377226,-0.7776315487860621,-0.12901021995437453,-0.03889046139705716,0.011401811855172366,0.151188377925341
1,-0.7749130499908973,-0.6054286977798407,0.027936477554102356,0.13504329640801604,-0.0007320144761216665,0.6432229737191205
2,4.515000536917763,-1.2751358358537563,-0.42868964290509437,0.003071503208591504,-0.026030869420819405,-0.02781026017252254
3,-0.5084709476786189,0.5288063313356375,0.12687563297773705,-0.0395024716259026,-0.012160418563875982,-0.17595682675535002
4,0.936750458174346,-0.5252855714900528,0.05695331932023503,0.07254904016066188,-0.023091098025005315,-0.07694302056237338
5,0.6389843186677728,0.14819791168713664,0.09622705705194678,0.1255766100217926,-0.009188246375950457,-0.07878392013023278
6,-0.1474368556188356,0.016762751873808854,-0.13229853582108694,0.23625354636513196,-0.00579771735627975,0.1230392161535601
7,-0.28700032529668523,-0.8316215569738274,0.11614722674947478,0.0833342363390436,-0.0011981655992512586,-0.04705730596349555
8,-2.025240860281209,-0.017517619878166628,-0.43101617129698433,0.10205650296023924,0.019654776881083483,0.11779678437207149
9,4.084057517101191,0.14431438695728754,0.45816562772840785,-0.04151828003495286,-0.025231620714812643,-0.4206908998939468
10,4.946674995221933,1.1791294623556687,0.34584470863494193,-0.2868417749827662,-0.02575118134602004,-0.48688772932579416
11,-3.199427615345895,-0.15092646352033637,0.05805031672823001,0.09162654410114392,0.022092854906100537,0.3671883783599294
12,-2.480066038195525,-0.4621899534062714,0.39915174292590094,0.2125992101793371,0.004180021538959284,0.4157136572236522
13,1.5397429316754547,0.9127914045357258,-0.07331902898385924,-0.12284524641259197,-0.0058297050636646475,-0.35819325473882424
14,-1.7891923555674345,-1.05998468277621,-0.06089246065626607,0.17158251166159771,0.01569408690382939,0.6730578399903486
15,-0.6683518841458019,-0.4515533512186153,0.027509070580472715,0.11908951974173887,0.023582100682005377,-0.03528548471566236
16,-0.0020599767422920254,-1.049115916284124,-0.328199374037975,0.21028031439297562,-0.006050602712971416,0.202342919307196
17,-0.36254054424963006,0.008314940540635309,0.3220943471821334,0.2133689890109231,-0.0016833675336215125,-0.25851133168694895
18,0.30528165103784954,-0.0010810372810216402,0.2437685026557737,0.23606943401994246,-0.008383978162677629,0.035726822479006166
19,-0.040616965325362894,-0.7899333496407318,-0.1804117555420573,0.09571852117287084,-0.004965591842657637,-0.07249335871925451
20,-0.28279598591200505,-0.418909982062463,-0.01341129343348983,-0.003409851772135552,-0.007075070034932718,-0.14810887427725639
21,-1.3132468597230689,-0.23074142350768959,-0.05240580340926661,0.11005385313994802,0.0014163267664222916,-0.02657067843599545
22,1.125629738096116,-0.7884577276065527,-0.4662765741068385,0.0746350098576197,0.005015076742987922,-0.3048257078859422
23,-2.2511418519112265,0.14147581755833363,0.20768729948603099,0.05958227990784684,0.0078885423947531,0.016533203158864338
24,-0.8126001059356904,0.16700052742874738,-0.16593949623430768,-0.08107650298903314,0.0022137192540939285,0.2646434969314662
25,1.5358690908071873,0.07100620546560238,0.30213163884177846,-0.07072885259379488,-0.01674792881083679,0.05396688052685941
26,0.8943494909040998,-0.29114344835138334,0.013470361306782091,-0.0622147843854328,0.010001228517630476,-0.012562100018307303
