Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: ,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
11,1682388964184,25/04/2023 02:16:04,1682374564184,-4,24/04/2023 18:16:04,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,1,Trial/Encounter,Reward,56azq1,4,continue,,3945.5009999821195,3933.1760000000068,3945.5009999821195,3945.5009999821195,3933.1760000000068,3945.5009999821195,1,0,3945.5009999821195,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,user,,,,,Reward,1,
12,1682388970243,25/04/2023 02:16:10,1682374570243,-4,24/04/2023 18:16:10,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3004.8810000059602,2999.8800000000047,3004.8810000059602,3004.8810000059602,2999.8800000000047,3004.8810000059602,1,0,3004.8810000059602,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,user,,,,,Reward,1,
13,1682388972152,25/04/2023 02:16:12,1682374572152,-4,24/04/2023 18:16:12,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1913.9009999821137,1900.2109999999957,1913.9009999821137,1913.9009999821137,1900.2109999999957,1913.9009999821137,1,0,1913.9009999821137,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Becky</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Becky</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Becky’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,,,,user,,,,,Reward,1,
14,1682388983173,25/04/2023 02:16:23,1682374583173,-4,24/04/2023 18:16:23,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6934.454000005964,6933.055999999997,6934.454000005964,6934.454000005964,6933.055999999997,6934.454000005964,1,0,6934.454000005964,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Becky</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Becky</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Becky’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,,,,user,,,,,Reward,1,
15,1682388988269,25/04/2023 02:16:28,1682374588269,-4,24/04/2023 18:16:28,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,5096.197999988086,5083.130000000005,5096.197999988086,5096.197999988086,5083.130000000005,5096.197999988086,1,0,5096.197999988086,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Becky</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Becky</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Becky’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,,,,user,,,,,Punish,1,1
16,1682388991385,25/04/2023 02:16:31,1682374591385,-4,24/04/2023 18:16:31,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,2,Trial/Encounter,Punish,bufrmy,4,continue,,3130.9679999940417,3117.0149999999994,3130.9679999940417,3130.9679999940417,3117.0149999999994,3130.9679999940417,1,0,3130.9679999940417,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Becky</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Becky</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Becky’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,,,,user,,,,,Punish,1,1
17,1682388998259,25/04/2023 02:16:38,1682374598259,-4,24/04/2023 18:16:38,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3003.9749999821215,2999.8800000000047,3003.9749999821215,3003.9749999821215,2999.8800000000047,3003.9749999821215,1,0,3003.9749999821215,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Becky</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Becky</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Becky’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,,,,user,,,,,Punish,1,1
18,1682389002020,25/04/2023 02:16:42,1682374602020,-4,24/04/2023 18:16:42,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3764.9949999880773,3750.152999999991,3764.9949999880773,3764.9949999880773,3750.152999999991,3764.9949999880773,1,0,3764.9949999880773,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Becky</b> attempts to rely on her intellect to solve the puzzle of the magical symbols.,<em><b>Becky</b> correctly identifies the sequence of tiles necessary to get across. She is showered by applause from the crowd.,,<em><b>Becky</b> repeatedly steps on incorrect tiles but manages to make it across. She loses some valuables from his pack to the tar-like substance.,4783.5,,,,user,,,,,Punish,1,1
19,1682389009039,25/04/2023 02:16:49,1682374609039,-4,24/04/2023 18:16:49,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4784.531999982122,4783.142000000007,4784.531999982122,4784.531999982122,4783.142000000007,4784.531999982122,1,0,4784.531999982122,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Becky</b> attempts to rely on her intellect to solve the puzzle of the magical symbols.,<em><b>Becky</b> correctly identifies the sequence of tiles necessary to get across. She is showered by applause from the crowd.,,<em><b>Becky</b> repeatedly steps on incorrect tiles but manages to make it across. She loses some valuables from his pack to the tar-like substance.,4783.5,,,,user,,,,,Punish,1,1
20,1682389012272,25/04/2023 02:16:52,1682374612272,-4,24/04/2023 18:16:52,131186,3,task-2zn7,,29070460,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-gender,WhiteMale_OutGrp_Gender,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3232.2899999880756,3216.7929999999906,3232.2899999880756,3232.2899999880756,3216.7929999999906,3232.2899999880756,1,0,3232.2899999880756,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Becky</b> attempts to rely on her intellect to solve the puzzle of the magical symbols.,<em><b>Becky</b> correctly identifies the sequence of tiles necessary to get across. She is showered by applause from the crowd.,,<em><b>Becky</b> repeatedly steps on incorrect tiles but manages to make it across. She loses some valuables from his pack to the tar-like substance.,4783.5,,,,user,,,,,Reward,2,1
