Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
1,1682377695782,24/04/2023 23:08:15,1682377695840,-4,24/04/2023 19:08:15,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,BEGIN QUESTIONNAIRE,
2,1682377719826,24/04/2023 23:08:39,1682377719924,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS1-RS,7
3,1682377720005,24/04/2023 23:08:40,1682377719925,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS2,2
4,1682377720005,24/04/2023 23:08:40,1682377719925,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS3,1
5,1682377720005,24/04/2023 23:08:40,1682377719926,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS4-RS,7
6,1682377720005,24/04/2023 23:08:40,1682377719926,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS5,3
7,1682377720005,24/04/2023 23:08:40,1682377719926,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS6,4
8,1682377720005,24/04/2023 23:08:40,1682377719926,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS7,2
9,1682377720005,24/04/2023 23:08:40,1682377719926,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS8-RS,2
10,1682377720005,24/04/2023 23:08:40,1682377719926,-4,24/04/2023 19:08:39,131169,4,questionnaire-cfn1,,29072168,BLIND,8657493,,complete,,2c7d0f35-bd74-4f4e-8394-893a0f940422,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x754,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,END QUESTIONNAIRE,24086
1,1682377748241,24/04/2023 23:09:08,1682377747276,-5,24/04/2023 18:09:07,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1365x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682377784388,24/04/2023 23:09:44,1682377783462,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS1-RS,1
3,1682377784676,24/04/2023 23:09:44,1682377783465,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS2,7
4,1682377784676,24/04/2023 23:09:44,1682377783466,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS3,5
5,1682377784676,24/04/2023 23:09:44,1682377783467,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS4-RS,1
6,1682377784676,24/04/2023 23:09:44,1682377783467,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS5,7
7,1682377784676,24/04/2023 23:09:44,1682377783468,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS6,7
8,1682377784676,24/04/2023 23:09:44,1682377783468,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS7,7
9,1682377784676,24/04/2023 23:09:44,1682377783469,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS8-RS,1
10,1682377784676,24/04/2023 23:09:44,1682377783469,-5,24/04/2023 18:09:43,131169,4,questionnaire-cfn1,,29072185,BLIND,8657480,,complete,,aa941d7c-9960-433b-af39-0945483d5d69,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1024x768,1342x833,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,36193
1,1682378091090,24/04/2023 23:14:51,1682378093413,-4,24/04/2023 19:14:53,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682378115314,24/04/2023 23:15:15,1682378117653,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS1-RS,1
3,1682378115573,24/04/2023 23:15:15,1682378117654,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS2,7
4,1682378115573,24/04/2023 23:15:15,1682378117654,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS3,7
5,1682378115573,24/04/2023 23:15:15,1682378117655,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS4-RS,1
6,1682378115573,24/04/2023 23:15:15,1682378117655,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS5,7
7,1682378115573,24/04/2023 23:15:15,1682378117655,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS6,7
8,1682378115573,24/04/2023 23:15:15,1682378117655,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS7,7
9,1682378115573,24/04/2023 23:15:15,1682378117655,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS8-RS,1
10,1682378115573,24/04/2023 23:15:15,1682378117655,-4,24/04/2023 19:15:17,131169,4,questionnaire-cfn1,,29072256,BLIND,8657500,,complete,,bb7595ae-0780-4fa5-bfaf-542323bcf193,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x731,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,END QUESTIONNAIRE,24242
1,1682378222833,24/04/2023 23:17:02,1682378222245,-5,24/04/2023 18:17:02,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1366x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682378318973,24/04/2023 23:18:38,1682378318422,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS1-RS,2
3,1682378319120,24/04/2023 23:18:39,1682378318424,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS2,7
4,1682378319120,24/04/2023 23:18:39,1682378318424,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS3,2
5,1682378319120,24/04/2023 23:18:39,1682378318424,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS4-RS,2
6,1682378319120,24/04/2023 23:18:39,1682378318425,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS5,7
7,1682378319120,24/04/2023 23:18:39,1682378318425,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS6,7
8,1682378319120,24/04/2023 23:18:39,1682378318425,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS7,7
9,1682378319120,24/04/2023 23:18:39,1682378318425,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS8-RS,5
10,1682378319120,24/04/2023 23:18:39,1682378318426,-5,24/04/2023 18:18:38,131169,4,questionnaire-cfn1,,29072284,BLIND,8657505,,complete,,01a857cf-2e30-4bff-8b4d-95f9341b634f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1366x768,1349x625,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,96181
1,1682378632292,24/04/2023 23:23:52,1682378631721,-5,24/04/2023 18:23:51,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,BEGIN QUESTIONNAIRE,
2,1682378649702,24/04/2023 23:24:09,1682378649176,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS1-RS,2
3,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS2,6
4,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS3,4
5,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS4-RS,2
6,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS5,5
7,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS6,5
8,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS7,6
9,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,MIBI_CS8-RS,2
10,1682378649867,24/04/2023 23:24:09,1682378649177,-5,24/04/2023 18:24:09,131169,4,questionnaire-cfn1,,29072344,BLIND,8657536,,complete,,378fe6f6-0b55-4d09-ae37-6725914953ef,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1536x864,1381x698,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-gender,No,END QUESTIONNAIRE,17456
1,1682378826030,24/04/2023 23:27:06,1682378825839,-5,24/04/2023 18:27:05,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1366x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682378869786,24/04/2023 23:27:49,1682378869594,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS1-RS,1
3,1682378870001,24/04/2023 23:27:50,1682378869599,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS2,7
4,1682378870001,24/04/2023 23:27:50,1682378869600,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS3,7
5,1682378870001,24/04/2023 23:27:50,1682378869600,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS4-RS,1
6,1682378870001,24/04/2023 23:27:50,1682378869601,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS5,7
7,1682378870001,24/04/2023 23:27:50,1682378869601,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS6,7
8,1682378870001,24/04/2023 23:27:50,1682378869602,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS7,7
9,1682378870001,24/04/2023 23:27:50,1682378869603,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,MIBI_CS8-RS,4
10,1682378870001,24/04/2023 23:27:50,1682378869603,-5,24/04/2023 18:27:49,131169,4,questionnaire-cfn1,,29072394,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,43764
1,1682378858745,24/04/2023 23:27:38,1682378862580,-7,24/04/2023 16:27:42,131169,4,questionnaire-cfn1,,29072402,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1863x969,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682378902913,24/04/2023 23:28:22,1682378906785,-7,24/04/2023 16:28:26,131169,4,questionnaire-cfn1,,29072402,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1846x969,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS1-RS,5
3,1682378903229,24/04/2023 23:28:23,1682378906787,-7,24/04/2023 16:28:26,131169,4,questionnaire-cfn1,,29072402,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1846x969,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997 (Clone)",1,Condition_InOut-both,No,MIBI_CS2,5
