Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: ,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
15,1682389042322,25/04/2023 02:17:22,1682374642322,-4,24/04/2023 18:17:22,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3005.56000000074,3000.3209999999963,3005.56000000074,3005.56000000074,3000.3209999999963,3005.56000000074,1,0,3005.56000000074,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Spencer</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Spencer</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Spencer’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,J,,,,,Reward,1,1
16,1682389044872,25/04/2023 02:17:24,1682374644872,-4,24/04/2023 18:17:24,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,2555.023000000001,2548.078999999998,2555.023000000001,2555.023000000001,2548.078999999998,2555.023000000001,1,0,2555.023000000001,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Spencer</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Spencer</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Spencer’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,J,,,,,Reward,1,1
17,1682389052316,25/04/2023 02:17:32,1682374652316,-4,24/04/2023 18:17:32,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3001.6849999999977,2999.993000000002,3001.6849999999977,3001.6849999999977,2999.993000000002,3001.6849999999977,1,0,3001.6849999999977,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Spencer</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Spencer</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Spencer’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,J,,,,,Reward,1,1
18,1682389058316,25/04/2023 02:17:38,1682374658316,-4,24/04/2023 18:17:38,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6001.1919999999955,5999.706999999995,6001.1919999999955,6001.1919999999955,5999.706999999995,6001.1919999999955,1,0,6001.1919999999955,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Spencer</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Spencer</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Spencer</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,J,,,,,Reward,1,1
19,1682389063100,25/04/2023 02:17:43,1682374663100,-4,24/04/2023 18:17:43,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4785.3849999985105,4784.866999999998,4785.3849999985105,4785.3849999985105,4784.866999999998,4785.3849999985105,1,0,4785.3849999985105,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Spencer</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Spencer</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Spencer</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,J,,,,,Reward,1,1
20,1682389066548,25/04/2023 02:17:46,1682374666548,-4,24/04/2023 18:17:46,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3447.317999999257,3444.350000000006,3447.317999999257,3447.317999999257,3444.350000000006,3447.317999999257,1,0,3447.317999999257,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Spencer</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Spencer</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Spencer</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,J,,,,,Reward,2,1
21,1682389068528,25/04/2023 02:17:48,1682374668528,-4,24/04/2023 18:17:48,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,3,Trial/Encounter,Reward,56azq1,4,continue,,1984.1679999985063,1979.176999999996,1984.1679999985063,1984.1679999985063,1979.176999999996,1984.1679999985063,1,0,1984.1679999985063,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Spencer</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Spencer</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Spencer</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,J,,,,,Reward,2,1
22,1682389076546,25/04/2023 02:17:56,1682374676546,-4,24/04/2023 18:17:56,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3002.567999998515,3001.189000000013,3002.567999998515,3002.567999998515,3001.189000000013,3002.567999998515,1,0,3002.567999998515,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Spencer</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Spencer</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Spencer</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,J,,,,,Reward,2,1
23,1682389082545,25/04/2023 02:18:02,1682374682545,-4,24/04/2023 18:18:02,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6000.678999999247,5998.671000000002,6000.678999999247,6000.678999999247,5998.671000000002,6000.678999999247,1,0,6000.678999999247,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Jack</b> leaps at the ogre, trying to land a killing blow.","<em><b>Jack</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Jack</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,J,,,,,Reward,2,1
24,1682389085857,25/04/2023 02:18:05,1682374685857,-4,24/04/2023 18:18:05,131186,3,task-2g93,,29070596,BLIND,8657300,,complete,,f5cd1fbe-fa14-4407-8884-138e16f9a0d8,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1920x979,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,WhiteMale_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3314.30799999999,3312.7999999999884,3314.30799999999,3314.30799999999,3312.7999999999884,3314.30799999999,1,0,3314.30799999999,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Jack</b> leaps at the ogre, trying to land a killing blow.","<em><b>Jack</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Jack</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,J,,,,,Reward,2,1
