Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: ,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
70,1682389302668,25/04/2023 02:21:42,1682374902668,-4,24/04/2023 18:21:42,131186,3,task-ykpr,,29070502,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1360x768,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,ScenarioEnd,LoadingScreen,3vdbbm,3,response,40-60,9025.694000011892,9015.080999999947,9025.694000011892,9025.694000011892,9015.080999999947,9025.694000011892,1,0,9025.694000011892,0,0,,Click Response,P1-40_P2-60,4,object-131,ScenarioEnd,Jack,Aisha,,,,,,,,,,,Joe,,,,,Reward,7,5
71,1682389302673,25/04/2023 02:21:42,1682374902673,-4,24/04/2023 18:21:42,131186,3,task-ykpr,,29070502,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1360x768,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,ScenarioEnd,LoadingScreen,3vdbbm,3,continue,,9030.694000011892,9015.080999999947,9030.694000011892,9030.694000011892,9015.080999999947,9030.694000011892,1,0,9030.694000011892,0,0,,Click To Continue,P1-40_P2-60,4,object-131,ScenarioEnd,Jack,Aisha,,,,,,,,,,,Joe,,,,,Reward,7,5
72,1682389302674,25/04/2023 02:21:42,1682374902674,-4,24/04/2023 18:21:42,131186,3,task-ykpr,,29070502,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1360x768,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1682399746376,25/04/2023 05:15:46,1682374546376,-7,24/04/2023 15:15:46,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1682399758826,25/04/2023 05:15:58,1682374558826,-7,24/04/2023 15:15:58,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,Instructions,Instructions,cdub9g,1,response,Next,12387.92,12383.3,12387.92,12387.92,12383.3,12387.92,1,0,12387.92,0,0,,Click Response,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,
3,1682399765457,25/04/2023 05:16:05,1682374565457,-7,24/04/2023 15:16:05,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,Instructions,Name,nn5ntg,2,response,Mark,2183.34,3000,3014.959999999999,2183.34,3000,3014.959999999999,1,0,2183.34,831.619999999999,0,pName,Single Text Entry,ParticipantName,2,object-22,Instructions,,,,,,,,,,,,,Mark,,,,,,,
4,1682399767440,25/04/2023 05:16:07,1682374567440,-7,24/04/2023 15:16:07,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,Instructions,Delay,7riscs,3,timedOut,,2000.9599999999991,2000,2000.9599999999991,2000.9599999999991,2000,2000.9599999999991,1,0,2000.9599999999991,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,,Mark,,,,,,,
5,1682399782440,25/04/2023 05:16:22,1682374582440,-7,24/04/2023 15:16:22,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,LoadingScreen,LoadScreen,95pybm,1,timedOut,,15000,15000,15000,15000,15000,15000,1,0,15000,0,0,,Time Limit,screen,0,screen,LoadingScreen,Jack,Aisha,,,,,,,,,,,Mark,,,,,,,
6,1682399787399,25/04/2023 05:16:27,1682374587399,-7,24/04/2023 15:16:27,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,LoadingScreen,LoadingComplete,zy7h74,2,continue,,4959.959999999999,4950,4959.959999999999,4959.959999999999,4950,4959.959999999999,1,0,4959.959999999999,0,0,,Click To Continue,Continue Button,2,object-59,LoadingScreen,Jack,Aisha,,,,,,,,,,,Mark,,,,,,,
7,1682399799390,25/04/2023 05:16:39,1682374599390,-7,24/04/2023 15:16:39,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,ScenarioIntro,ScenarioIntro,ghavr7,1,timedOut,,12000.96,12000,12000.96,12000.96,12000,12000.96,1,0,12000.96,0,0,,Time Limit,screen,0,screen,ScenarioIntro,,,<em>Two traveling adventurers decide to enter a local tournament at a colosseum. The Gauntlet of Trials is a renowned and immensely challenging set of enemies and puzzles. The duo will need to rely on their strength and intelligence to make it through unharmed. Each adventurer will be rewarded proportional to performance.,,,,,,,,,,Mark,,,,,,,
8,1682399805389,25/04/2023 05:16:45,1682374605389,-7,24/04/2023 15:16:45,131186,3,task-ykpr,,29070590,BLIND,8657294,,complete,,b08337e2-11b8-40f9-a6be-6c0b695e290a,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1680x1050,1680x925,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-both,WhiteMale_OutGrp_Both,1,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6000.959999999999,6000,6000.959999999999,6000.959999999999,6000,6000.959999999999,1,0,6000.959999999999,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Mark,,,,,,,
