Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
5,1682375042136,24/04/2023 22:24:02,1682375035593,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_PlayAgain,Spencer
6,1682375042136,24/04/2023 22:24:02,1682375035593,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_PlayFeeling,I think Deshawn should make better decisions in certain scenarios
7,1682375042136,24/04/2023 22:24:02,1682375035594,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_PlayDecisions,Deshawn at first didn't but made up for it toward the end.
8,1682375042136,24/04/2023 22:24:02,1682375035594,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,Debriefing,Yes
9,1682375042136,24/04/2023 22:24:02,1682375035594,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,Debriefing-quantised,1
10,1682375042136,24/04/2023 22:24:02,1682375035594,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,Feedback,N/A
11,1682375042136,24/04/2023 22:24:02,1682375035594,-4,24/04/2023 18:23:55,131169,4,questionnaire-g2vi,,29070813,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,Exit Questions / Debriefing,2,Condition_InOut-race,No,END QUESTIONNAIRE,106214
1,1682374972458,24/04/2023 22:22:52,1682374971976,-5,24/04/2023 17:22:51,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682375054443,24/04/2023 22:24:14,1682375053999,-5,24/04/2023 17:24:13,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ImmsersionSlider,6
3,1682375054582,24/04/2023 22:24:14,1682375054000,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_Immersion,Images
4,1682375054582,24/04/2023 22:24:14,1682375054000,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_SettingCheck,A land with creatures
5,1682375054582,24/04/2023 22:24:14,1682375054000,-5,24/04/2023 17:24:14,131169,4,questionnaire-g2vi,,29070835,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,Exit Questions / Debriefing,2,Condition_InOut-race,No,ExitQ_PlayAgain,DeShawn
