Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
4,1682378914032,24/04/2023 23:28:34,1682378913581,-5,24/04/2023 18:28:33,131169,4,questionnaire-n4qg,,29072405,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD3,2
5,1682378914032,24/04/2023 23:28:34,1682378913583,-5,24/04/2023 18:28:33,131169,4,questionnaire-n4qg,,29072405,BLIND,8657534,,complete,,068300ce-1592-42bc-bbfc-52d9de57cdbe,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,1366x768,1351x768,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,END QUESTIONNAIRE,40970
1,1682378905336,24/04/2023 23:28:25,1682378909169,-7,24/04/2023 16:28:29,131169,4,questionnaire-n4qg,,29072411,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1863x969,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682378939236,24/04/2023 23:28:59,1682378943133,-7,24/04/2023 16:29:03,131169,4,questionnaire-n4qg,,29072411,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1863x969,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD1,7
3,1682378939405,24/04/2023 23:28:59,1682378943135,-7,24/04/2023 16:29:03,131169,4,questionnaire-n4qg,,29072411,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1863x969,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD2,7
4,1682378939405,24/04/2023 23:28:59,1682378943135,-7,24/04/2023 16:29:03,131169,4,questionnaire-n4qg,,29072411,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1863x969,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD3,7
5,1682378939405,24/04/2023 23:28:59,1682378943135,-7,24/04/2023 16:29:03,131169,4,questionnaire-n4qg,,29072411,BLIND,8657481,,complete,,a4b1e5aa-1b37-4e64-bbe6-6b19ce9ec99f,computer,Desktop or Laptop,Windows 10,Edge 112.0.0.0,1920x1080,1863x969,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,END QUESTIONNAIRE,33966
1,1682399286750,25/04/2023 05:08:06,1682399275478,-4,25/04/2023 01:07:55,131169,4,questionnaire-n4qg,,29075047,BLIND,8658536,,complete,,cc3dd9d2-6b0f-4d9f-b572-1dff904ceaea,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1920x1080,1879x970,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682399306886,25/04/2023 05:08:26,1682399295665,-4,25/04/2023 01:08:15,131169,4,questionnaire-n4qg,,29075047,BLIND,8658536,,complete,,cc3dd9d2-6b0f-4d9f-b572-1dff904ceaea,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1920x1080,1879x970,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD1,6
3,1682399307004,25/04/2023 05:08:27,1682399295667,-4,25/04/2023 01:08:15,131169,4,questionnaire-n4qg,,29075047,BLIND,8658536,,complete,,cc3dd9d2-6b0f-4d9f-b572-1dff904ceaea,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1920x1080,1879x970,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD2,6
4,1682399307004,25/04/2023 05:08:27,1682399295667,-4,25/04/2023 01:08:15,131169,4,questionnaire-n4qg,,29075047,BLIND,8658536,,complete,,cc3dd9d2-6b0f-4d9f-b572-1dff904ceaea,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1920x1080,1879x970,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD3,6
5,1682399307004,25/04/2023 05:08:27,1682399295667,-4,25/04/2023 01:08:15,131169,4,questionnaire-n4qg,,29075047,BLIND,8658536,,complete,,cc3dd9d2-6b0f-4d9f-b572-1dff904ceaea,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1920x1080,1879x970,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,END QUESTIONNAIRE,20189
1,1682417170776,25/04/2023 10:06:10,1682417167635,-7,25/04/2023 03:06:07,131169,4,questionnaire-n4qg,,29081433,BLIND,8660226,,complete,,682a721b-3fd4-444f-b262-88ea36c65d66,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682417188838,25/04/2023 10:06:28,1682417185769,-7,25/04/2023 03:06:25,131169,4,questionnaire-n4qg,,29081433,BLIND,8660226,,complete,,682a721b-3fd4-444f-b262-88ea36c65d66,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x649,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD1,6
3,1682417189715,25/04/2023 10:06:29,1682417185772,-7,25/04/2023 03:06:25,131169,4,questionnaire-n4qg,,29081433,BLIND,8660226,,complete,,682a721b-3fd4-444f-b262-88ea36c65d66,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x649,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD2,5
4,1682417189715,25/04/2023 10:06:29,1682417185772,-7,25/04/2023 03:06:25,131169,4,questionnaire-n4qg,,29081433,BLIND,8660226,,complete,,682a721b-3fd4-444f-b262-88ea36c65d66,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x649,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,PGRD3,5
5,1682417189715,25/04/2023 10:06:29,1682417185773,-7,25/04/2023 03:06:25,131169,4,questionnaire-n4qg,,29081433,BLIND,8660226,,complete,,682a721b-3fd4-444f-b262-88ea36c65d66,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x649,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-race,No,END QUESTIONNAIRE,18138
