Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: ,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
68,1682389348926,25/04/2023 02:22:28,1682374948926,-4,24/04/2023 18:22:28,131186,3,task-sbxy,,29070616,BLIND,8657288,,complete,,ebdd2006-8b17-4f35-83f0-3478bf673a36,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1616x909,1616x909,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,ScenarioEnd,ScenarioEnd,r2vs1v,1,continue,,2745.670999998518,2729.206999999995,2745.670999998518,2745.670999998518,2729.206999999995,2745.670999998518,1,0,2745.670999998518,0,0,,Click To Continue,Continue Button,2,object-139,ScenarioEnd,Jack,Jamal,,,,,,,,,,,James,,,,,Punish,7,5
69,1682389367697,25/04/2023 02:22:47,1682374967697,-4,24/04/2023 18:22:47,131186,3,task-sbxy,,29070616,BLIND,8657288,,complete,,ebdd2006-8b17-4f35-83f0-3478bf673a36,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1616x909,1616x909,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,ScenarioEnd,Dictator_Inst,e8yxss,2,continue,,18788.263999995543,18783.243000000017,18788.263999995543,18788.263999995543,18783.243000000017,18788.263999995543,1,0,18788.263999995543,0,0,,Click To Continue,Continue Button,2,object-124,ScenarioEnd,Jack,Jamal,,,,,,,,,,,James,,,,,Punish,7,5
70,1682389382068,25/04/2023 02:23:02,1682374982068,-4,24/04/2023 18:23:02,131186,3,task-sbxy,,29070616,BLIND,8657288,,complete,,ebdd2006-8b17-4f35-83f0-3478bf673a36,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1616x909,1616x909,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,ScenarioEnd,LoadingScreen,3vdbbm,3,response,40-60,14375.220999998506,14371.402999999991,14375.220999998506,14375.220999998506,14371.402999999991,14375.220999998506,1,0,14375.220999998506,0,0,,Click Response,P1-40_P2-60,4,object-131,ScenarioEnd,Jack,Jamal,,,,,,,,,,,James,,,,,Punish,7,5
71,1682389382092,25/04/2023 02:23:02,1682374982092,-4,24/04/2023 18:23:02,131186,3,task-sbxy,,29070616,BLIND,8657288,,complete,,ebdd2006-8b17-4f35-83f0-3478bf673a36,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1616x909,1616x909,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,ScenarioEnd,LoadingScreen,3vdbbm,3,continue,,14388.065000000002,14371.402999999991,14388.065000000002,14388.065000000002,14371.402999999991,14388.065000000002,1,0,14388.065000000002,0,0,,Click To Continue,P1-40_P2-60,4,object-131,ScenarioEnd,Jack,Jamal,,,,,,,,,,,James,,,,,Punish,7,5
72,1682389382096,25/04/2023 02:23:02,1682374982096,-4,24/04/2023 18:23:02,131186,3,task-sbxy,,29070616,BLIND,8657288,,complete,,ebdd2006-8b17-4f35-83f0-3478bf673a36,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1616x909,1616x909,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1682388985212,25/04/2023 02:16:25,1682374585212,-4,24/04/2023 18:16:25,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1682389001757,25/04/2023 02:16:41,1682374601757,-4,24/04/2023 18:16:41,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Instructions,Instructions,cdub9g,1,timedOut,,16017.508000017882,16002.588,16017.508000017882,16017.508000017882,16002.588,16017.508000017882,1,0,16017.508000017882,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,,,,,,,,,
3,1682389005699,25/04/2023 02:16:45,1682374605699,-4,24/04/2023 18:16:45,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Instructions,Name,nn5ntg,2,response,Raven,2531.2479999999996,3946.6800000000003,3958.020000011922,2531.2479999999996,3946.6800000000003,3958.020000011922,1,0,2531.2479999999996,1426.7720000119225,0,pName,Single Text Entry,ParticipantName,2,object-22,Instructions,,,,,,,,,,,,,Raven,,,,,,,
4,1682389007685,25/04/2023 02:16:47,1682374607685,-4,24/04/2023 18:16:47,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Instructions,Delay,7riscs,3,timedOut,,1999.5400000000009,1998.2710000000006,1999.5400000000009,1999.5400000000009,1998.2710000000006,1999.5400000000009,1,0,1999.5400000000009,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,,Raven,,,,,,,
5,1682389022690,25/04/2023 02:17:02,1682374622690,-4,24/04/2023 18:17:02,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,LoadingScreen,LoadScreen,95pybm,1,timedOut,,15005.569000011921,15003.559999999998,15005.569000011921,15005.569000011921,15003.559999999998,15005.569000011921,1,0,15005.569000011921,0,0,,Time Limit,screen,0,screen,LoadingScreen,Jack,Jamal,,,,,,,,,,,Raven,,,,,,,
6,1682389024459,25/04/2023 02:17:04,1682374624459,-4,24/04/2023 18:17:04,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,LoadingScreen,LoadingComplete,zy7h74,2,continue,,1772.109000005963,1765.1540000000023,1772.109000005963,1772.109000005963,1765.1540000000023,1772.109000005963,1,0,1772.109000005963,0,0,,Click To Continue,Continue Button,2,object-59,LoadingScreen,Jack,Jamal,,,,,,,,,,,Raven,,,,,,,
7,1682389029719,25/04/2023 02:17:09,1682374629719,-4,24/04/2023 18:17:09,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,ScenarioIntro,ScenarioIntro,ghavr7,1,response,Next,5262.056000000004,5245.404000000002,5262.056000000004,5262.056000000004,5245.404000000002,5262.056000000004,1,0,5262.056000000004,0,0,,Click Response,Continue Button,2,object-62,ScenarioIntro,,,<em>Two traveling adventurers decide to enter a local tournament at a colosseum. The Gauntlet of Trials is a renowned and immensely challenging set of enemies and puzzles. The duo will need to rely on their strength and intelligence to make it through unharmed. Each adventurer will be rewarded proportional to performance.,,,,,,,,,,Raven,,,,,,,
8,1682389040276,25/04/2023 02:17:20,1682374640276,-4,24/04/2023 18:17:20,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3817.887999999999,3813.3559999999998,3817.887999999999,3817.887999999999,3813.3559999999998,3817.887999999999,1,0,3817.887999999999,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Raven,,,,,,,
9,1682389049149,25/04/2023 02:17:29,1682374649149,-4,24/04/2023 18:17:29,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6696.00400000596,6694.18,6696.00400000596,6696.00400000596,6694.18,6696.00400000596,1,0,6696.00400000596,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Raven,,,,,,,
10,1682389058611,25/04/2023 02:17:38,1682374658611,-4,24/04/2023 18:17:38,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,9456.523999994039,9441.755999999994,9456.523999994039,9456.523999994039,9441.755999999994,9456.523999994039,1,0,9456.523999994039,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Raven,,,,,Reward,1,
11,1682389061309,25/04/2023 02:17:41,1682374661309,-4,24/04/2023 18:17:41,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Trial/Encounter,Reward,56azq1,4,continue,,2719.668000000005,2714.300000000003,2719.668000000005,2719.668000000005,2714.300000000003,2719.668000000005,1,0,2719.668000000005,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Raven,,,,,Reward,1,
12,1682389067235,25/04/2023 02:17:47,1682374667235,-4,24/04/2023 18:17:47,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,1,Trial/Encounter,trialEnd,olwm64,5,continue,,1651.8519999940327,1648.5689999999886,1651.8519999940327,1651.8519999940327,1648.5689999999886,1651.8519999940327,1,0,1651.8519999940327,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Raven,,,,,Reward,1,
13,1682389069644,25/04/2023 02:17:49,1682374669644,-4,24/04/2023 18:17:49,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2412.782999994044,2397.9140000000043,2412.782999994044,2412.782999994044,2397.9140000000043,2412.782999994044,1,0,2412.782999994044,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Raven,,,,,Reward,1,
14,1682389080155,25/04/2023 02:18:00,1682374680155,-4,24/04/2023 18:18:00,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6929.142000017877,6927.322999999989,6929.142000017877,6929.142000017877,6927.322999999989,6929.142000017877,1,0,6929.142000017877,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Raven,,,,,Reward,1,
15,1682389085140,25/04/2023 02:18:05,1682374685140,-4,24/04/2023 18:18:05,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,4980.819000017887,4978.9619999999995,4980.819000017887,4980.819000017887,4978.9619999999995,4980.819000017887,1,0,4980.819000017887,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Raven,,,,,Punish,1,1
16,1682389086725,25/04/2023 02:18:06,1682374686725,-4,24/04/2023 18:18:06,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,2,Trial/Encounter,Punish,bufrmy,4,continue,,1592.256999994046,1581.9809999999998,1592.256999994046,1592.256999994046,1581.9809999999998,1592.256999994046,1,0,1592.256999994046,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Raven,,,,,Punish,1,1
17,1682389095126,25/04/2023 02:18:15,1682374695126,-4,24/04/2023 18:18:15,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,2999.3689999940398,2997.4100000000035,2999.3689999940398,2999.3689999940398,2997.4100000000035,2999.3689999940398,1,0,2999.3689999940398,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Raven,,,,,Punish,1,1
18,1682389099180,25/04/2023 02:18:19,1682374699180,-4,24/04/2023 18:18:19,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,4056.8589999999967,4046.478000000003,4056.8589999999967,4056.8589999999967,4046.478000000003,4056.8589999999967,1,0,4056.8589999999967,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Raven,,,,,Punish,1,1
19,1682389105899,25/04/2023 02:18:25,1682374705899,-4,24/04/2023 18:18:25,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4780.474000005954,4779.185999999987,4780.474000005954,4780.474000005954,4779.185999999987,4780.474000005954,1,0,4780.474000005954,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Raven,,,,,Punish,1,1
20,1682389111991,25/04/2023 02:18:31,1682374711991,-4,24/04/2023 18:18:31,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,6088.987999994046,6077.9800000000105,6088.987999994046,6088.987999994046,6077.9800000000105,6088.987999994046,1,0,6088.987999994046,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Raven,,,,,Reward,2,1
21,1682389113868,25/04/2023 02:18:33,1682374713868,-4,24/04/2023 18:18:33,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,3,Trial/Encounter,Reward,56azq1,4,continue,,1891.9079999999958,1881.744000000006,1891.9079999999958,1891.9079999999958,1881.744000000006,1891.9079999999958,1,0,1891.9079999999958,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Raven,,,,,Reward,2,1
22,1682389121969,25/04/2023 02:18:41,1682374721969,-4,24/04/2023 18:18:41,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,2998.997000000003,2997.404999999999,2998.997000000003,2998.997000000003,2997.404999999999,2998.997000000003,1,0,2998.997000000003,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Raven,,,,,Reward,2,1
23,1682389125901,25/04/2023 02:18:45,1682374725901,-4,24/04/2023 18:18:45,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3933.7920000178856,3929.9370000000054,3933.7920000178856,3933.7920000178856,3929.9370000000054,3933.7920000178856,1,0,3933.7920000178856,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Jack</b> leaps at the ogre, trying to land a killing blow.","<em><b>Jack</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Jack</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Raven,,,,,Reward,2,1
24,1682389131277,25/04/2023 02:18:51,1682374731277,-4,24/04/2023 18:18:51,131186,3,task-sbxy,,29070636,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InOut-race,WhiteMale_OutGrp_Race,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3315.605000011914,3313.7969999999914,3315.605000011914,3315.605000011914,3313.7969999999914,3315.605000011914,1,0,3315.605000011914,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Jack</b> leaps at the ogre, trying to land a killing blow.","<em><b>Jack</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Jack</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Raven,,,,,Reward,2,1
