Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: ,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
1,1682392460136,25/04/2023 03:14:20,1682374460136,-5,24/04/2023 17:14:20,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1241x627,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1682392468150,25/04/2023 03:14:28,1682374468150,-5,24/04/2023 17:14:28,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1241x627,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Instructions,Instructions,cdub9g,1,response,Next,7329.155000023842,7314.029,7329.155000023842,7329.155000023842,7314.029,7329.155000023842,1,0,7329.155000023842,0,0,,Click Response,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,
3,1682392482262,25/04/2023 03:14:42,1682374482262,-5,24/04/2023 17:14:42,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1241x627,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Instructions,Name,nn5ntg,2,response,Ally,3698.7059999999983,5431.429999999997,5445.73400002384,3698.7059999999983,5431.429999999997,5445.73400002384,1,0,3698.7059999999983,1747.0280000238417,0,pName,Single Text Entry,ParticipantName,2,object-22,Instructions,,,,,,,,,,,,,Ally,,,,,,,
4,1682392484246,25/04/2023 03:14:44,1682374484246,-5,24/04/2023 17:14:44,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1241x627,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Instructions,Delay,7riscs,3,timedOut,,2000.604000095369,1999.3060000000005,2000.604000095369,2000.604000095369,1999.3060000000005,2000.604000095369,1,0,2000.604000095369,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,,Ally,,,,,,,
5,1682392499241,25/04/2023 03:14:59,1682374499241,-5,24/04/2023 17:14:59,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,LoadingScreen,LoadScreen,95pybm,1,timedOut,,14995.498000023843,14994.75,14995.498000023843,14995.498000023843,14994.75,14995.498000023843,1,0,14995.498000023843,0,0,,Time Limit,screen,0,screen,LoadingScreen,Deshawn,Jamal,,,,,,,,,,,Ally,,,,,,,
6,1682392501668,25/04/2023 03:15:01,1682374501668,-5,24/04/2023 17:15:01,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,LoadingScreen,LoadingComplete,zy7h74,2,continue,,2428.648000000001,2415.7819999999992,2428.648000000001,2428.648000000001,2415.7819999999992,2428.648000000001,1,0,2428.648000000001,0,0,,Click To Continue,Continue Button,2,object-59,LoadingScreen,Deshawn,Jamal,,,,,,,,,,,Ally,,,,,,,
7,1682392501746,25/04/2023 03:15:01,1682374501746,-5,24/04/2023 17:15:01,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,ScenarioIntro,ScenarioIntro,ghavr7,1,response,Next,16.659999999996217,0,16.659999999996217,16.659999999996217,0,16.659999999996217,1,0,16.659999999996217,0,0,,Click Response,Continue Button,2,object-62,ScenarioIntro,,,<em>Two traveling adventurers decide to enter a local tournament at a colosseum. The Gauntlet of Trials is a renowned and immensely challenging set of enemies and puzzles. The duo will need to rely on their strength and intelligence to make it through unharmed. Each adventurer will be rewarded proportional to performance.,,,,,,,,,,Ally,,,,,,,
8,1682392519650,25/04/2023 03:15:19,1682374519650,-5,24/04/2023 17:15:19,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5999.1600000238395,5998.142,5999.1600000238395,5999.1600000238395,5998.142,5999.1600000238395,1,0,5999.1600000238395,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Deshawn</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Deshawn’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Deshawn’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Ally,,,,,,,
9,1682392526332,25/04/2023 03:15:26,1682374526332,-5,24/04/2023 17:15:26,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6683.318000095365,6681.291000000005,6683.318000095365,6683.318000095365,6681.291000000005,6683.318000095365,1,0,6683.318000095365,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Deshawn</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Deshawn’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Deshawn’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Ally,,,,,,,
10,1682392534823,25/04/2023 03:15:34,1682374534823,-5,24/04/2023 17:15:34,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,8480.065000000002,8463.404999999999,8480.065000000002,8480.065000000002,8463.404999999999,8480.065000000002,1,0,8480.065000000002,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Deshawn</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Deshawn’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Deshawn’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Ally,,,,,Reward,1,
11,1682392537867,25/04/2023 03:15:37,1682374537867,-5,24/04/2023 17:15:37,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Trial/Encounter,Reward,56azq1,4,continue,,3073.52200007152,3065.8669999999984,3073.52200007152,3073.52200007152,3065.8669999999984,3073.52200007152,1,0,3073.52200007152,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Deshawn</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Deshawn’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Deshawn’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Ally,,,,,Reward,1,
12,1682392543452,25/04/2023 03:15:43,1682374543452,-5,24/04/2023 17:15:43,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,1,Trial/Encounter,trialEnd,olwm64,5,continue,,1660.5669999999955,1649.6129999999976,1660.5669999999955,1660.5669999999955,1649.6129999999976,1660.5669999999955,1,0,1660.5669999999955,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Deshawn</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Deshawn’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Deshawn’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,,,,Ally,,,,,Reward,1,
13,1682392543524,25/04/2023 03:15:43,1682374543524,-5,24/04/2023 17:15:43,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,66.63999999999942,49.979999999995925,66.63999999999942,66.63999999999942,49.979999999995925,66.63999999999942,1,0,66.63999999999942,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Ally,,,,,Reward,1,
14,1682392556371,25/04/2023 03:15:56,1682374556371,-5,24/04/2023 17:15:56,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6932.14700007152,6931.206999999995,6932.14700007152,6932.14700007152,6931.206999999995,6932.14700007152,1,0,6932.14700007152,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Ally,,,,,Reward,1,
15,1682392564263,25/04/2023 03:16:04,1682374564263,-5,24/04/2023 17:16:04,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,7889.340000047683,7880.172000000006,7889.340000047683,7889.340000047683,7880.172000000006,7889.340000047683,1,0,7889.340000047683,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Ally,,,,,Reward,2,
16,1682392566283,25/04/2023 03:16:06,1682374566283,-5,24/04/2023 17:16:06,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,2032.5680000238353,2016.3469999999943,2032.5680000238353,2032.5680000238353,2016.3469999999943,2032.5680000238353,1,0,2032.5680000238353,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Ally,,,,,Reward,2,
17,1682392574248,25/04/2023 03:16:14,1682374574248,-5,24/04/2023 17:16:14,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.6670000953745,2999.188000000009,3000.6670000953745,3000.6670000953745,2999.188000000009,3000.6670000953745,1,0,3000.6670000953745,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Jamal</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Jamal</b> chokes the salamander into unconsciousness. He is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Jamal’s</b> arm. He takes damage, but the salamander cowers into its den.",6927.9,,,,Ally,,,,,Reward,2,
18,1682392574508,25/04/2023 03:16:14,1682374574508,-5,24/04/2023 17:16:14,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,261.47900009536534,249.91700000000128,261.47900009536534,261.47900009536534,249.91700000000128,261.47900009536534,1,0,261.47900009536534,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Ally,,,,,Reward,2,
19,1682392585027,25/04/2023 03:16:25,1682374585027,-5,24/04/2023 17:16:25,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4782.945999999996,4781.9360000000015,4782.945999999996,4782.945999999996,4781.9360000000015,4782.945999999996,1,0,4782.945999999996,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Ally,,,,,Reward,2,
20,1682392590047,25/04/2023 03:16:30,1682374590047,-5,24/04/2023 17:16:30,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5014.672000000006,4998.012000000002,5014.672000000006,5014.672000000006,4998.012000000002,5014.672000000006,1,0,5014.672000000006,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Ally,,,,,Reward,3,
21,1682392592571,25/04/2023 03:16:32,1682374592571,-5,24/04/2023 17:16:32,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,3,Trial/Encounter,Reward,56azq1,4,continue,,2545.8980000953597,2532.6259999999893,2545.8980000953597,2545.8980000953597,2532.6259999999893,2545.8980000953597,1,0,2545.8980000953597,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Ally,,,,,Reward,3,
22,1682392600022,25/04/2023 03:16:40,1682374600022,-5,24/04/2023 17:16:40,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,2999.9290000000037,2999.0230000000156,2999.9290000000037,2999.9290000000037,2999.0230000000156,2999.9290000000037,1,0,2999.9290000000037,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The floor between the entrance and exit of this chamber is segmented by large tiles with magical symbols. The tiles rest over a sticky tar-like substance. ,<em><b>Jamal</b> attempts to rely on his intellect to solve the puzzle of the magical symbols.,<em><b>Jamal</b> correctly identifies the sequence of tiles necessary to get across. He is showered by applause from the crowd.,,<em><b>Jamal</b> repeatedly steps on incorrect tiles but manages to make it across. He loses some valuables from his pack to the tar-like substance.,4783.5,,,,Ally,,,,,Reward,3,
23,1682392606020,25/04/2023 03:16:46,1682374606020,-5,24/04/2023 17:16:46,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5998.806000095356,5997.753999999986,5998.806000095356,5998.806000095356,5997.753999999986,5998.806000095356,1,0,5998.806000095356,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Deshawn</b> leaps at the ogre, trying to land a killing blow.","<em><b>Deshawn</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Deshawn</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Ally,,,,,Reward,3,
24,1682392609339,25/04/2023 03:16:49,1682374609339,-5,24/04/2023 17:16:49,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3319.7520000238437,3315.8030000000144,3319.7520000238437,3319.7520000238437,3315.8030000000144,3319.7520000238437,1,0,3319.7520000238437,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Deshawn</b> leaps at the ogre, trying to land a killing blow.","<em><b>Deshawn</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Deshawn</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Ally,,,,,Reward,3,
25,1682392615112,25/04/2023 03:16:55,1682374615112,-5,24/04/2023 17:16:55,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5773.749000095355,5764.379999999976,5773.749000095355,5773.749000095355,5764.379999999976,5773.749000095355,1,0,5773.749000095355,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Deshawn</b> leaps at the ogre, trying to land a killing blow.","<em><b>Deshawn</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Deshawn</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Ally,,,,,Reward,4,
26,1682392622098,25/04/2023 03:17:02,1682374622098,-5,24/04/2023 17:17:02,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,4,Trial/Encounter,Reward,56azq1,4,timedOut,,6999.269000071537,6997.472999999998,6999.269000071537,6999.269000071537,6997.472999999998,6999.269000071537,1,0,6999.269000071537,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Deshawn</b> leaps at the ogre, trying to land a killing blow.","<em><b>Deshawn</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Deshawn</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Ally,,,,,Reward,4,
27,1682392625097,25/04/2023 03:17:05,1682374625097,-5,24/04/2023 17:17:05,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,4,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.396000095381,2999.1570000000065,3000.396000095381,3000.396000095381,2999.1570000000065,3000.396000095381,1,0,3000.396000095381,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>An ogre emerges from a lift in the center of the room,"<em><b>Deshawn</b> leaps at the ogre, trying to land a killing blow.","<em><b>Deshawn</b> stabs the ogre in the chest, killing it instantly. He is met by roaring applause from the audience watching from above.",,<em><b>Deshawn</b> stabs the ogre in the chest but fails to kill it instantly. He is bashed by the ogre’s fist dealing damage before it bleeds to death.,3314.8,,,,Ally,,,,,Reward,4,
28,1682392630021,25/04/2023 03:17:10,1682374630021,-5,24/04/2023 17:17:10,131169,4,task-2g93,,29070429,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,ImplicitDecisionAdventureTask_2Opts,1,Condition_InIn,BlackMale_InGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,4924.839000000007,4915.080000000016,4924.839000000007,4924.839000000007,4915.080000000016,4924.839000000007,1,0,4924.839000000007,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>Inside the next chamber is puzzle box that requires a sequence of clever moves to open. ,<em><b>Deshawn</b> tries to rely on his intelligence to open the box.,<em><b>Deshawn</b> was able to successfully open the box finding a valuable gemstone. He adds the gemstone to his pack.,,"<em>After too many failed attempts, the box explodes in <b>Deshawn’s</b> hand. He suffers damage. ",7244.4,,,,Ally,,,,,Reward,4,
