,Participant Private ID,Spreadsheet: Type,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Response
524,9852775.0,STR,Jack,In,1.0,Punish
525,9852775.0,INT,Jack,In,1.0,Reward
526,9852775.0,DIR,Haoyu,Out,2.0,Reward
527,9852775.0,DIR,Jack,In,1.0,Punish
528,9852775.0,INT,Haoyu,Out,2.0,Punish
529,9852775.0,STR,Haoyu,Out,2.0,Punish
530,9852775.0,INT,Jack,In,1.0,Punish
531,9852775.0,,,,,40-60
532,9852779.0,STR,Haoyu,Out,2.0,Reward
533,9852779.0,DIR,Jack,In,1.0,Reward
534,9852779.0,DIR,Haoyu,Out,2.0,Reward
535,9852779.0,STR,Jack,In,1.0,Punish
536,9852779.0,INT,Jack,In,1.0,Reward
537,9852779.0,STR,Haoyu,Out,2.0,Reward
538,9852779.0,DIR,Jack,In,1.0,Reward
539,9852779.0,INT,Haoyu,Out,2.0,Reward
540,9852779.0,STR,Jack,In,1.0,Reward
541,9852779.0,INT,Haoyu,Out,2.0,Reward
542,9852779.0,DIR,Haoyu,Out,2.0,Reward
543,9852779.0,STR,Jack,In,1.0,Punish
544,9852779.0,INT,Jack,In,1.0,Punish
545,9852779.0,DIR,Haoyu,Out,2.0,Punish
546,9852779.0,DIR,Jack,In,1.0,Punish
547,9852779.0,INT,Haoyu,Out,2.0,Punish
548,9852779.0,STR,Haoyu,Out,2.0,Punish
549,9852779.0,INT,Jack,In,1.0,Punish
550,9852779.0,,,,,60-40
551,9852783.0,STR,Haoyu,Out,2.0,Reward
552,9852783.0,DIR,Jack,In,1.0,Reward
553,9852783.0,DIR,Haoyu,Out,2.0,Punish
554,9852783.0,STR,Jack,In,1.0,Punish
555,9852783.0,INT,Jack,In,1.0,Reward
556,9852783.0,STR,Haoyu,Out,2.0,Punish
557,9852783.0,DIR,Jack,In,1.0,Reward
558,9852783.0,INT,Haoyu,Out,2.0,Reward
559,9852783.0,STR,Jack,In,1.0,Punish
560,9852783.0,INT,Haoyu,Out,2.0,Reward
561,9852783.0,DIR,Haoyu,Out,2.0,Punish
562,9852783.0,STR,Jack,In,1.0,Reward
563,9852783.0,INT,Jack,In,1.0,Punish
564,9852783.0,DIR,Haoyu,Out,2.0,Punish
565,9852783.0,DIR,Jack,In,1.0,Reward
566,9852783.0,INT,Haoyu,Out,2.0,Reward
567,9852783.0,STR,Haoyu,Out,2.0,Punish
568,9852783.0,INT,Jack,In,1.0,Reward
569,9852783.0,,,,,60-40
570,9852772.0,STR,Haoyu,Out,2.0,Reward
571,9852772.0,DIR,Jack,In,1.0,Reward
572,9852772.0,DIR,Haoyu,Out,2.0,Reward
573,9852772.0,STR,Jack,In,1.0,Punish
574,9852772.0,INT,Jack,In,1.0,Punish
575,9852772.0,STR,Haoyu,Out,2.0,Punish
576,9852772.0,DIR,Jack,In,1.0,Punish
577,9852772.0,INT,Haoyu,Out,2.0,Reward
578,9852772.0,STR,Jack,In,1.0,Punish
579,9852772.0,INT,Haoyu,Out,2.0,Reward
580,9852772.0,DIR,Haoyu,Out,2.0,Reward
581,9852772.0,STR,Jack,In,1.0,Punish
582,9852772.0,INT,Jack,In,1.0,Reward
583,9852772.0,DIR,Haoyu,Out,2.0,Punish
584,9852772.0,DIR,Jack,In,1.0,Reward
585,9852772.0,INT,Haoyu,Out,2.0,Reward
586,9852772.0,STR,Haoyu,Out,2.0,Punish
587,9852772.0,INT,Jack,In,1.0,Reward
588,9852772.0,,,,,60-40
589,9852778.0,STR,Haoyu,Out,2.0,Punish
590,9852778.0,DIR,Jack,In,1.0,Punish
591,9852778.0,DIR,Haoyu,Out,2.0,Reward
592,9852778.0,STR,Jack,In,1.0,Punish
593,9852778.0,INT,Jack,In,1.0,Reward
594,9852778.0,STR,Haoyu,Out,2.0,Punish
595,9852778.0,DIR,Jack,In,1.0,Punish
596,9852778.0,INT,Haoyu,Out,2.0,Punish
597,9852778.0,STR,Jack,In,1.0,Reward
598,9852778.0,INT,Haoyu,Out,2.0,Reward
599,9852778.0,DIR,Haoyu,Out,2.0,Reward
600,9852778.0,STR,Jack,In,1.0,Punish
601,9852778.0,INT,Jack,In,1.0,Reward
602,9852778.0,DIR,Haoyu,Out,2.0,Reward
603,9852778.0,DIR,Jack,In,1.0,Reward
604,9852778.0,INT,Haoyu,Out,2.0,Reward
605,9852778.0,STR,Haoyu,Out,2.0,Reward
606,9852778.0,INT,Jack,In,1.0,Punish
607,9852778.0,,,,,40-60
608,9852847.0,STR,Haoyu,Out,2.0,Punish
609,9852847.0,DIR,Jack,In,1.0,Reward
610,9852847.0,DIR,Haoyu,Out,2.0,Reward
611,9852847.0,STR,Jack,In,1.0,Reward
612,9852847.0,INT,Jack,In,1.0,Reward
613,9852847.0,STR,Haoyu,Out,2.0,Punish
614,9852847.0,DIR,Jack,In,1.0,Reward
615,9852847.0,INT,Haoyu,Out,2.0,Reward
616,9852847.0,STR,Jack,In,1.0,Punish
617,9852847.0,INT,Haoyu,Out,2.0,Reward
618,9852847.0,DIR,Haoyu,Out,2.0,Reward
619,9852847.0,STR,Jack,In,1.0,Punish
620,9852847.0,INT,Jack,In,1.0,Reward
621,9852847.0,DIR,Haoyu,Out,2.0,Reward
622,9852847.0,DIR,Jack,In,1.0,Punish
623,9852847.0,INT,Haoyu,Out,2.0,Punish
624,9852847.0,STR,Haoyu,Out,2.0,Punish
625,9852847.0,INT,Jack,In,1.0,Punish
626,9852847.0,,,,,60-40
627,9852785.0,STR,Haoyu,Out,2.0,Punish
628,9852785.0,DIR,Jack,In,1.0,Reward
629,9852785.0,DIR,Haoyu,Out,2.0,Reward
630,9852785.0,STR,Jack,In,1.0,Reward
631,9852785.0,INT,Jack,In,1.0,Reward
632,9852785.0,STR,Haoyu,Out,2.0,Reward
633,9852785.0,DIR,Jack,In,1.0,Reward
634,9852785.0,INT,Haoyu,Out,2.0,Reward
635,9852785.0,STR,Jack,In,1.0,Reward
636,9852785.0,INT,Haoyu,Out,2.0,Reward
637,9852785.0,DIR,Haoyu,Out,2.0,Reward
638,9852785.0,STR,Jack,In,1.0,Punish
639,9852785.0,INT,Jack,In,1.0,Punish
640,9852785.0,DIR,Haoyu,Out,2.0,Punish
641,9852785.0,DIR,Jack,In,1.0,Punish
642,9852785.0,INT,Haoyu,Out,2.0,Punish
643,9852785.0,STR,Haoyu,Out,2.0,Punish
644,9852785.0,INT,Jack,In,1.0,Punish
645,9852785.0,,,,,60-40
646,9852840.0,STR,Haoyu,Out,2.0,Punish
647,9852840.0,DIR,Jack,In,1.0,Reward
648,9852840.0,DIR,Haoyu,Out,2.0,Punish
649,9852840.0,STR,Jack,In,1.0,Reward
650,9852840.0,INT,Jack,In,1.0,Reward
651,9852840.0,STR,Haoyu,Out,2.0,Reward
652,9852840.0,DIR,Jack,In,1.0,Punish
653,9852840.0,INT,Haoyu,Out,2.0,Punish
654,9852840.0,STR,Jack,In,1.0,Punish
655,9852840.0,INT,Haoyu,Out,2.0,Reward
656,9852840.0,DIR,Haoyu,Out,2.0,Punish
657,9852840.0,STR,Jack,In,1.0,Punish
658,9852840.0,INT,Jack,In,1.0,Reward
659,9852840.0,DIR,Haoyu,Out,2.0,Punish
660,9852840.0,DIR,Jack,In,1.0,Reward
661,9852840.0,INT,Haoyu,Out,2.0,Reward
662,9852840.0,STR,Haoyu,Out,2.0,Reward
663,9852840.0,INT,Jack,In,1.0,Reward
664,9852840.0,,,,,40-60
665,9362336.0,STR,Jack,In,1.0,Reward
666,9362336.0,DIR,Haoyu,Out,2.0,Punish
667,9362336.0,DIR,Jack,In,1.0,Punish
668,9362336.0,STR,Haoyu,Out,2.0,Reward
669,9362336.0,INT,Haoyu,Out,2.0,Reward
670,9362336.0,STR,Jack,In,1.0,Reward
671,9362336.0,DIR,Haoyu,Out,2.0,Reward
672,9362336.0,INT,Jack,In,1.0,Reward
673,9362336.0,STR,Haoyu,Out,2.0,Punish
674,9362336.0,INT,Jack,In,1.0,Reward
675,9362336.0,DIR,Jack,In,1.0,Reward
676,9362336.0,STR,Haoyu,Out,2.0,Reward
677,9362336.0,INT,Haoyu,Out,2.0,Reward
678,9362336.0,DIR,Jack,In,1.0,Punish
679,9362336.0,DIR,Haoyu,Out,2.0,Punish
680,9362336.0,INT,Jack,In,1.0,Punish
681,9362336.0,STR,Jack,In,1.0,Punish
682,9362336.0,INT,Haoyu,Out,2.0,Punish
683,9362336.0,,,,,60-40
684,9362332.0,STR,Jack,In,1.0,Punish
685,9362332.0,DIR,Haoyu,Out,2.0,Reward
686,9362332.0,DIR,Jack,In,1.0,Reward
687,9362332.0,STR,Haoyu,Out,2.0,Reward
688,9362332.0,INT,Haoyu,Out,2.0,Reward
689,9362332.0,STR,Jack,In,1.0,Reward
690,9362332.0,DIR,Haoyu,Out,2.0,Reward
691,9362332.0,INT,Jack,In,1.0,Reward
692,9362332.0,STR,Haoyu,Out,2.0,Reward
693,9362332.0,INT,Jack,In,1.0,Reward
694,9362332.0,DIR,Jack,In,1.0,Reward
695,9362332.0,STR,Haoyu,Out,2.0,Punish
696,9362332.0,INT,Haoyu,Out,2.0,Punish
697,9362332.0,DIR,Jack,In,1.0,Punish
698,9362332.0,DIR,Haoyu,Out,2.0,Punish
699,9362332.0,INT,Jack,In,1.0,Punish
700,9362332.0,STR,Jack,In,1.0,Punish
701,9362332.0,INT,Haoyu,Out,2.0,Punish
702,9362332.0,,,,,100-0
703,9362329.0,STR,Jack,In,1.0,Reward
704,9362329.0,DIR,Haoyu,Out,2.0,Reward
705,9362329.0,DIR,Jack,In,1.0,Punish
706,9362329.0,STR,Haoyu,Out,2.0,Punish
707,9362329.0,INT,Haoyu,Out,2.0,Reward
708,9362329.0,STR,Jack,In,1.0,Punish
709,9362329.0,DIR,Haoyu,Out,2.0,Punish
710,9362329.0,INT,Jack,In,1.0,Reward
711,9362329.0,STR,Haoyu,Out,2.0,Punish
712,9362329.0,INT,Jack,In,1.0,Reward
713,9362329.0,DIR,Jack,In,1.0,Punish
714,9362329.0,STR,Haoyu,Out,2.0,Punish
715,9362329.0,INT,Haoyu,Out,2.0,Reward
716,9362329.0,DIR,Jack,In,1.0,Reward
717,9362329.0,DIR,Haoyu,Out,2.0,Punish
718,9362329.0,INT,Jack,In,1.0,Reward
719,9362329.0,STR,Jack,In,1.0,Reward
720,9362329.0,INT,Haoyu,Out,2.0,Reward
721,9362329.0,,,,,60-40
722,9362340.0,STR,Jack,In,1.0,Reward
723,9362340.0,DIR,Haoyu,Out,2.0,Reward
724,9362340.0,DIR,Jack,In,1.0,Reward
725,9362340.0,STR,Haoyu,Out,2.0,Reward
726,9362340.0,INT,Haoyu,Out,2.0,Reward
727,9362340.0,STR,Jack,In,1.0,Reward
728,9362340.0,DIR,Haoyu,Out,2.0,Reward
729,9362340.0,INT,Jack,In,1.0,Reward
730,9362340.0,STR,Haoyu,Out,2.0,Reward
731,9362340.0,INT,Jack,In,1.0,Reward
732,9362340.0,DIR,Jack,In,1.0,Punish
733,9362340.0,STR,Haoyu,Out,2.0,Punish
734,9362340.0,INT,Haoyu,Out,2.0,Punish
735,9362340.0,DIR,Jack,In,1.0,Punish
736,9362340.0,DIR,Haoyu,Out,2.0,Punish
737,9362340.0,INT,Jack,In,1.0,Punish
738,9362340.0,STR,Jack,In,1.0,Punish
739,9362340.0,INT,Haoyu,Out,2.0,Punish
740,9362340.0,,,,,40-60
741,9852792.0,STR,Jack,In,1.0,Reward
742,9852792.0,DIR,Haoyu,Out,2.0,Reward
743,9852792.0,DIR,Jack,In,1.0,Reward
744,9852792.0,STR,Haoyu,Out,2.0,Punish
745,9852792.0,INT,Haoyu,Out,2.0,Reward
746,9852792.0,STR,Jack,In,1.0,Punish
747,9852792.0,DIR,Haoyu,Out,2.0,Punish
748,9852792.0,INT,Jack,In,1.0,Reward
749,9852792.0,STR,Haoyu,Out,2.0,Reward
750,9852792.0,INT,Jack,In,1.0,Reward
751,9852792.0,DIR,Jack,In,1.0,Punish
752,9852792.0,STR,Haoyu,Out,2.0,Punish
753,9852792.0,INT,Haoyu,Out,2.0,Reward
754,9852792.0,DIR,Jack,In,1.0,Punish
755,9852792.0,DIR,Haoyu,Out,2.0,Reward
756,9852792.0,INT,Jack,In,1.0,Reward
757,9852792.0,STR,Jack,In,1.0,Punish
758,9852792.0,INT,Haoyu,Out,2.0,Punish
759,9852792.0,,,,,60-40
760,9852791.0,STR,Jack,In,1.0,Reward
761,9852791.0,DIR,Haoyu,Out,2.0,Punish
762,9852791.0,DIR,Jack,In,1.0,Reward
763,9852791.0,STR,Haoyu,Out,2.0,Reward
764,9852791.0,INT,Haoyu,Out,2.0,Reward
765,9852791.0,STR,Jack,In,1.0,Punish
766,9852791.0,DIR,Haoyu,Out,2.0,Punish
767,9852791.0,INT,Jack,In,1.0,Reward
768,9852791.0,STR,Haoyu,Out,2.0,Punish
769,9852791.0,INT,Jack,In,1.0,Punish
770,9852791.0,DIR,Jack,In,1.0,Reward
771,9852791.0,STR,Haoyu,Out,2.0,Reward
772,9852791.0,INT,Haoyu,Out,2.0,Reward
773,9852791.0,DIR,Jack,In,1.0,Reward
774,9852791.0,DIR,Haoyu,Out,2.0,Punish
775,9852791.0,INT,Jack,In,1.0,Punish
776,9852791.0,STR,Jack,In,1.0,Punish
777,9852791.0,INT,Haoyu,Out,2.0,Reward
778,9852791.0,,,,,60-40
779,9852776.0,STR,Jack,In,1.0,Reward
780,9852776.0,DIR,Haoyu,Out,2.0,Reward
781,9852776.0,DIR,Jack,In,1.0,Reward
782,9852776.0,STR,Haoyu,Out,2.0,Punish
783,9852776.0,INT,Haoyu,Out,2.0,Reward
784,9852776.0,STR,Jack,In,1.0,Punish
785,9852776.0,DIR,Haoyu,Out,2.0,Punish
786,9852776.0,INT,Jack,In,1.0,Punish
787,9852776.0,STR,Haoyu,Out,2.0,Reward
788,9852776.0,INT,Jack,In,1.0,Punish
789,9852776.0,DIR,Jack,In,1.0,Reward
790,9852776.0,STR,Haoyu,Out,2.0,Reward
791,9852776.0,INT,Haoyu,Out,2.0,Punish
792,9852776.0,DIR,Jack,In,1.0,Reward
793,9852776.0,DIR,Haoyu,Out,2.0,Reward
794,9852776.0,INT,Jack,In,1.0,Reward
795,9852776.0,STR,Jack,In,1.0,Punish
796,9852776.0,INT,Haoyu,Out,2.0,Punish
797,9852776.0,,,,,60-40
798,9852798.0,STR,Jack,In,1.0,Reward
799,9852798.0,DIR,Haoyu,Out,2.0,Reward
800,9852798.0,DIR,Jack,In,1.0,Punish
801,9852798.0,STR,Haoyu,Out,2.0,Reward
802,9852798.0,INT,Haoyu,Out,2.0,Punish
803,9852798.0,STR,Jack,In,1.0,Reward
804,9852798.0,DIR,Haoyu,Out,2.0,Punish
805,9852798.0,INT,Jack,In,1.0,Reward
806,9852798.0,STR,Haoyu,Out,2.0,Punish
807,9852798.0,INT,Jack,In,1.0,Reward
808,9852798.0,DIR,Jack,In,1.0,Punish
809,9852798.0,STR,Haoyu,Out,2.0,Reward
810,9852798.0,INT,Haoyu,Out,2.0,Reward
811,9852798.0,DIR,Jack,In,1.0,Punish
812,9852798.0,DIR,Haoyu,Out,2.0,Punish
813,9852798.0,INT,Jack,In,1.0,Reward
814,9852798.0,STR,Jack,In,1.0,Punish
815,9852798.0,INT,Haoyu,Out,2.0,Reward
816,9852798.0,,,,,40-60
817,9852786.0,STR,Jack,In,1.0,Reward
818,9852786.0,DIR,Haoyu,Out,2.0,Punish
819,9852786.0,DIR,Jack,In,1.0,Punish
820,9852786.0,STR,Haoyu,Out,2.0,Reward
821,9852786.0,INT,Haoyu,Out,2.0,Reward
822,9852786.0,STR,Jack,In,1.0,Reward
823,9852786.0,DIR,Haoyu,Out,2.0,Punish
824,9852786.0,INT,Jack,In,1.0,Reward
825,9852786.0,STR,Haoyu,Out,2.0,Reward
826,9852786.0,INT,Jack,In,1.0,Punish
827,9852786.0,DIR,Jack,In,1.0,Reward
828,9852786.0,STR,Haoyu,Out,2.0,Reward
829,9852786.0,INT,Haoyu,Out,2.0,Punish
830,9852786.0,DIR,Jack,In,1.0,Punish
831,9852786.0,DIR,Haoyu,Out,2.0,Reward
832,9852786.0,INT,Jack,In,1.0,Punish
833,9852786.0,STR,Jack,In,1.0,Reward
834,9852786.0,INT,Haoyu,Out,2.0,Punish
835,9852786.0,,,,,60-40
836,9852787.0,STR,Jack,In,1.0,Reward
837,9852787.0,DIR,Haoyu,Out,2.0,Reward
838,9852787.0,DIR,Jack,In,1.0,Reward
839,9852787.0,STR,Haoyu,Out,2.0,Reward
840,9852787.0,INT,Haoyu,Out,2.0,Reward
841,9852787.0,STR,Jack,In,1.0,Reward
842,9852787.0,DIR,Haoyu,Out,2.0,Reward
843,9852787.0,INT,Jack,In,1.0,Reward
844,9852787.0,STR,Haoyu,Out,2.0,Reward
845,9852787.0,INT,Jack,In,1.0,Reward
846,9852787.0,DIR,Jack,In,1.0,Punish
847,9852787.0,STR,Haoyu,Out,2.0,Punish
848,9852787.0,INT,Haoyu,Out,2.0,Punish
849,9852787.0,DIR,Jack,In,1.0,Punish
850,9852787.0,DIR,Haoyu,Out,2.0,Punish
851,9852787.0,INT,Jack,In,1.0,Punish
852,9852787.0,STR,Jack,In,1.0,Punish
853,9852787.0,INT,Haoyu,Out,2.0,Punish
854,9852787.0,,,,,40-60
855,9852832.0,STR,Jack,In,1.0,Punish
856,9852832.0,DIR,Haoyu,Out,2.0,Reward
857,9852832.0,DIR,Jack,In,1.0,Reward
858,9852832.0,STR,Haoyu,Out,2.0,Punish
859,9852832.0,INT,Haoyu,Out,2.0,Reward
860,9852832.0,STR,Jack,In,1.0,Reward
861,9852832.0,DIR,Haoyu,Out,2.0,Punish
862,9852832.0,INT,Jack,In,1.0,Reward
863,9852832.0,STR,Haoyu,Out,2.0,Punish
864,9852832.0,INT,Jack,In,1.0,Punish
865,9852832.0,DIR,Jack,In,1.0,Reward
866,9852832.0,STR,Haoyu,Out,2.0,Reward
867,9852832.0,INT,Haoyu,Out,2.0,Punish
868,9852832.0,DIR,Jack,In,1.0,Punish
869,9852832.0,DIR,Haoyu,Out,2.0,Reward
870,9852832.0,INT,Jack,In,1.0,Reward
871,9852832.0,STR,Jack,In,1.0,Punish
872,9852832.0,INT,Haoyu,Out,2.0,Reward
873,9852832.0,,,,,80-20
874,9852794.0,STR,Jack,In,1.0,Punish
875,9852794.0,DIR,Haoyu,Out,2.0,Reward
876,9852794.0,DIR,Jack,In,1.0,Reward
877,9852794.0,STR,Haoyu,Out,2.0,Punish
878,9852794.0,INT,Haoyu,Out,2.0,Reward
879,9852794.0,STR,Jack,In,1.0,Punish
880,9852794.0,DIR,Haoyu,Out,2.0,Reward
881,9852794.0,INT,Jack,In,1.0,Reward
882,9852794.0,STR,Haoyu,Out,2.0,Punish
883,9852794.0,INT,Jack,In,1.0,Reward
884,9852794.0,DIR,Jack,In,1.0,Reward
885,9852794.0,STR,Haoyu,Out,2.0,Punish
886,9852794.0,INT,Haoyu,Out,2.0,Punish
887,9852794.0,DIR,Jack,In,1.0,Reward
888,9852794.0,DIR,Haoyu,Out,2.0,Reward
889,9852794.0,INT,Jack,In,1.0,Punish
890,9852794.0,STR,Jack,In,1.0,Reward
891,9852794.0,INT,Haoyu,Out,2.0,Punish
892,9852794.0,,,,,40-60
