Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Spreadsheet: Type,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
99,1695259236926,21/09/2023 01:20:36,1695234036926,-7,20/09/2023 11:20:36,139457,3,task-xusd,,31768012,BLIND,9394979,,complete,,b1bb24f8-9cd9-4af9-8b5e-2342529d025b,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1440x900,1440x743,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,ScenarioEnd,Dictator_Inst,e8yxss,2,continue,,9001.289999976172,8999.871000000043,9001.289999976172,9001.289999976172,8999.871000000043,9001.289999976172,1,9001.289999976172,0,0,,Click To Continue,Continue Button,2,object-124,ScenarioEnd,Yuxi,Xinyi,,,,,,,,,,,,,,Abigail,,,,,Punish,10,8
100,1695259241430,21/09/2023 01:20:41,1695234041430,-7,20/09/2023 11:20:41,139457,3,task-xusd,,31768012,BLIND,9394979,,complete,,b1bb24f8-9cd9-4af9-8b5e-2342529d025b,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1440x900,1440x743,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,ScenarioEnd,LoadingScreen,3vdbbm,3,response,40-60,4505.819000011892,4500.33899999992,4505.819000011892,4505.819000011892,4500.33899999992,4505.819000011892,1,4505.819000011892,0,0,,Click Response,P1-40_P2-60,4,object-131,ScenarioEnd,Yuxi,Xinyi,,,,,,,,,,,,,,Abigail,,,,,Punish,10,8
101,1695259241433,21/09/2023 01:20:41,1695234041433,-7,20/09/2023 11:20:41,139457,3,task-xusd,,31768012,BLIND,9394979,,complete,,b1bb24f8-9cd9-4af9-8b5e-2342529d025b,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1440x900,1440x743,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,ScenarioEnd,LoadingScreen,3vdbbm,3,continue,,4509.118999964208,4500.33899999992,4509.118999964208,4509.118999964208,4500.33899999992,4509.118999964208,1,4509.118999964208,0,0,,Click To Continue,P1-40_P2-60,4,object-131,ScenarioEnd,Yuxi,Xinyi,,,,,,,,,,,,,,Abigail,,,,,Punish,10,8
102,1695259241434,21/09/2023 01:20:41,1695234041434,-7,20/09/2023 11:20:41,139457,3,task-xusd,,31768012,BLIND,9394979,,complete,,b1bb24f8-9cd9-4af9-8b5e-2342529d025b,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1440x900,1440x743,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1695246935580,20/09/2023 21:55:35,1695232535580,-4,20/09/2023 13:55:35,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1695246940927,20/09/2023 21:55:40,1695232540927,-4,20/09/2023 13:55:40,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,Instructions,Instructions,cdub9g,1,response,Next,5234.653,5231.644,5234.653,5234.653,5231.644,5234.653,1,5234.653,0,0,,Click Response,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,
3,1695246971817,20/09/2023 21:56:11,1695232571817,-4,20/09/2023 13:56:11,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,Instructions,Name,nn5ntg,2,response,Ron,4498.477999999999,20109.854999999996,20126.509999999995,4498.477999999999,20109.854999999996,20126.509999999995,1,4498.477999999999,15628.031999999996,0,pName,Single Text Entry,ParticipantName,2,object-22,Instructions,,,,,,,,,,,,,,,,Ron,,,,,,,
4,1695246973795,20/09/2023 21:56:13,1695232573795,-4,20/09/2023 13:56:13,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,Instructions,Delay,7riscs,3,timedOut,,1999.8109999996304,1999.3060000000041,1999.8109999996304,1999.8109999996304,1999.3060000000041,1999.8109999996304,1,1999.8109999996304,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,,,,,Ron,,,,,,,
5,1695246988791,20/09/2023 21:56:28,1695232588791,-4,20/09/2023 13:56:28,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,LoadingScreen,LoadScreen,95pybm,1,timedOut,,14995.604999999254,14994.913,14995.604999999254,14995.604999999254,14994.913,14995.604999999254,1,14995.604999999254,0,0,,Time Limit,screen,0,screen,LoadingScreen,Yuxi,Xinyi,,,,,,,,,,,,,,Ron,,,,,,,
6,1695246990264,20/09/2023 21:56:30,1695232590264,-4,20/09/2023 13:56:30,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,LoadingScreen,LoadingComplete,zy7h74,2,continue,,1474.0919999996258,1466.4419999999955,1474.0919999996258,1474.0919999996258,1466.4419999999955,1474.0919999996258,1,1474.0919999996258,0,0,,Click To Continue,Continue Button,2,object-59,LoadingScreen,Yuxi,Xinyi,,,,,,,,,,,,,,Ron,,,,,,,
7,1695246995727,20/09/2023 21:56:35,1695232595727,-4,20/09/2023 13:56:35,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,ScenarioIntro,ScenarioIntro,ghavr7,1,response,Next,5470.849999999817,5464.557000000001,5470.849999999817,5470.849999999817,5464.557000000001,5470.849999999817,1,5470.849999999817,0,0,,Click Response,Continue Button,2,object-62,ScenarioIntro,,,<em>Two traveling adventurers decide to enter a local tournament at a colosseum. The Gauntlet of Trials is a renowned and immensely challenging set of enemies and puzzles. The duo will need to rely on their strength and intelligence to make it through unharmed. Each adventurer will be rewarded proportional to performance.,,,,,,,,,,,,,Ron,,,,,,,
8,1695247005798,20/09/2023 21:56:45,1695232605798,-4,20/09/2023 13:56:45,139457,3,task-xusd,,31767731,BLIND,9394925,,complete,,03fb189f-d195-4566-9819-2b80a17b9eaa,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x715,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn_Swap,,ChineseFemale_InGrp_Swap,1,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3545.6679999994376,3531.9899999999907,3545.6679999994376,3545.6679999994376,3531.9899999999907,3545.6679999994376,1,3545.6679999994376,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Yuxi</b> lunges forward attempting to force her blade through the protective plate.,<em><b>Yuxi’s</b> sword pierces the plate and destroys the construct before it is able to shoot. She is able to proceed uninjured.,,<em><b>Yuxi’s</b> sword grazes the exterior plate. She is shot by the crossbow and is dealt damage.,6687,Yuxi,In,1,STR,,,Ron,,,,,,,
