Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Spreadsheet: Type,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
11,1694635233983,13/09/2023 20:00:33,1694620833983,-4,13/09/2023 12:00:33,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,1,Trial/Encounter,Reward,56azq1,4,continue,,2998,2982,2998,2998,2982,2998,1,2998,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,Jack,In,1,STR,,,Jay,,,,,Reward,1,
12,1694635239310,13/09/2023 20:00:39,1694620839310,-4,13/09/2023 12:00:39,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,1,Trial/Encounter,trialEnd,olwm64,5,continue,,1328,1316,1328,1328,1316,1328,1,1328,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Jack</b> lunges forward attempting to force his blade through the protective plate.,<em><b>Jack’s</b> sword pierces the plate and destroys the construct before it is able to shoot. He is able to proceed uninjured.,,<em><b>Jack’s</b> sword grazes the exterior plate. He is shot by the crossbow and is dealt damage.,6687,Jack,In,1,STR,,,Jay,,,,,Reward,1,
13,1694635245297,13/09/2023 20:00:45,1694620845297,-4,13/09/2023 12:00:45,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,2,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5999,5999,5999,5999,5999,5999,1,5999,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,Out,2,DIR,,,Jay,,,,,Reward,1,
14,1694635249829,13/09/2023 20:00:49,1694620849829,-4,13/09/2023 12:00:49,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4532,4532,4532,4532,4532,4532,1,4532,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,Out,2,DIR,,,Jay,,,,,Reward,1,
15,1694635255537,13/09/2023 20:00:55,1694620855537,-4,13/09/2023 12:00:55,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,5706,5698,5706,5706,5698,5706,1,5706,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,Out,2,DIR,,,Jay,,,,,Punish,1,1
16,1694635259975,13/09/2023 20:00:59,1694620859975,-4,13/09/2023 12:00:59,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,2,Trial/Encounter,Punish,bufrmy,4,continue,,4448,4432,4448,4448,4432,4448,1,4448,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,Out,2,DIR,,,Jay,,,,,Punish,1,1
17,1694635263814,13/09/2023 20:01:03,1694620863814,-4,13/09/2023 12:01:03,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,2,Trial/Encounter,trialEnd,olwm64,5,continue,,1289,1283,1289,1289,1283,1289,1,1289,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Haoyu</b> swims across the puddle to throw the rope across.,<em><b>Haoyu</b> was able to make it across the puddle. He passes over the rope.,,<em><b>Haoyu</b> hesitates too much and manages to get stuck in the sludge. He makes it across but loses some valuables from the belt in the process.,4527.4,Haoyu,Out,2,DIR,,,Jay,,,,,Punish,1,1
18,1694635269807,13/09/2023 20:01:09,1694620869807,-4,13/09/2023 12:01:09,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5998,5998,5998,5998,5998,5998,1,5998,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Jack</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Jack</b>  is able to find the key quickly. He is able to grab the key with ease before the gas takes effect. ,,<em><b>Jack</b> hesitates but manages to pull the key out of the dead animal's stomach. He suffers damage due to gas inhalation.,5325.7,Jack,In,1,DIR,,,Jay,,,,,Punish,1,1
19,1694635275139,13/09/2023 20:01:15,1694620875139,-4,13/09/2023 12:01:15,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,5333,5332,5333,5333,5332,5333,1,5333,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Jack</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Jack</b>  is able to find the key quickly. He is able to grab the key with ease before the gas takes effect. ,,<em><b>Jack</b> hesitates but manages to pull the key out of the dead animal's stomach. He suffers damage due to gas inhalation.,5325.7,Jack,In,1,DIR,,,Jay,,,,,Punish,1,1
20,1694635278722,13/09/2023 20:01:18,1694620878722,-4,13/09/2023 12:01:18,132991,7,task-hng5,,31672101,BLIND,9362336,,complete,,f85605e5-0c61-4e63-969a-3cdeb20aeb2c,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1239x705,1236x698,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,WhiteMale_OutGrp_Swap,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,3581,3566,3581,3581,3566,3581,1,3581,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Jack</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Jack</b>  is able to find the key quickly. He is able to grab the key with ease before the gas takes effect. ,,<em><b>Jack</b> hesitates but manages to pull the key out of the dead animal's stomach. He suffers damage due to gas inhalation.,5325.7,Jack,In,1,DIR,,,Jay,,,,,Punish,1,2
