Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
24,1694620108179,13/09/2023 15:48:28,1694620107556,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,Income-quantised,1
25,1694620108179,13/09/2023 15:48:28,1694620107556,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,maritalStatus,Single
26,1694620108179,13/09/2023 15:48:28,1694620107556,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,maritalStatus-quantised,1
27,1694620108179,13/09/2023 15:48:28,1694620107556,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,maritalStatus-text,
28,1694620108179,13/09/2023 15:48:28,1694620107557,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,nChildren,0
29,1694620108179,13/09/2023 15:48:28,1694620107557,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,ConnectID,C402D9BA25FE4463BAC263377BBEFF1F
30,1694620108179,13/09/2023 15:48:28,1694620107557,-6,13/09/2023 09:48:27,132991,7,questionnaire-4ihx,,31671645,BLIND,9362250,,complete,,291e17f6-593c-4afc-8347-27773ebd89d8,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x707,,,,Demographic_Intake,3,MaleBranch,,Male_InOut,No,END QUESTIONNAIRE,94386
1,1694620146367,13/09/2023 15:49:06,1694620144933,-5,13/09/2023 10:49:04,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1044x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,BEGIN QUESTIONNAIRE,
2,1694620379944,13/09/2023 15:52:59,1694620376908,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,age,29
3,1694620380561,13/09/2023 15:53:00,1694620376911,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,gender,Male
