Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Spreadsheet: Type,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
88,1695256227848,21/09/2023 00:30:27,1695231027848,-7,20/09/2023 10:30:27,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,17,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3225.8880000059726,3216.5380000000005,3225.8880000059726,3225.8880000059726,3216.5380000000005,3225.8880000059726,1,3225.8880000059726,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>A contending gladiator stands in front of the duo.,<em><b>Haoyu</b> charges the gladiator and swings with all his strength.,<em><b>Haoyu</b> breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,,<em><b>Haoyu</b> bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,7495.7,Haoyu,In,1,STR,,,Darryl,,,,,Punish,8,8
89,1695256238124,21/09/2023 00:30:38,1695231038124,-7,20/09/2023 10:30:38,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,17,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7502.165000003006,7499.700000000012,7502.165000003006,7502.165000003006,7499.700000000012,7502.165000003006,1,7502.165000003006,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A contending gladiator stands in front of the duo.,<em><b>Haoyu</b> charges the gladiator and swings with all his strength.,<em><b>Haoyu</b> breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,,<em><b>Haoyu</b> bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,7495.7,Haoyu,In,1,STR,,,Darryl,,,,,Punish,8,8
90,1695256243116,21/09/2023 00:30:43,1695231043116,-7,20/09/2023 10:30:43,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,17,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4992.465000002994,4983.396000000008,4992.465000002994,4992.465000002994,4983.396000000008,4992.465000002994,1,4992.465000002994,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>A contending gladiator stands in front of the duo.,<em><b>Haoyu</b> charges the gladiator and swings with all his strength.,<em><b>Haoyu</b> breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,,<em><b>Haoyu</b> bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,7495.7,Haoyu,In,1,STR,,,Darryl,,,,,Reward,9,8
91,1695256246400,21/09/2023 00:30:46,1695231046400,-7,20/09/2023 10:30:46,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,17,Trial/Encounter,Reward,56azq1,4,continue,,3295.4690000089468,3283.20199999999,3295.4690000089468,3295.4690000089468,3283.20199999999,3295.4690000089468,1,3295.4690000089468,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>A contending gladiator stands in front of the duo.,<em><b>Haoyu</b> charges the gladiator and swings with all his strength.,<em><b>Haoyu</b> breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,,<em><b>Haoyu</b> bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,7495.7,Haoyu,In,1,STR,,,Darryl,,,,,Reward,9,8
92,1695256251859,21/09/2023 00:30:51,1695231051859,-7,20/09/2023 10:30:51,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,17,Trial/Encounter,trialEnd,olwm64,5,continue,,1754.9860000089393,1749.929999999993,1754.9860000089393,1754.9860000089393,1749.929999999993,1754.9860000089393,1,1754.9860000089393,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>A contending gladiator stands in front of the duo.,<em><b>Haoyu</b> charges the gladiator and swings with all his strength.,<em><b>Haoyu</b> breaks through the gladiator’s attempt to block the attack. He defeats them in a single strike.,,<em><b>Haoyu</b> bashes the gladiator defeating them but suffers a counterattack in the process. He suffers damage.,7495.7,Haoyu,In,1,STR,,,Darryl,,,,,Reward,9,8
93,1695256257069,21/09/2023 00:30:57,1695231057069,-7,20/09/2023 10:30:57,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,18,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,5215.856000005966,5199.792000000016,5215.856000005966,5215.856000005966,5199.792000000016,5215.856000005966,1,5215.856000005966,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,<em><b>Jack</b> relies on his intellect to try to solve the puzzle.,<em><b>Jack</b> succeeds in solving the puzzle with plenty of time. He escapes without issue.,,<em><b>Jack</b> fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,7278,Jack,Out,2,INT,,,Darryl,,,,,Reward,9,8
94,1695256265139,21/09/2023 00:31:05,1695231065139,-7,20/09/2023 10:31:05,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,18,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7286.3960000029765,7283.304000000004,7286.3960000029765,7286.3960000029765,7283.304000000004,7286.3960000029765,1,7286.3960000029765,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,<em><b>Jack</b> relies on his intellect to try to solve the puzzle.,<em><b>Jack</b> succeeds in solving the puzzle with plenty of time. He escapes without issue.,,<em><b>Jack</b> fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,7278,Jack,Out,2,INT,,,Darryl,,,,,Reward,9,8
95,1695256270386,21/09/2023 00:31:10,1695231070386,-7,20/09/2023 10:31:10,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,18,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5248.792000005953,5233.386999999988,5248.792000005953,5248.792000005953,5233.386999999988,5248.792000005953,1,5248.792000005953,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,<em><b>Jack</b> relies on his intellect to try to solve the puzzle.,<em><b>Jack</b> succeeds in solving the puzzle with plenty of time. He escapes without issue.,,<em><b>Jack</b> fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,7278,Jack,Out,2,INT,,,Darryl,,,,,Reward,10,8
96,1695256273921,21/09/2023 00:31:13,1695231073921,-7,20/09/2023 10:31:13,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,18,Trial/Encounter,Reward,56azq1,4,continue,,3549.858000000124,3533.192000000039,3549.858000000124,3549.858000000124,3533.192000000039,3549.858000000124,1,3549.858000000124,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,<em><b>Jack</b> relies on his intellect to try to solve the puzzle.,<em><b>Jack</b> succeeds in solving the puzzle with plenty of time. He escapes without issue.,,<em><b>Jack</b> fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,7278,Jack,Out,2,INT,,,Darryl,,,,,Reward,10,8
97,1695256280370,21/09/2023 00:31:20,1695231080370,-7,20/09/2023 10:31:20,139457,3,task-hng5,,31766987,BLIND,9394773,,complete,,3da796d3-869e-4431-931b-55415f552980,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x782,,,0,ImplicitDecisionAdventureTask_2Opts,8,MaleBranch,,Male_InOut_Swap,ChineseMale_OutGrp_Swap,18,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3001.985000003013,3000.1419999999925,3001.985000003013,3001.985000003013,3000.1419999999925,3001.985000003013,1,3001.985000003013,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>Upon entering chamber begins to fill with water. A puzzle consisting of complex symbols is next to a release valve.,<em><b>Jack</b> relies on his intellect to try to solve the puzzle.,<em><b>Jack</b> succeeds in solving the puzzle with plenty of time. He escapes without issue.,,<em><b>Jack</b> fails numerous times before succeeding. He must drop some valuables to reach the exit before suffocating.,7278,Jack,Out,2,INT,,,Darryl,,,,,Reward,10,8
