Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
2,1695231415091,20/09/2023 17:36:55,1695231414974,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,DistJust1,3
3,1695231415234,20/09/2023 17:36:55,1695231414974,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,DistJust2,3
4,1695231415234,20/09/2023 17:36:55,1695231414974,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,DistJust3,3
5,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,DistJust4,5
6,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,DistJust5,3
7,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,ProcJust1,2
8,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,ProcJust2,5
9,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,ProcJust3,3
10,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,ProcJust4,3
11,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,ProcJust5,3
12,1695231415234,20/09/2023 17:36:55,1695231414975,-4,20/09/2023 13:36:54,139457,3,questionnaire-vybo,,31767289,BLIND,9394750,,complete,,f095a9d6-8dd0-4798-b72d-87c5b4d25d11,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 104.0.0.0,1728x1117,1353x938,,,,Belief in Just World Scale,1,FemaleBranch,Female_InIn_Swap,,No,END QUESTIONNAIRE,27869
1,1695231398560,20/09/2023 17:36:38,1695231397360,-5,20/09/2023 12:36:37,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2144x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,BEGIN QUESTIONNAIRE,
2,1695231435763,20/09/2023 17:37:15,1695231434625,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,DistJust1,3
3,1695231435913,20/09/2023 17:37:15,1695231434628,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,DistJust2,5
4,1695231435913,20/09/2023 17:37:15,1695231434628,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,DistJust3,3
5,1695231435913,20/09/2023 17:37:15,1695231434628,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,DistJust4,5
6,1695231435913,20/09/2023 17:37:15,1695231434628,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,DistJust5,5
7,1695231435913,20/09/2023 17:37:15,1695231434628,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,ProcJust1,5
8,1695231435913,20/09/2023 17:37:15,1695231434629,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,ProcJust2,5
9,1695231435913,20/09/2023 17:37:15,1695231434629,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,ProcJust3,5
10,1695231435913,20/09/2023 17:37:15,1695231434629,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,ProcJust4,4
11,1695231435913,20/09/2023 17:37:15,1695231434629,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,ProcJust5,5
12,1695231435913,20/09/2023 17:37:15,1695231434629,-5,20/09/2023 12:37:14,139457,3,questionnaire-vybo,,31767296,BLIND,9394744,,complete,,7480e1a0-97a9-4192-af68-fc23ce2b63a0,computer,Desktop or Laptop,Windows 10,Firefox 117.0,2144x1206,2125x1066,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn_Swap,No,END QUESTIONNAIRE,37269
1,1695231495698,20/09/2023 17:38:15,1695231495338,-5,20/09/2023 12:38:15,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3399x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,BEGIN QUESTIONNAIRE,
2,1695231533058,20/09/2023 17:38:53,1695231532727,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust1,5
3,1695231533191,20/09/2023 17:38:53,1695231532728,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust2,3
4,1695231533191,20/09/2023 17:38:53,1695231532728,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust3,2
5,1695231533191,20/09/2023 17:38:53,1695231532728,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust4,2
6,1695231533191,20/09/2023 17:38:53,1695231532728,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust5,3
7,1695231533191,20/09/2023 17:38:53,1695231532728,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust1,3
8,1695231533191,20/09/2023 17:38:53,1695231532729,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust2,3
9,1695231533191,20/09/2023 17:38:53,1695231532729,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust3,3
10,1695231533191,20/09/2023 17:38:53,1695231532729,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust4,3
11,1695231533191,20/09/2023 17:38:53,1695231532729,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust5,2
12,1695231533191,20/09/2023 17:38:53,1695231532729,-5,20/09/2023 12:38:52,139457,3,questionnaire-vybo,,31767330,BLIND,9394745,,complete,,8d12558a-fe73-4d7a-a61e-c99e5d1c36e0,computer,Desktop or Laptop,Windows 10,Opera 102.0.0.0,3440x1440,3384x1339,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,END QUESTIONNAIRE,37391
1,1695231660316,20/09/2023 17:41:00,1695231653266,-4,20/09/2023 13:40:53,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1707x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,BEGIN QUESTIONNAIRE,
2,1695231697232,20/09/2023 17:41:37,1695231690250,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust1,2
3,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust2,2
4,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust3,1
5,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust4,2
6,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust5,2
7,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust1,1
8,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust2,3
9,1695231697504,20/09/2023 17:41:37,1695231690252,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust3,3
10,1695231697504,20/09/2023 17:41:37,1695231690253,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust4,2
11,1695231697504,20/09/2023 17:41:37,1695231690254,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust5,2
12,1695231697504,20/09/2023 17:41:37,1695231690254,-4,20/09/2023 13:41:30,139457,3,questionnaire-vybo,,31767390,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,END QUESTIONNAIRE,36988
1,1695231723690,20/09/2023 17:42:03,1695231724146,-7,20/09/2023 10:42:04,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2560x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,BEGIN QUESTIONNAIRE,
2,1695231787446,20/09/2023 17:43:07,1695231787924,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust1,3
3,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust2,4
4,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust3,4
5,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust4,5
6,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,DistJust5,3
7,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust1,3
8,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust2,2
9,1695231787656,20/09/2023 17:43:07,1695231787925,-7,20/09/2023 10:43:07,139457,3,questionnaire-vybo,,31767419,BLIND,9394740,,complete,,8ab88a9d-dd3c-4c54-8a42-f0528ef6b54a,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,2543x1283,,,,Belief in Just World Scale,1,MaleBranch,,Male_InIn,No,ProcJust3,3
