,Participant Private ID,allocator-k3xu,Absolute Reaction Time,Correct,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: metadata
71,8657269.0,Condition_InIn,514.5510001907242,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
72,8657269.0,Condition_InIn,816.5160000476753,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
73,8657269.0,Condition_InIn,483.90100019073,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
74,8657269.0,Condition_InIn,550.1480000000156,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
75,8657269.0,Condition_InIn,549.993999999977,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
76,8657269.0,Condition_InIn,443.0080000000016,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
77,8657269.0,Condition_InIn,666.7069999999658,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
78,8657269.0,Condition_InIn,497.4650000476977,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
79,8657269.0,Condition_InIn,491.0470001907379,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
80,8657269.0,Condition_InIn,555.9090000476863,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
81,8657269.0,Condition_InIn,580.20400004767,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
82,8657269.0,Condition_InIn,608.9590001907491,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
83,8657269.0,Condition_InIn,528.2560001907405,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
84,8657269.0,Condition_InIn,423.3910001907207,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
85,8657269.0,Condition_InIn,462.4250000476896,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
86,8657269.0,Condition_InIn,508.7260000476963,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
87,8657269.0,Condition_InIn,461.1330001907481,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
88,8657269.0,Condition_InIn,396.2760000476847,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
89,8657269.0,Condition_InIn,533.3460000000196,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
90,8657269.0,Condition_InIn,516.0470001907379,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
91,8657269.0,Condition_InIn,505.8500001907232,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
92,8657269.0,Condition_InIn,879.5590000476805,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
93,8657269.0,Condition_InIn,456.2710001907253,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
94,8657269.0,Condition_InIn,582.581000190723,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
95,8657269.0,Condition_InIn,495.1170000476704,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
96,8657269.0,Condition_InIn,491.0680000476714,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
97,8657269.0,Condition_InIn,591.8500000000058,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
98,8657269.0,Condition_InIn,533.1290001907328,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
99,8657269.0,Condition_InIn,473.6810000476835,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
100,8657269.0,Condition_InIn,677.0240001907223,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
101,8657269.0,Condition_InIn,394.75000009537325,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
102,8657269.0,Condition_InIn,401.6380001907237,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
103,8657269.0,Condition_InIn,396.3450000476733,0.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
104,8657269.0,Condition_InIn,434.9330001907365,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
105,8657269.0,Condition_InIn,568.8810001907405,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
106,8657269.0,Condition_InIn,569.4030000476923,0.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
107,8657269.0,Condition_InIn,424.15300019073766,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
108,8657269.0,Condition_InIn,475.9890000000014,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
109,8657269.0,Condition_InIn,709.3280000476807,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
110,8657269.0,Condition_InIn,608.6340000476921,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
111,8657269.0,Condition_InIn,613.0240001907223,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
112,8657269.0,Condition_InIn,595.3300001907337,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
113,8657269.0,Condition_InIn,570.3010001907242,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
114,8657269.0,Condition_InIn,586.9300001907395,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
115,8657269.0,Condition_InIn,723.7610000476707,0.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
116,8657269.0,Condition_InIn,623.84300019074,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
117,8657269.0,Condition_InIn,425.4760001907416,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
118,8657269.0,Condition_InIn,424.1020001907309,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
119,8657269.0,Condition_InIn,517.6550000476709,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
120,8657269.0,Condition_InIn,604.3960001907253,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
121,8657269.0,Condition_InIn,425.3000000953616,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
122,8657269.0,Condition_InIn,388.331000190723,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
123,8657269.0,Condition_InIn,421.2920001907332,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
124,8657269.0,Condition_InIn,514.9380001907411,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
125,8657269.0,Condition_InIn,722.2400001907372,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
126,8657269.0,Condition_InIn,633.8930001907283,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
127,8657269.0,Condition_InIn,455.9330000953632,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
128,8657269.0,Condition_InIn,691.1490001907223,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
129,8657269.0,Condition_InIn,751.0050000476767,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
130,8657269.0,Condition_InIn,602.4060001907346,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
131,8657269.0,Condition_InIn,515.706000190723,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
132,8657269.0,Condition_InIn,599.9150000476802,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
133,8657269.0,Condition_InIn,577.3830000477028,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
134,8657269.0,Condition_InIn,601.7770000000019,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
135,8657269.0,Condition_InIn,637.212000143074,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
136,8657269.0,Condition_InIn,538.8790001907619,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
137,8657269.0,Condition_InIn,578.819000190706,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
138,8657269.0,Condition_InIn,583.3340000000317,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
139,8657269.0,Condition_InIn,592.9240001430735,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
140,8657269.0,Condition_InIn,651.0910001907614,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
141,8657269.0,Condition_InIn,502.3860001907451,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
142,8657269.0,Condition_InIn,727.5920000476763,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
143,8657269.0,Condition_InIn,585.2150000476977,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
144,8657269.0,Condition_InIn,760.1740000476711,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
145,8657269.0,Condition_InIn,426.03900019073626,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
146,8657269.0,Condition_InIn,526.106000047701,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
147,8657269.0,Condition_InIn,509.9580000953865,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
148,8657269.0,Condition_InIn,442.1490001907223,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
149,8657269.0,Condition_InIn,543.0140000476968,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
150,8657269.0,Condition_InIn,419.08400019072,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
151,8657269.0,Condition_InIn,419.7210001907079,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
152,8657269.0,Condition_InIn,584.9250000953907,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
153,8657269.0,Condition_InIn,578.3300001907628,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
154,8657269.0,Condition_InIn,431.2620001430623,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
155,8657269.0,Condition_InIn,912.6010001907124,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
156,8657269.0,Condition_InIn,553.907000190753,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
157,8657269.0,Condition_InIn,558.1960001907428,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
158,8657269.0,Condition_InIn,536.1959999999963,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
159,8657269.0,Condition_InIn,572.5630000953679,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
160,8657269.0,Condition_InIn,620.7510001907358,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
161,8657269.0,Condition_InIn,545.3860001907451,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
162,8657269.0,Condition_InIn,649.3500001907232,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
163,8657269.0,Condition_InIn,572.2240000476595,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
164,8657269.0,Condition_InIn,473.8580000476795,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
165,8657269.0,Condition_InIn,635.4980000476935,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
166,8657269.0,Condition_InIn,587.5420001907623,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
167,8657269.0,Condition_InIn,503.5120001907344,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
168,8657269.0,Condition_InIn,355.94200009538326,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
169,8657269.0,Condition_InIn,493.0870001907461,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
170,8657269.0,Condition_InIn,485.66900009533856,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
171,8657269.0,Condition_InIn,761.069000190706,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
172,8657269.0,Condition_InIn,702.3660001907265,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
173,8657269.0,Condition_InIn,730.5640000476851,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
174,8657269.0,Condition_InIn,884.1930000477005,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
175,8657269.0,Condition_InIn,1165.5090001430362,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
176,8657269.0,Condition_InIn,629.5410001907148,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
177,8657269.0,Condition_InIn,679.0860000476823,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
178,8657269.0,Condition_InIn,627.7270000476856,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
179,8657269.0,Condition_InIn,672.3580000476795,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
180,8657269.0,Condition_InIn,546.0050000476767,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
181,8657269.0,Condition_InIn,563.1320000953856,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
182,8657269.0,Condition_InIn,632.3660001907265,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
183,8657269.0,Condition_InIn,586.1819999999716,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
184,8657269.0,Condition_InIn,638.9490001907106,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
185,8657269.0,Condition_InIn,501.4190001907409,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
186,8657269.0,Condition_InIn,620.1630000476725,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
187,8657269.0,Condition_InIn,517.2530000476982,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
188,8657262.0,Condition_InIn,3145.608000005959,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
189,8657262.0,Condition_InIn,1183.3570000059626,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
190,8657262.0,Condition_InIn,1122.1860000029774,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
191,8657262.0,Condition_InIn,1162.6060000044672,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
192,8657262.0,Condition_InIn,1284.77000000298,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
193,8657262.0,Condition_InIn,1236.8140000059575,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
194,8657262.0,Condition_InIn,1042.511000004473,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
195,8657262.0,Condition_InIn,1059.0560000044716,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
196,8657262.0,Condition_InIn,1036.247000000003,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
197,8657262.0,Condition_InIn,1027.4130000059597,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
198,8657262.0,Condition_InIn,980.9370000044728,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
199,8657262.0,Condition_InIn,1131.882000002981,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
200,8657262.0,Condition_InIn,1480.8200000029756,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
201,8657262.0,Condition_InIn,1038.1370000000024,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
202,8657262.0,Condition_InIn,1019.2570000014966,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
203,8657262.0,Condition_InIn,1170.8110000014858,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
204,8657262.0,Condition_InIn,1009.9360000029848,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
205,8657262.0,Condition_InIn,1041.1210000044666,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
206,8657262.0,Condition_InIn,958.1350000044768,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
207,8657262.0,Condition_InIn,1088.2630000014906,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
208,8657262.0,Condition_InIn,743.598000001497,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
209,8657262.0,Condition_InIn,961.2430000044696,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
210,8657262.0,Condition_InIn,920.5970000014933,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
211,8657262.0,Condition_InIn,734.2710000029765,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
212,8657262.0,Condition_InIn,735.7139999999927,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
213,8657262.0,Condition_InIn,1202.9309999999823,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
214,8657262.0,Condition_InIn,852.9060000000027,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
215,8657262.0,Condition_InIn,3421.037000005963,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
216,8657262.0,Condition_InIn,4250.914000000004,0.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
217,8657262.0,Condition_InIn,2880.3970000059635,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
218,8657262.0,Condition_InIn,2399.980000002979,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
219,8657262.0,Condition_InIn,1167.425000000003,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
220,8657262.0,Condition_InIn,2176.026000002981,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
221,8657262.0,Condition_InIn,1879.0570000000007,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
222,8657262.0,Condition_InIn,1670.11200000596,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
223,8657262.0,Condition_InIn,2072.816000005958,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
224,8657262.0,Condition_InIn,964.9970000059692,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
225,8657262.0,Condition_InIn,1321.527000000002,0.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
