Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
10,1674075364085,18/01/2023 20:56:04,1674075361138,-6,18/01/2023 14:56:01,110083,9,questionnaire-mzsc,,26471350,BLIND,7814438,,complete,auszpl,3P4RDNWNDBH3ZJJSM137ERT3OJLIJD,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1600x900,1600x767,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF9,4
11,1674075364085,18/01/2023 20:56:04,1674075361138,-6,18/01/2023 14:56:01,110083,9,questionnaire-mzsc,,26471350,BLIND,7814438,,complete,auszpl,3P4RDNWNDBH3ZJJSM137ERT3OJLIJD,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1600x900,1600x767,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF10,4
12,1674075364085,18/01/2023 20:56:04,1674075361138,-6,18/01/2023 14:56:01,110083,9,questionnaire-mzsc,,26471350,BLIND,7814438,,complete,auszpl,3P4RDNWNDBH3ZJJSM137ERT3OJLIJD,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1600x900,1600x767,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,END QUESTIONNAIRE,21898
1,1674075358327,18/01/2023 20:55:58,1674075358075,-5,18/01/2023 15:55:58,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674075388846,18/01/2023 20:56:28,1674075385966,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF1,6
3,1674075389292,18/01/2023 20:56:29,1674075385970,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF2,5
4,1674075389292,18/01/2023 20:56:29,1674075385971,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF3,6
5,1674075389292,18/01/2023 20:56:29,1674075385971,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF4,5
6,1674075389292,18/01/2023 20:56:29,1674075385971,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF5,2
7,1674075389292,18/01/2023 20:56:29,1674075385972,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF6,6
8,1674075389292,18/01/2023 20:56:29,1674075385972,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF7,5
9,1674075389292,18/01/2023 20:56:29,1674075385973,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF8,6
10,1674075389292,18/01/2023 20:56:29,1674075385974,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF9,6
11,1674075389292,18/01/2023 20:56:29,1674075385974,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,SEF10,2
12,1674075389292,18/01/2023 20:56:29,1674075385975,-5,18/01/2023 15:56:25,110083,9,questionnaire-mzsc,,26471358,BLIND,7814441,,complete,mkaznv,3IUZPWIU1UIGBY9FT37YGX2OIJJKWL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,,Socioenvironmental Concept Feelings,2,NonBlackIdentity,No,END QUESTIONNAIRE,27900
