Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
9,1.67529E+12,1/2/2023 21:05,1.67529E+12,-5,1/2/2023 16:05,110083,9,questionnaire-d2kp,,26863547,BLIND,7979846,,complete,ckarrn,340UGXU9D4CHZ5EMX7640IS8GEGUVC,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1366x768,1349x624,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,5
10,1.67529E+12,1/2/2023 21:05,1.67529E+12,-5,1/2/2023 16:05,110083,9,questionnaire-d2kp,,26863547,BLIND,7979846,,complete,ckarrn,340UGXU9D4CHZ5EMX7640IS8GEGUVC,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1366x768,1349x624,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,41094
1,1.67529E+12,1/2/2023 21:05,1.67529E+12,-5,1/2/2023 16:05,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1093x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,BEGIN QUESTIONNAIRE,
2,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS1-RS,1
3,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS2,7
4,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS3,6
5,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS4-RS,1
6,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS5,6
7,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS6,5
8,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS7,7
9,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,1
10,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863562,BLIND,7979803,,complete,hihory,3LRLIPTPEWKJ4L6CSYB6Y85XTDHKA4,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1093x614,1076x529,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,43193
1,1.67529E+12,1/2/2023 21:05,1.67529E+12,-5,1/2/2023 16:05,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,BEGIN QUESTIONNAIRE,
2,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS1-RS,2
3,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS2,6
4,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS3,5
5,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS4-RS,3
6,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS5,6
7,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS6,5
8,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS7,6
9,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,3
10,1.67529E+12,1/2/2023 21:06,1.67529E+12,-5,1/2/2023 16:06,110083,9,questionnaire-d2kp,,26863582,BLIND,7979775,,complete,ijwpwl,3F1567XTN2GRA5U2DXH3YZ6MM1PQ9L,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,48006
1,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,BEGIN QUESTIONNAIRE,
2,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS1-RS,3
3,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS2,6
4,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS3,3
5,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS4-RS,5
6,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS5,4
7,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS6,3
8,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS7,4
9,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,3
10,1.67529E+12,1/2/2023 21:08,1.67529E+12,-5,1/2/2023 16:08,110083,9,questionnaire-d2kp,,26863692,BLIND,7979891,,complete,sgmacf,32EYX73OY6KP6YX5ON1UZL35V84RUH,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x601,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,35857
1,1.67529E+12,1/2/2023 21:18,1.67529E+12,-5,1/2/2023 16:18,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,BEGIN QUESTIONNAIRE,
2,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS1-RS,7
3,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS2,4
4,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS3,1
5,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS4-RS,7
6,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS5,4
7,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS6,4
8,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS7,1
9,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,1
10,1.67529E+12,1/2/2023 21:19,1.67529E+12,-5,1/2/2023 16:19,110083,9,questionnaire-d2kp,,26864016,BLIND,7980043,,complete,bzkuxw,3PXX5PX6L39IBI2IMLYDZ5M76J9BAC,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2543x1289,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,21854
1,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1280x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,BEGIN QUESTIONNAIRE,
2,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS1-RS,5
3,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS2,4
4,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS3,3
5,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS4-RS,4
6,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS5,4
7,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS6,4
8,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS7,5
9,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,5
10,1.67529E+12,1/2/2023 21:20,1.67529E+12,-8,1/2/2023 13:20,110083,9,questionnaire-d2kp,,26864053,BLIND,7979798,,complete,gvajcf,3ZV9H2YQQJIAF0188XFZZBLMAAX3WM,computer,Desktop or Laptop,Windows 7,Firefox 109.0,1280x1024,1263x871,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,33125
1,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,BEGIN QUESTIONNAIRE,
2,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS1-RS,7
3,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS2,7
4,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS3,6
5,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS4-RS,2
6,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS5,6
7,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS6,5
8,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS7,6
9,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,MIBI_CS8-RS,7
10,1.67529E+12,1/2/2023 21:21,1.67529E+12,-6,1/2/2023 15:21,110083,9,questionnaire-d2kp,,26864100,BLIND,7980087,,complete,dcjkzc,3AAJC4I4FM3PU982M5RTEMWTNABZJA,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1519x711,,"Multidimensional Inventory of Black Identity (Centrality Scale) - Sellers et al., 1997",1,BlackIdentityBranch,No,END QUESTIONNAIRE,25927
