Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
5,1674074276987,18/01/2023 20:37:56,1674074275967,-9,18/01/2023 11:37:55,110083,9,questionnaire-faea,,26470426,BLIND,7814307,,complete,pcbfxq,3YDGXNSEO55K7VOUA84CV0A63QQ480,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1616x909,1616x759,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,20461
1,1674074266373,18/01/2023 20:37:46,1674074266131,-8,18/01/2023 12:37:46,110083,9,questionnaire-faea,,26470433,BLIND,7814381,,complete,owxsre,3V26SBZTBJPFUOD64RUF2GKJ3UZZZB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074272706,18/01/2023 20:37:52,1674074272383,-8,18/01/2023 12:37:52,110083,9,questionnaire-faea,,26470433,BLIND,7814381,,complete,owxsre,3V26SBZTBJPFUOD64RUF2GKJ3UZZZB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1583x789,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,5
3,1674074273697,18/01/2023 20:37:53,1674074272387,-8,18/01/2023 12:37:52,110083,9,questionnaire-faea,,26470433,BLIND,7814381,,complete,owxsre,3V26SBZTBJPFUOD64RUF2GKJ3UZZZB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1583x789,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,5
4,1674074273697,18/01/2023 20:37:53,1674074272387,-8,18/01/2023 12:37:52,110083,9,questionnaire-faea,,26470433,BLIND,7814381,,complete,owxsre,3V26SBZTBJPFUOD64RUF2GKJ3UZZZB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1583x789,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,6
5,1674074273697,18/01/2023 20:37:53,1674074272387,-8,18/01/2023 12:37:52,110083,9,questionnaire-faea,,26470433,BLIND,7814381,,complete,owxsre,3V26SBZTBJPFUOD64RUF2GKJ3UZZZB,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1583x789,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,END QUESTIONNAIRE,6256
1,1674074301667,18/01/2023 20:38:21,1674074301400,-5,18/01/2023 15:38:21,110083,9,questionnaire-faea,,26470471,BLIND,7814329,,complete,jlvvos,3YWRV122CYAJOTI9PEVU848023EU8D,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1288x688,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074324618,18/01/2023 20:38:44,1674074324419,-5,18/01/2023 15:38:44,110083,9,questionnaire-faea,,26470471,BLIND,7814329,,complete,jlvvos,3YWRV122CYAJOTI9PEVU848023EU8D,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1288x688,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD1,7
3,1674074324770,18/01/2023 20:38:44,1674074324422,-5,18/01/2023 15:38:44,110083,9,questionnaire-faea,,26470471,BLIND,7814329,,complete,jlvvos,3YWRV122CYAJOTI9PEVU848023EU8D,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1288x688,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD2,7
4,1674074324770,18/01/2023 20:38:44,1674074324422,-5,18/01/2023 15:38:44,110083,9,questionnaire-faea,,26470471,BLIND,7814329,,complete,jlvvos,3YWRV122CYAJOTI9PEVU848023EU8D,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1288x688,,Perceived Gender/Racial Discrimination,1,NonBlackIdentity,No,PGRD3,7
