Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
11,1.67407E+12,18/01/2023 20:32:28,1.67407E+12,-6,18/01/2023 14:32:28,110083,9,questionnaire-sv4h,,26470205,BLIND,7814309,,complete,hlwcwz,3IXQG4FA2Z946ZSDUFKD3ABNXOPB92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1425x796,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE10,7
12,1.67407E+12,18/01/2023 20:32:28,1.67407E+12,-6,18/01/2023 14:32:28,110083,9,questionnaire-sv4h,,26470205,BLIND,7814309,,complete,hlwcwz,3IXQG4FA2Z946ZSDUFKD3ABNXOPB92,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1425x796,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,END QUESTIONNAIRE,23174
1,1.67407E+12,18/01/2023 20:32:12,1.67407E+12,-5,18/01/2023 15:32:11,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE1,5
3,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE2,3
4,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE3,3
5,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE4,5
6,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE5,2
7,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE6,3
8,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE7,3
9,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE8,2
10,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE9,5
11,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE10,2
12,1.67407E+12,18/01/2023 20:33:07,1.67407E+12,-5,18/01/2023 15:33:07,110083,9,questionnaire-sv4h,,26470207,BLIND,7814320,,complete,oepruf,3LBXNTKX0X6BJ2VEZBCVS72FGRD9X9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1417x563,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,END QUESTIONNAIRE,55467
1,1.67407E+12,18/01/2023 20:32:24,1.67407E+12,-5,18/01/2023 15:32:24,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67407E+12,18/01/2023 20:32:47,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE1,6
3,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE2,6
4,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE3,7
5,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE4,6
6,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE5,6
7,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE6,7
8,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE7,6
9,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE8,6
10,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE9,7
11,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE10,6
12,1.67407E+12,18/01/2023 20:32:48,1.67407E+12,-5,18/01/2023 15:32:47,110083,9,questionnaire-sv4h,,26470216,BLIND,7814313,,complete,dlnafn,3X66WABAJ2TEIEB8TSBHD8ZYD973GU,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,END QUESTIONNAIRE,22741
1,1.67407E+12,18/01/2023 20:33:43,1.67407E+12,-5,18/01/2023 15:33:43,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE1,6
3,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE2,5
4,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE3,6
5,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE4,5
6,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE5,3
7,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE6,5
8,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE7,5
9,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE8,2
10,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE9,2
11,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE10,6
12,1.67407E+12,18/01/2023 20:34:00,1.67407E+12,-5,18/01/2023 15:34:00,110083,9,questionnaire-sv4h,,26470257,BLIND,7814340,,complete,ayzbgp,38F71OA9GZ79Q0NNOQAERM8SCLOMFU,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1600x900,1167x574,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,END QUESTIONNAIRE,16703
1,1.67407E+12,18/01/2023 20:33:44,1.67407E+12,-6,18/01/2023 14:33:43,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE1,5
3,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE2,3
4,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE3,3
5,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE4,6
6,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE5,6
7,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE6,5
8,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE7,5
9,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE8,3
10,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE9,3
11,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE10,7
12,1.67407E+12,18/01/2023 20:34:01,1.67407E+12,-6,18/01/2023 14:34:01,110083,9,questionnaire-sv4h,,26470258,BLIND,7814316,,complete,eehvtk,3S06PH7KSXFFWRN24YWQJUH42XDD12,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,END QUESTIONNAIRE,17659
1,1.67407E+12,18/01/2023 20:35:26,1.67407E+12,-8,18/01/2023 12:35:26,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1680x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.67407E+12,18/01/2023 20:35:49,1.67407E+12,-8,18/01/2023 12:35:48,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1663x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE1,7
3,1.67407E+12,18/01/2023 20:35:49,1.67407E+12,-8,18/01/2023 12:35:48,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1663x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE2,7
4,1.67407E+12,18/01/2023 20:35:49,1.67407E+12,-8,18/01/2023 12:35:48,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1663x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE3,7
5,1.67407E+12,18/01/2023 20:35:49,1.67407E+12,-8,18/01/2023 12:35:48,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1663x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE4,6
6,1.67407E+12,18/01/2023 20:35:49,1.67407E+12,-8,18/01/2023 12:35:48,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1663x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE5,6
7,1.67407E+12,18/01/2023 20:35:49,1.67407E+12,-8,18/01/2023 12:35:48,110083,9,questionnaire-sv4h,,26470331,BLIND,7814315,,complete,qhmimn,3EA3QWIZ4O6XDMFXYVHBGXGCMLCITI,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1680x1050,1663x939,,Socioenvironmental Concept Exposure,2,NonBlackIdentity,No,SEE6,5
