Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
1,1674074663640,18/01/2023 20:44:23,1674074663481,-5,18/01/2023 15:44:23,110083,9,questionnaire-dmpk,,26470832,BLIND,7814375,,complete,ecwbap,3RANCT1ZVLS2QRGGSQF4Z6Y1A9YUBB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1680x1050,1680x939,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074679021,18/01/2023 20:44:39,1674074678418,-5,18/01/2023 15:44:38,110083,9,questionnaire-dmpk,,26470832,BLIND,7814375,,complete,ecwbap,3RANCT1ZVLS2QRGGSQF4Z6Y1A9YUBB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1680x1050,1663x939,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,6
3,1674074679383,18/01/2023 20:44:39,1674074678418,-5,18/01/2023 15:44:38,110083,9,questionnaire-dmpk,,26470832,BLIND,7814375,,complete,ecwbap,3RANCT1ZVLS2QRGGSQF4Z6Y1A9YUBB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1680x1050,1663x939,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,7
4,1674074679383,18/01/2023 20:44:39,1674074678418,-5,18/01/2023 15:44:38,110083,9,questionnaire-dmpk,,26470832,BLIND,7814375,,complete,ecwbap,3RANCT1ZVLS2QRGGSQF4Z6Y1A9YUBB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1680x1050,1663x939,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,6
5,1674074679383,18/01/2023 20:44:39,1674074678418,-5,18/01/2023 15:44:38,110083,9,questionnaire-dmpk,,26470832,BLIND,7814375,,complete,ecwbap,3RANCT1ZVLS2QRGGSQF4Z6Y1A9YUBB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1680x1050,1663x939,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,7
6,1674074679383,18/01/2023 20:44:39,1674074678418,-5,18/01/2023 15:44:38,110083,9,questionnaire-dmpk,,26470832,BLIND,7814375,,complete,ecwbap,3RANCT1ZVLS2QRGGSQF4Z6Y1A9YUBB,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1680x1050,1663x939,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,14937
1,1674074668591,18/01/2023 20:44:28,1674074668303,-5,18/01/2023 15:44:28,110083,9,questionnaire-dmpk,,26470836,BLIND,7814404,,complete,ytuzdl,32Z9ZLUT1RVH4ZZ5WWDRMB9AN0FHO1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074680490,18/01/2023 20:44:40,1674074677833,-5,18/01/2023 15:44:37,110083,9,questionnaire-dmpk,,26470836,BLIND,7814404,,complete,ytuzdl,32Z9ZLUT1RVH4ZZ5WWDRMB9AN0FHO1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,5
3,1674074680846,18/01/2023 20:44:40,1674074677842,-5,18/01/2023 15:44:37,110083,9,questionnaire-dmpk,,26470836,BLIND,7814404,,complete,ytuzdl,32Z9ZLUT1RVH4ZZ5WWDRMB9AN0FHO1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,3
4,1674074680846,18/01/2023 20:44:40,1674074677842,-5,18/01/2023 15:44:37,110083,9,questionnaire-dmpk,,26470836,BLIND,7814404,,complete,ytuzdl,32Z9ZLUT1RVH4ZZ5WWDRMB9AN0FHO1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,4
5,1674074680846,18/01/2023 20:44:40,1674074677842,-5,18/01/2023 15:44:37,110083,9,questionnaire-dmpk,,26470836,BLIND,7814404,,complete,ytuzdl,32Z9ZLUT1RVH4ZZ5WWDRMB9AN0FHO1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,4
6,1674074680846,18/01/2023 20:44:40,1674074677843,-5,18/01/2023 15:44:37,110083,9,questionnaire-dmpk,,26470836,BLIND,7814404,,complete,ytuzdl,32Z9ZLUT1RVH4ZZ5WWDRMB9AN0FHO1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,9540
1,1674074691774,18/01/2023 20:44:51,1674074687888,-10,18/01/2023 10:44:47,110083,9,questionnaire-dmpk,,26470861,BLIND,7814349,,complete,doaryd,3IHR8NYAMDC5DNNBWP6NHM5WS0QP45,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074712065,18/01/2023 20:45:12,1674074708226,-10,18/01/2023 10:45:08,110083,9,questionnaire-dmpk,,26470861,BLIND,7814349,,complete,doaryd,3IHR8NYAMDC5DNNBWP6NHM5WS0QP45,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,4
3,1674074712314,18/01/2023 20:45:12,1674074708232,-10,18/01/2023 10:45:08,110083,9,questionnaire-dmpk,,26470861,BLIND,7814349,,complete,doaryd,3IHR8NYAMDC5DNNBWP6NHM5WS0QP45,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,3
4,1674074712314,18/01/2023 20:45:12,1674074708232,-10,18/01/2023 10:45:08,110083,9,questionnaire-dmpk,,26470861,BLIND,7814349,,complete,doaryd,3IHR8NYAMDC5DNNBWP6NHM5WS0QP45,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,4
5,1674074712314,18/01/2023 20:45:12,1674074708233,-10,18/01/2023 10:45:08,110083,9,questionnaire-dmpk,,26470861,BLIND,7814349,,complete,doaryd,3IHR8NYAMDC5DNNBWP6NHM5WS0QP45,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,4
6,1674074712314,18/01/2023 20:45:12,1674074708234,-10,18/01/2023 10:45:08,110083,9,questionnaire-dmpk,,26470861,BLIND,7814349,,complete,doaryd,3IHR8NYAMDC5DNNBWP6NHM5WS0QP45,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,20346
1,1674074699195,18/01/2023 20:44:59,1674074699022,-5,18/01/2023 15:44:59,110083,9,questionnaire-dmpk,,26470869,BLIND,7814350,,complete,lblktv,3TY7ZAOG5LVN388U0WED92TKHE3K0I,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1218x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074717760,18/01/2023 20:45:17,1674074717638,-5,18/01/2023 15:45:17,110083,9,questionnaire-dmpk,,26470869,BLIND,7814350,,complete,lblktv,3TY7ZAOG5LVN388U0WED92TKHE3K0I,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1201x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,6
3,1674074717937,18/01/2023 20:45:17,1674074717639,-5,18/01/2023 15:45:17,110083,9,questionnaire-dmpk,,26470869,BLIND,7814350,,complete,lblktv,3TY7ZAOG5LVN388U0WED92TKHE3K0I,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1201x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,3
4,1674074717937,18/01/2023 20:45:17,1674074717640,-5,18/01/2023 15:45:17,110083,9,questionnaire-dmpk,,26470869,BLIND,7814350,,complete,lblktv,3TY7ZAOG5LVN388U0WED92TKHE3K0I,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1201x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,2
5,1674074717937,18/01/2023 20:45:17,1674074717640,-5,18/01/2023 15:45:17,110083,9,questionnaire-dmpk,,26470869,BLIND,7814350,,complete,lblktv,3TY7ZAOG5LVN388U0WED92TKHE3K0I,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1201x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,5
6,1674074717937,18/01/2023 20:45:17,1674074717640,-5,18/01/2023 15:45:17,110083,9,questionnaire-dmpk,,26470869,BLIND,7814350,,complete,lblktv,3TY7ZAOG5LVN388U0WED92TKHE3K0I,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1201x617,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,18618
1,1674074713674,18/01/2023 20:45:13,1674074713369,-5,18/01/2023 15:45:13,110083,9,questionnaire-dmpk,,26470882,BLIND,7814405,,complete,fdwppt,38BQUHLA92B3WD0GNTT4EGH64MEMOF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074727983,18/01/2023 20:45:27,1674074725012,-5,18/01/2023 15:45:25,110083,9,questionnaire-dmpk,,26470882,BLIND,7814405,,complete,fdwppt,38BQUHLA92B3WD0GNTT4EGH64MEMOF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,3
3,1674074728826,18/01/2023 20:45:28,1674074725015,-5,18/01/2023 15:45:25,110083,9,questionnaire-dmpk,,26470882,BLIND,7814405,,complete,fdwppt,38BQUHLA92B3WD0GNTT4EGH64MEMOF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,5
4,1674074728826,18/01/2023 20:45:28,1674074725015,-5,18/01/2023 15:45:25,110083,9,questionnaire-dmpk,,26470882,BLIND,7814405,,complete,fdwppt,38BQUHLA92B3WD0GNTT4EGH64MEMOF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,6
5,1674074728826,18/01/2023 20:45:28,1674074725015,-5,18/01/2023 15:45:25,110083,9,questionnaire-dmpk,,26470882,BLIND,7814405,,complete,fdwppt,38BQUHLA92B3WD0GNTT4EGH64MEMOF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,5
6,1674074728826,18/01/2023 20:45:28,1674074725015,-5,18/01/2023 15:45:25,110083,9,questionnaire-dmpk,,26470882,BLIND,7814405,,complete,fdwppt,38BQUHLA92B3WD0GNTT4EGH64MEMOF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,11646
1,1674074719696,18/01/2023 20:45:19,1674074719453,-5,18/01/2023 15:45:19,110083,9,questionnaire-dmpk,,26470892,BLIND,7814387,,complete,adixob,37XITHEIS2KTK4G52WGU5FHZLVVCRX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074729343,18/01/2023 20:45:29,1674074729130,-5,18/01/2023 15:45:29,110083,9,questionnaire-dmpk,,26470892,BLIND,7814387,,complete,adixob,37XITHEIS2KTK4G52WGU5FHZLVVCRX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,7
3,1674074729453,18/01/2023 20:45:29,1674074729132,-5,18/01/2023 15:45:29,110083,9,questionnaire-dmpk,,26470892,BLIND,7814387,,complete,adixob,37XITHEIS2KTK4G52WGU5FHZLVVCRX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,4
4,1674074729453,18/01/2023 20:45:29,1674074729133,-5,18/01/2023 15:45:29,110083,9,questionnaire-dmpk,,26470892,BLIND,7814387,,complete,adixob,37XITHEIS2KTK4G52WGU5FHZLVVCRX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,7
5,1674074729453,18/01/2023 20:45:29,1674074729133,-5,18/01/2023 15:45:29,110083,9,questionnaire-dmpk,,26470892,BLIND,7814387,,complete,adixob,37XITHEIS2KTK4G52WGU5FHZLVVCRX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,6
6,1674074729453,18/01/2023 20:45:29,1674074729133,-5,18/01/2023 15:45:29,110083,9,questionnaire-dmpk,,26470892,BLIND,7814387,,complete,adixob,37XITHEIS2KTK4G52WGU5FHZLVVCRX,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1349x657,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,9680
1,1674074766155,18/01/2023 20:46:06,1674074765925,-5,18/01/2023 15:46:05,110083,9,questionnaire-dmpk,,26470936,BLIND,7814385,,complete,owhwro,3OHYZ19UGIG2UCRRQQ3Z5PM6A5RAOL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074774902,18/01/2023 20:46:14,1674074774636,-5,18/01/2023 15:46:14,110083,9,questionnaire-dmpk,,26470936,BLIND,7814385,,complete,owhwro,3OHYZ19UGIG2UCRRQQ3Z5PM6A5RAOL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,4
3,1674074775029,18/01/2023 20:46:15,1674074774637,-5,18/01/2023 15:46:14,110083,9,questionnaire-dmpk,,26470936,BLIND,7814385,,complete,owhwro,3OHYZ19UGIG2UCRRQQ3Z5PM6A5RAOL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,1
4,1674074775029,18/01/2023 20:46:15,1674074774637,-5,18/01/2023 15:46:14,110083,9,questionnaire-dmpk,,26470936,BLIND,7814385,,complete,owhwro,3OHYZ19UGIG2UCRRQQ3Z5PM6A5RAOL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,1
5,1674074775029,18/01/2023 20:46:15,1674074774637,-5,18/01/2023 15:46:14,110083,9,questionnaire-dmpk,,26470936,BLIND,7814385,,complete,owhwro,3OHYZ19UGIG2UCRRQQ3Z5PM6A5RAOL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,4
6,1674074775029,18/01/2023 20:46:15,1674074774637,-5,18/01/2023 15:46:14,110083,9,questionnaire-dmpk,,26470936,BLIND,7814385,,complete,owhwro,3OHYZ19UGIG2UCRRQQ3Z5PM6A5RAOL,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,8712
1,1674074770452,18/01/2023 20:46:10,1674074769224,-8,18/01/2023 12:46:09,110083,9,questionnaire-dmpk,,26470937,BLIND,7814403,,complete,ywrfxb,3L2IS5HSFGT4R05DVGKDQ1YVRYCUN0,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1349x638,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074790416,18/01/2023 20:46:30,1674074789342,-8,18/01/2023 12:46:29,110083,9,questionnaire-dmpk,,26470937,BLIND,7814403,,complete,ywrfxb,3L2IS5HSFGT4R05DVGKDQ1YVRYCUN0,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1332x638,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,4
3,1674074790938,18/01/2023 20:46:30,1674074789343,-8,18/01/2023 12:46:29,110083,9,questionnaire-dmpk,,26470937,BLIND,7814403,,complete,ywrfxb,3L2IS5HSFGT4R05DVGKDQ1YVRYCUN0,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1332x638,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,1
4,1674074790938,18/01/2023 20:46:30,1674074789343,-8,18/01/2023 12:46:29,110083,9,questionnaire-dmpk,,26470937,BLIND,7814403,,complete,ywrfxb,3L2IS5HSFGT4R05DVGKDQ1YVRYCUN0,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1332x638,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,1
5,1674074790938,18/01/2023 20:46:30,1674074789343,-8,18/01/2023 12:46:29,110083,9,questionnaire-dmpk,,26470937,BLIND,7814403,,complete,ywrfxb,3L2IS5HSFGT4R05DVGKDQ1YVRYCUN0,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1332x638,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,4
6,1674074790938,18/01/2023 20:46:30,1674074789343,-8,18/01/2023 12:46:29,110083,9,questionnaire-dmpk,,26470937,BLIND,7814403,,complete,ywrfxb,3L2IS5HSFGT4R05DVGKDQ1YVRYCUN0,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1332x638,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,20119
1,1674074794907,18/01/2023 20:46:34,1674074794632,-8,18/01/2023 12:46:34,110083,9,questionnaire-dmpk,,26470965,BLIND,7814365,,complete,gflmfv,3DYGAII7PRJC2SA9UMD0KP61OS8QPO,computer,Desktop or Laptop,Chromium OS 15183.78.0,Chrome 108.0.0.0,1366x768,1366x649,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074818039,18/01/2023 20:46:58,1674074817803,-8,18/01/2023 12:46:57,110083,9,questionnaire-dmpk,,26470965,BLIND,7814365,,complete,gflmfv,3DYGAII7PRJC2SA9UMD0KP61OS8QPO,computer,Desktop or Laptop,Chromium OS 15183.78.0,Chrome 108.0.0.0,1366x768,1366x649,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,6
3,1674074818230,18/01/2023 20:46:58,1674074817805,-8,18/01/2023 12:46:57,110083,9,questionnaire-dmpk,,26470965,BLIND,7814365,,complete,gflmfv,3DYGAII7PRJC2SA9UMD0KP61OS8QPO,computer,Desktop or Laptop,Chromium OS 15183.78.0,Chrome 108.0.0.0,1366x768,1366x649,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,6
4,1674074818230,18/01/2023 20:46:58,1674074817805,-8,18/01/2023 12:46:57,110083,9,questionnaire-dmpk,,26470965,BLIND,7814365,,complete,gflmfv,3DYGAII7PRJC2SA9UMD0KP61OS8QPO,computer,Desktop or Laptop,Chromium OS 15183.78.0,Chrome 108.0.0.0,1366x768,1366x649,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,5
5,1674074818230,18/01/2023 20:46:58,1674074817805,-8,18/01/2023 12:46:57,110083,9,questionnaire-dmpk,,26470965,BLIND,7814365,,complete,gflmfv,3DYGAII7PRJC2SA9UMD0KP61OS8QPO,computer,Desktop or Laptop,Chromium OS 15183.78.0,Chrome 108.0.0.0,1366x768,1366x649,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,6
6,1674074818230,18/01/2023 20:46:58,1674074817805,-8,18/01/2023 12:46:57,110083,9,questionnaire-dmpk,,26470965,BLIND,7814365,,complete,gflmfv,3DYGAII7PRJC2SA9UMD0KP61OS8QPO,computer,Desktop or Laptop,Chromium OS 15183.78.0,Chrome 108.0.0.0,1366x768,1366x649,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,23173
1,1674074797322,18/01/2023 20:46:37,1674074797647,-5,18/01/2023 15:46:37,110083,9,questionnaire-dmpk,,26470970,BLIND,7814384,,complete,ahyffc,3I0BTBYZA3WINDXB4BF4IA8VFTD0YU,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1366x768,1366x768,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074812154,18/01/2023 20:46:52,1674074812320,-5,18/01/2023 15:46:52,110083,9,questionnaire-dmpk,,26470970,BLIND,7814384,,complete,ahyffc,3I0BTBYZA3WINDXB4BF4IA8VFTD0YU,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1366x768,1366x768,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,3
3,1674074812323,18/01/2023 20:46:52,1674074812325,-5,18/01/2023 15:46:52,110083,9,questionnaire-dmpk,,26470970,BLIND,7814384,,complete,ahyffc,3I0BTBYZA3WINDXB4BF4IA8VFTD0YU,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1366x768,1366x768,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,3
4,1674074812323,18/01/2023 20:46:52,1674074812326,-5,18/01/2023 15:46:52,110083,9,questionnaire-dmpk,,26470970,BLIND,7814384,,complete,ahyffc,3I0BTBYZA3WINDXB4BF4IA8VFTD0YU,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1366x768,1366x768,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,3
5,1674074812323,18/01/2023 20:46:52,1674074812326,-5,18/01/2023 15:46:52,110083,9,questionnaire-dmpk,,26470970,BLIND,7814384,,complete,ahyffc,3I0BTBYZA3WINDXB4BF4IA8VFTD0YU,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1366x768,1366x768,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,3
6,1674074812323,18/01/2023 20:46:52,1674074812328,-5,18/01/2023 15:46:52,110083,9,questionnaire-dmpk,,26470970,BLIND,7814384,,complete,ahyffc,3I0BTBYZA3WINDXB4BF4IA8VFTD0YU,computer,Desktop or Laptop,Chromium OS 15183.59.0,Chrome 108.0.0.0,1366x768,1366x768,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,END QUESTIONNAIRE,14681
1,1674074813055,18/01/2023 20:46:53,1674074812539,-6,18/01/2023 14:46:52,110083,9,questionnaire-dmpk,,26470983,BLIND,7814308,,complete,cimlvf,3O6CYIULEJCUEUERNHB0MKBMKAGWUT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x929,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1674074828654,18/01/2023 20:47:08,1674074828147,-6,18/01/2023 14:47:08,110083,9,questionnaire-dmpk,,26470983,BLIND,7814308,,complete,cimlvf,3O6CYIULEJCUEUERNHB0MKBMKAGWUT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS1,4
3,1674074828850,18/01/2023 20:47:08,1674074828147,-6,18/01/2023 14:47:08,110083,9,questionnaire-dmpk,,26470983,BLIND,7814308,,complete,cimlvf,3O6CYIULEJCUEUERNHB0MKBMKAGWUT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS2,2
4,1674074828850,18/01/2023 20:47:08,1674074828148,-6,18/01/2023 14:47:08,110083,9,questionnaire-dmpk,,26470983,BLIND,7814308,,complete,cimlvf,3O6CYIULEJCUEUERNHB0MKBMKAGWUT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS3,2
5,1674074828850,18/01/2023 20:47:08,1674074828148,-6,18/01/2023 14:47:08,110083,9,questionnaire-dmpk,,26470983,BLIND,7814308,,complete,cimlvf,3O6CYIULEJCUEUERNHB0MKBMKAGWUT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x929,,"Ethnic Identity 7-point scale - Sidanius et al., 2008",1,NonBlackIdentity,No,EIS4,2
